FfImage,url,title,Field2,Price,Field3,title2,avg_price,avg_shipping
https://thumbs.ebaystatic.com/pict/2344428911316464_1.jpg,,,1,$39.99,"Apr 27, 2022",Victorinox Prince Stainless Steel Swiss Army knife ,$39.99,$5.00
https://thumbs.ebaystatic.com/pict/2344465242556464_1.jpg,,,1,$27.00,"Mar 8, 2022",Lot of 6 Swiss Army Knifes Wenger Victorinox delemont Switzerland Pocket Knife,$27.00,$9.45
https://thumbs.ebaystatic.com/pict/2344532651956464_1.jpg,,,1,$30.00,"Mar 11, 2022",Victorinox Swiss Army Pocket Knife And Schrade Old Timer 96OT Bearhead Lot,$30.00,$6.83
https://thumbs.ebaystatic.com/pict/2344604233496464_1.jpg,,,1,$13.50,"Mar 17, 2022",VICTORINOX VICTORIA ESCORT SWISS ARMY SAK POCKET KNIFE MADE IN SWITZERLAND,$13.50,$0.00
https://thumbs.ebaystatic.com/pict/2344604273326464_1.jpg,,,1,$21.00,"Mar 17, 2022",VICTORINOX CLASSIC AIR FORCE SWISS ARMY SAK POCKET KNIFE MADE IN SWITZERLAND,$21.00,$0.00
https://thumbs.ebaystatic.com/pict/2344604327946464_1.jpg,,,1,$50.95,"Mar 17, 2022",VICTORINOX TREKKER RANGER GRIP SWISS ARMY SAK POCKET KNIFE MADE IN SWITZERLAND,$50.95,$0.00
https://thumbs.ebaystatic.com/pict/2344604333196464_1.jpg,,,1,$49.95,"Mar 24, 2022",VICTORINOX HUNTSMAN WOOD SWISS ARMY SAK POCKET KNIFE MADE IN SWITZERLAND,$49.95,$14.85
https://thumbs.ebaystatic.com/pict/2344604342026464_1.jpg,,,1,$39.95,"Mar 17, 2022",VICTORINOX TINKER DON'T TREAD ON ME SWISS ARMY SAK KNIFE MADE IN SWITZERLAND,$39.95,$0.00
https://thumbs.ebaystatic.com/pict/2344604379346464_1.jpg,,,1,$24.95,"Mar 11, 2022",VICTORINOX SILVER TECH SPARTAN SWISS ARMY SAK POCKET KNIFE MADE IN SWITZERLAND,$24.95,$0.00
https://thumbs.ebaystatic.com/pict/2344604476406464_1.jpg,,,1,$19.95,"Mar 22, 2022",VICTORINOX CLASSIC SHAMROCK SWISS ARMY SAK POCKET KNIFE MADE IN SWITZERLAND,$19.95,$0.00
https://thumbs.ebaystatic.com/pict/2344604500636464_1.jpg,,,1,$23.70,"May 9, 2022",VICTORINOX ALOX ADVERTISING SWISS ARMY SAK POCKET KNIFE MADE IN SWITZERLAND,$23.70,$0.00
https://thumbs.ebaystatic.com/pict/2344617749906464_1.jpg,,,1,$36.00,"Mar 18, 2022",Victorinox Swiss Army Pocket Knife Multi Tool Red Pre Owned,$36.00,$4.99
https://thumbs.ebaystatic.com/pict/2344632048346464_1.jpg,,,1,$25.00,"Mar 14, 2022",Victorinox Alpineer Large Pocket Knife with Liner Lock System and Cork Screw,$25.00,$4.50
https://thumbs.ebaystatic.com/pict/2344669215356464_1.jpg,,,1,$44.95,"Mar 21, 2022",VICTORINOX CAMPING SWISS ARMY SAK FOLDING POCKET KNIFE MADE IN SWITZERLAND,$44.95,$0.00
https://thumbs.ebaystatic.com/pict/2344696799356464_1.jpg,,,1,$64.99,"May 20, 2022",Vintage Rare Victorinox Craftsman Original Swiss Army Knife - Free Shipping,$64.99,$0.00
https://thumbs.ebaystatic.com/pict/2344740107616464_1.jpg,,,1,$13.50,"Mar 26, 2022",Victorinox Medium Pocket Knife with Alox Scales Silver Blister ,$13.50,$4.65
https://thumbs.ebaystatic.com/pict/2344787214626464_1.jpg,,,1,$8.54,"Apr 15, 2022",Victorinox Rally Swiss Army Knife Small Multi-Tool (Various),$8.54,$0.00
https://thumbs.ebaystatic.com/pict/2344794210996464_1.jpg,,,1,$5.50,"Mar 30, 2022",VICTORINOX CLASSIC SAK SWISS ARMY KEYCHAIN KNIFE MADE IN SWITZERLAND,$5.50,$4.70
https://thumbs.ebaystatic.com/pict/2344923999236464_1.jpg,,,1,$9.95,"Apr 9, 2022",VICTORINOX SWISS ARMY SAK CLASS FOLDING KEYCHAIN KNIFE MADE IN SWITZERLAND,$9.95,$0.00
https://thumbs.ebaystatic.com/pict/2344938989026464_1.jpg,,,1,$15.50,"Apr 10, 2022",VICTORINOX TINKER SWISS ARMY SAK POCKET KNIFE MADE IN SWITZERLAND 1986-2008,$15.50,$0.00
https://thumbs.ebaystatic.com/pict/2344938997036464_1.jpg,,,1,$19.95,"Apr 10, 2022",VICTORINOX CLIMBER SWISS ARMY SAK FOLDING POCKET KNIFE MADE IN SWITZERLAND,$19.95,$0.00
https://thumbs.ebaystatic.com/pict/2344966972566464_1.jpg,,,1,$19.95,"May 17, 2022",VICTORINOX SPARTAN TRANSLUCENT BLUE SWISS ARMY POCKET KNIFE MADE IN SWITZERLAND,$19.95,$0.00
https://thumbs.ebaystatic.com/pict/2344976908686464_1.jpg,,,1,$15.00,"Apr 13, 2022",Victorinox Officier Suisse Pocket Knife For Marlboro Orig. Edge! 6 Functions!,$15.00,$5.00
https://thumbs.ebaystatic.com/pict/2345030745386464_1.jpg,,,1,$19.95,"Apr 14, 2022",VICTORINOX SPARTAN TRANSLUCENT BLUE SWISS ARMY POCKET KNIFE MADE IN SWITZERLAND,$19.95,$0.00
https://thumbs.ebaystatic.com/pict/2345036923386464_1.jpg,,,1,$15.00,"Apr 17, 2022",Victorinox Camper Swiss Army Knife 91mm Blue (VIC3) 9 Tool,$15.00,$5.30
https://thumbs.ebaystatic.com/pict/2345064002086464_1.jpg,,,1,$14.00,"Apr 13, 2022",Victorinox Rogue 58mm Swiss Army Knife Multi Tool Nail File Cap Lifter Scissors,$14.00,$0.00
https://thumbs.ebaystatic.com/pict/2345099638376464_1.jpg,,,1,$85.00,"Apr 15, 2022","Victorinox Swiss Pocket Knife, Minichamp Red, #53973,  in Box W/Instructions",$85.00,$9.45
https://thumbs.ebaystatic.com/pict/2345110460706464_1.jpg,,,1,$5.95,"Apr 16, 2022",USED Victorinox Swiss Army Classic SD Pocket Knife - Red ,$5.95,$0.00
https://thumbs.ebaystatic.com/pict/2345157193646464_1.jpg,,,1,$18.00,"Apr 19, 2022",Victorinox Swiss Army Pocket Knife 5 Tool - Branded Enterprise Rent-a-Car Green,$18.00,$5.70
https://thumbs.ebaystatic.com/pict/2345229316326464_1.jpg,,,1,$145.97,"Apr 28, 2022",TIFFANY & Co.  Victorinox Swiss Army Pocket Knife 925 750 ,$145.97,$4.50
https://thumbs.ebaystatic.com/pict/2345237418776464_1.jpg,,,1,$185.34,"May 1, 2022",Victorinox 91mm Climber with long nail file Model 1.3722 Swiss Army Knife,$185.34,$20.00
https://thumbs.ebaystatic.com/pict/2345330527216464_1.jpg,,,2,$10.70,"Apr 30, 2022",Victorinox Swiss Army Classic SD Pocket Knife - Red ,$5.35,$0.00
https://thumbs.ebaystatic.com/pict/2345343962486464_1.jpg,,,1,$5.95,"May 1, 2022",Victorinox Swiss Army Classic SD Pocket Knife - Red Fair,$5.95,$0.00
https://i.ebayimg.com/00/s/MTA1OVgxNjAw/z/bIUAAOSw9KFicWuV/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234537147844?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Rally Small Pocket Knife Red 58 mm,1,$8.95,"Jun 12, 2022",,$8.95,$0.00
https://i.ebayimg.com/00/s/MTMwNFgxNjAw/z/wqEAAOSw56picW96/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234537163221?nordt=true&orig_cvip=true&rt=nc,"JA HENCKELS Germany Multi Tool Keychain knife 2.51"" 64mm",1,$8.95,"Jun 14, 2022",,$8.95,$0.00
https://i.ebayimg.com/00/s/NzE1WDEzMTQ=/z/ME4AAOSw7A9icYsP/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234537278620?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic Swiss Army Folding Pocket Knife U.S. Flag Pattern,1,$13.93,"Jul 21, 2022",,$13.93,$0.00
https://thumbs.ebaystatic.com/pict/2345373797226464_1.jpg,,,1,$46.00,"May 10, 2022","Victorinox Officer & Olympic Rings, Swiss Army pocket Knife 92mm",$46.00,$20.00
https://thumbs.ebaystatic.com/pict/2345386372266464_1.jpg,,,1,$77.00,"May 11, 2022",Victorinox ALOX 1985 Soldier Swiss Army pocket Knife ,$77.00,$15.00
https://thumbs.ebaystatic.com/pict/2345386391956464_1.jpg,,,1,$84.00,"May 11, 2022",Victorinox ALOX 1984 Soldier Swiss Army pocket Knife ,$84.00,$15.00
https://thumbs.ebaystatic.com/pict/2345439844276464_1.jpg,,,1,$59.00,"May 19, 2022","Pocket knife Lot (7) Buck, CRKT, mTech, S&W, Victorinox. Gerber Pocket knives.",$59.00,$0.00
https://thumbs.ebaystatic.com/pict/2345470807976464_1.jpg,,,1,$19.95,"May 11, 2022",Victorinox Champion Smooth Silver Alox Swiss Army Sak Knife Made in Switzerland,$19.95,$0.00
https://thumbs.ebaystatic.com/pict/2345470924676464_1.jpg,,,1,$15.50,"May 16, 2022",Victorinox Spartan Swiss Army Sak Multi Purpose Pocket Knife Made in Switzerland,$15.50,$0.00
https://thumbs.ebaystatic.com/pict/2345478614446464_1.jpg,,,1,$11.95,"May 13, 2022",Victorinox Swiss Army Classic Mini Pocket Knife - Red 5 Tool,$11.95,$0.00
https://thumbs.ebaystatic.com/pict/2345481431676464_1.jpg,,,1,$15.00,"May 11, 2022",Victorinox Champion Smooth Silver Alox Swiss Army Sak Knife Made in Switzerland,$15.00,$0.00
https://thumbs.ebaystatic.com/pict/2345523938766464_1.jpg,,,1,$5.95,"May 15, 2022",Victorinox Swiss Army Classic SD Pocket Knife - Red,$5.95,$0.00
https://thumbs.ebaystatic.com/pict/2345524570446464_1.jpg,,,1,$6.95,"May 26, 2022",Victorinox Swiss Army Classic SD Pocket Knife - Red PEN,$6.95,$0.00
https://thumbs.ebaystatic.com/pict/2345524678446464_1.jpg,,,1,$5.95,"May 31, 2022",Victorinox Swiss Army Classic SD Pocket Knife - Red 2 Blade FAIR,$5.95,$0.00
https://i.ebayimg.com/00/s/MTA1OVgxNjAw/z/llwAAOSwO5piikue/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234552468775?nordt=true&orig_cvip=true&rt=nc,2 Victorinox Swiss Army Classic SD Pocket Knife - Red 2 Blade FAIR,1,$9.95,"Jul 7, 2022",,$9.95,$0.00
https://thumbs.ebaystatic.com/pict/2345541657236464_1.jpg,,,2,$12.50,"Jun 1, 2022",Victorinox Swiss Army Classic SD Pocket Knife - BLUE,$6.25,$0.00
https://thumbs.ebaystatic.com/pict/2345567394016464_1.jpg,,,1,$19.95,"May 24, 2022",Vintage Victorinox Swiss Army Sak Pocket Knife Made In Switzerland 1952-86,$19.95,$0.00
https://thumbs.ebaystatic.com/pict/2345579491046464_1.jpg,,,1,$129.50,"May 25, 2022",Victorinox Swiss Army Sak Pliers Screw Driver Multi Tool Pocket Knife,$129.50,$0.00
https://thumbs.ebaystatic.com/pict/2345605798896464_1.jpg,,,1,$35.00,"May 24, 2022","Victorinox Swiss Pocket Knife, Minichamp Red, #53973,  in Box W/Instructions",$35.00,$9.45
https://i.ebayimg.com/00/s/NzIzWDEzODI=/z/ofcAAOSwLp5ieWda/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234561773350?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Work Champ XL Pocket Knife BONUS Leatherman Sheath Compass,1,$175.33,"Jun 3, 2022",,$175.33,$11.00
https://thumbs.ebaystatic.com/pict/2345618118846464_1.jpg,,,1,$32.10,"May 28, 2022",Vintage Old Cross Victorinox Alox Knife ,$32.10,$5.50
https://thumbs.ebaystatic.com/pict/2345685334536464_1.jpg,,,1,$18.00,"May 27, 2022",Victorinox Alox Blue Swiss Army Sak Folding Pocket Knife Made in Switzerland,$18.00,$0.00
https://i.ebayimg.com/00/s/MTMxMVg0ODY=/z/HPIAAOSw6vVikO6x/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234569366006?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Winter Magic 2021 Climber Lite Pocket Knife Special Ed,1,$59.99,"Jun 24, 2022",,$59.99,$7.00
https://i.ebayimg.com/00/s/MTIwNVgxMzUx/z/RE0AAOSwe0BilBWH/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234572216357?nordt=true&orig_cvip=true&rt=nc,Victorinox Spartan Swiss Army Sak Multi Purpose Pocket Knife Made in Switzerland,1,$17.50,"Jun 5, 2022",,$17.50,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/iK0AAOSwXodig~Iy/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234575904497?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Sak Multi Purpose Pocket Knife Made in Switzerland,1,$17.95,"Jun 5, 2022",,$17.95,$14.85
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/HRUAAOSwdYFij-UN/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234578264529?nordt=true&orig_cvip=true&rt=nc,Victorinox Alox Blue Swiss Army Sak Folding Pocket Knife Made in Switzerland,1,$19.95,"Jun 5, 2022",,$19.95,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/efoAAOSwdLpig~N1/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234578267242?nordt=true&orig_cvip=true&rt=nc,Vintage Victorinox Traveler Swiss Army Sak Knife Made In Switzerland 1957-86,1,$25.00,"Jun 6, 2022",,$25.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/Gt0AAOSwt2Bij-T2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234580289154?nordt=true&orig_cvip=true&rt=nc,Victorinox Alox Blue Swiss Army Sak Folding Pocket Knife Made in Switzerland,1,$16.99,"Jul 3, 2022",,$16.99,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/D8wAAOSw8KRij-Tc/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234580445817?nordt=true&orig_cvip=true&rt=nc,Victorinox Alox Blue Swiss Army Sak Folding Pocket Knife Made in Switzerland,1,$16.99,"Jun 11, 2022",,$16.99,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/gY4AAOSwQABin8Wy/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234582364150?nordt=true&orig_cvip=true&rt=nc,Victorinox Champion Smooth Silver Alox Swiss Army Sak Knife Made in Switzerland,1,$15.00,"Jun 8, 2022",,$15.00,$4.75
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/MwEAAOSwLVFin8UE/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234582364537?nordt=true&orig_cvip=true&rt=nc,Victorinox Alox Pioneer Solo Swiss Army Sak Folding Pocket Knife Switzerland,1,$31.00,"Jun 12, 2022",,$31.00,$4.70
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/UN4AAOSwxj5ioRf5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234583269385?nordt=true&orig_cvip=true&rt=nc,Victorinox Champion Smooth Silver Alox Swiss Army Sak Knife Made in Switzerland,1,$2.25,"Jun 15, 2022",,$2.25,$4.65
https://i.ebayimg.com/00/s/OTA4WDE2MDA=/z/5JMAAOSw439iomdx/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234584294806?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic SD Knife w/Accessories – Advertising/ Promotional ,1,$4.95,"Jun 14, 2022",,$4.95,$5.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/I~MAAOSw7-9iosCq/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234585526998?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army 2 Blade Secretary Folding Pocket Knife Made In Switzerland,1,$10.00,"Jun 16, 2022",,$10.00,$4.70
https://i.ebayimg.com/00/s/MTMxMVg0ODY=/z/HPIAAOSw6vVikO6x/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234586123745?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Winter Magic 2021 Climber Lite Pocket Knife Special Editio,1,$100.00,"Jun 17, 2022",,$100.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qAEAAOSwx7BiqKnw/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234589318920?nordt=true&orig_cvip=true&rt=nc,"Pocket Knife Box Cutter Lot Of 7 Northwest Trail, Victorinox Swiss Army Vintage",1,$9.50,"Jun 21, 2022",,$9.50,$10.21
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/fjQAAOSwHYlin7yM/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234589682732?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Sak Tinker Multi Purpose Folding Pocket Knife,1,$15.99,"Jun 18, 2022",,$15.99,$0.00
https://i.ebayimg.com/00/s/NzU2WDEyODA=/z/98cAAOSwXUpiqnQU/$_1.JPG?set_id=880000500F,https://www.ebay.com/itm/234590548530?nordt=true&orig_cvip=true&rt=nc,Victorinox Executive Black Swiss Army Knife — Lightly Used,1,$46.00,"Jun 25, 2022",,$46.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0GsAAOSwJCZirxad/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234594604810?nordt=true&orig_cvip=true&rt=nc,Victorinox blue Aluminum handle advertising knife Mint fast shipping,1,$12.50,"Jun 26, 2022",,$12.50,$3.82
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/IZsAAOSwXg9isMUw/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234596068935?nordt=true&orig_cvip=true&rt=nc,Victorinox Champion Smooth Silver Alox Swiss Army Sak Knife Made in Switzerland,1,$14.99,"Jun 25, 2022",,$14.99,$0.00
https://i.ebayimg.com/00/s/ODQ0WDE2MDA=/z/tM4AAOSwy9Nisf9s/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234597138498?nordt=true&orig_cvip=true&rt=nc,VICTORINOX MONEY CLIP Swiss Army Knife  Silver Alox - EXC-VG See Photos,1,$15.00,"Jul 10, 2022",,$15.00,$4.75
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/thAAAOSwakxiskq-/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234597378472?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Sak Multi Purpose Pocket Knife Made in Switzerland,1,$11.50,"Jun 26, 2022",,$11.50,$4.60
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/wfQAAOSwulliuHyy/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234602722789?nordt=true&orig_cvip=true&rt=nc,TIFFANY & Co. Sterling Silver Swiss Army Pocket Knife 925 initials EGP,1,$71.00,"Jul 3, 2022",,$71.00,$8.95
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/pcQAAOSwOE5iukap/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234604229389?nordt=true&orig_cvip=true&rt=nc,Victorinox Champion Smooth Silver Alox Swiss Army Sak Knife Made in Switzerland,1,$13.00,"Jun 30, 2022",,$13.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/hosAAOSwJDRivQCY/$_57.PNG?set_id=880000500F,https://www.ebay.com/itm/234606571176?nordt=true&orig_cvip=true&rt=nc,"Victorinox Recruit Swiss Army Knife 10 Functions, Black - EXCELLENT",1,$11.11,"Jul 7, 2022",,$11.11,$4.00
https://i.ebayimg.com/00/s/MTAxNFgxNjAw/z/iMEAAOSwln1ivvfS/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/234608353818?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Knife and CRKT Pazoda Lot Used Knives - No Reserve,1,$5.50,"Jul 8, 2022",,$5.50,$9.85
https://i.ebayimg.com/00/s/MTI4MFgxMDYw/z/~7sAAOSw1wtifAtn/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234617211545?nordt=true&orig_cvip=true&rt=nc,Vintage Roman Meal Advertising Swiss Pocket Knife Victorinox Switzerland,1,$15.50,"Jul 15, 2022",,$15.50,$5.00
https://i.ebayimg.com/00/s/MzczWDgwOA==/z/AQ0AAOSwfVFizZE2/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234621557534?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic Swiss Army Folding Pocket Knife Leopard Skin Pattern,1,$13.93,"Aug 24, 2022",,$13.93,$0.00
https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/iDoAAOSwF31iz2Or/$_1.JPG?set_id=880000500F,https://www.ebay.com/itm/234623103887?nordt=true&orig_cvip=true&rt=nc,LOT VINTAGE KNIVES POCKET KNIFE SAK SWISS ARMY VICTORINOX MAUSER HUNTSMANRECRUIT,1,$38.40,"Jul 18, 2022",,$38.40,$25.45
https://i.ebayimg.com/00/s/ODI0WDEzODY=/z/Lt0AAOSw4WJi0FrT/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234624009388?nordt=true&orig_cvip=true&rt=nc,Victorinox Spartan 12-Function Swiss Army Knife Multi-Tool (Various Logos),1,$12.07,"Jul 21, 2022",,$12.07,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2a8AAOSwquti2KpP/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234631240942?nordt=true&orig_cvip=true&rt=nc,Victorinox SwissChamp 91mm Officier Suisse Swiss Army Pocket Knife (Black)14 Fun,1,$39.00,"Jul 25, 2022",,$39.00,$5.25
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/boIAAOSwVf1i2x~t/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234633378913?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army 2 Blade Folding Pocket Knife Made in Switzerland,1,$10.00,"Jul 29, 2022",,$10.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/eqwAAOSwNydi3tSR/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234636085147?nordt=true&orig_cvip=true&rt=nc,VICTORINOX DELUXE TINKER Black 91MM SWISS ARMY KNIFE ,1,$32.00,"Jul 31, 2022",,$32.00,$5.00
https://i.ebayimg.com/00/s/NjU0WDY1NA==/z/wtoAAOSw6Fti4BPi/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234637084346?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic Swiss Army Folding Pocket Knife France flag,1,$13.94,"Jul 27, 2022",,$13.94,$0.00
https://i.ebayimg.com/00/s/NzE1WDEzNjI=/z/r6MAAOSwUPhi4V68/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234638176322?nordt=true&orig_cvip=true&rt=nc,Victorinox Super Tinker Swiss Army Knife 14 Function Multi-Tool (Various),1,$17.65,"Aug 13, 2022",,$17.65,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/nw8AAOSwr~hi4wof/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234639433604?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Mini Pocket Knife Black - United States Senate 5 Tool,1,$24.95,"Jul 28, 2022",,$24.95,$3.50
https://i.ebayimg.com/00/s/MTQwM1g5NjQ=/z/IzMAAOSw4aZi5uI0/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234642608829?nordt=true&orig_cvip=true&rt=nc,Victorinox Spartan Swiss Army Pocket Knife Red,1,$6.50,"Aug 7, 2022",,$6.50,$3.95
https://i.ebayimg.com/00/s/MTQ0MFg3MjA=/z/XVUAAOSwvBBi55w8/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/234643290586?nordt=true&orig_cvip=true&rt=nc, CAMPING Red Victorinox Swiss Army Camper Officer Suisse Camping Knife,1,$8.50,"Aug 8, 2022",,$8.50,$0.00
https://i.ebayimg.com/00/s/NzE2WDQ2MQ==/z/BpwAAOSw1EFi6UH7/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234644928732?nordt=true&orig_cvip=true&rt=nc,"Victorinox Classic Swiss Army Folding Pocket Knife Egyptian ""I Love Me"" Logo",1,$17.65,"Aug 2, 2022",,$17.65,$0.00
https://i.ebayimg.com/00/s/NDgyWDY4Mw==/z/wCMAAOSwUHNi6UVS/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234644944891?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic Swiss Army Folding Pocket Knife Stainless Steel Scales,1,$14.86,"Aug 4, 2022",,$14.86,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/SQEAAOSwkEJfx7t~/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234645007450?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic SD Swiss Army Knife 3 Tool **Various Colors With No Logos**,1,$8.63,"Aug 3, 2022",,$8.63,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/gDUAAOSws6Ji6us8/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/234646663359?nordt=true&orig_cvip=true&rt=nc,Victorinox Officer Boy Scout Swiss Army Tinker #1254 Knife Excellent Sharp,1,$24.00,"Aug 3, 2022",,$24.00,$5.40
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/boIAAOSwVf1i2x~t/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234650071249?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army 2 Blade Folding Pocket Knife Made in Switzerland,1,$8.50,"Aug 13, 2022",,$8.50,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/nw8AAOSwr~hi4wof/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234650379299?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Mini Pocket Knife Black - United States Senate 5 Tool,1,$29.95,"Aug 6, 2022",,$29.95,$3.50
https://i.ebayimg.com/00/s/MTYwMFgxNDky/z/0hsAAOSw~tVi-bSG/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234659867092?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Knife Pioneer Silver Alox Money Clip Great Condition 1eox,1,$38.50,"Aug 21, 2022",,$38.50,$5.50
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/boIAAOSwVf1i2x~t/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234665998538?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army 2 Blade Folding Pocket Knife Made in Switzerland,1,$9.00,"Aug 26, 2022",,$9.00,$4.65
https://i.ebayimg.com/00/s/OTcyWDEzODY=/z/9icAAOSwjfdhlptN/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234672500190?nordt=true&orig_cvip=true&rt=nc,Discontinued Victorinox Swiss Army Fireman Knife - Great Condition,1,$36.00,"Aug 30, 2022",,$36.00,$6.15
https://i.ebayimg.com/00/s/MTA0OFgxNjAw/z/oewAAOSwQuhi-ogS/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/234672850888?nordt=true&orig_cvip=true&rt=nc,Victorinox Swiss Army Knife Winter Magic 2021 Climber Lite Special Edition 1eox,1,$50.00,"Aug 25, 2022",,$50.00,$6.50
https://i.ebayimg.com/00/s/MzY1WDUxNA==/z/glMAAOSw7Mxi4qVv/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234677246704?nordt=true&orig_cvip=true&rt=nc,Victorinox Classic SD Swiss Army Knife 3 Tool **Various Colors With No Logos**,1,$8.53,"Aug 30, 2022",,$8.53,$0.00
