Image,Field,Price,Field2,Data_field,Data_field1,Data_field2
https://thumbs.ebaystatic.com/pict/2248996199376464_1.jpg,1,$210.00,"Mar 24, 2022",Benchmade Contego Knife Black Class -M4 - Manual Open Tactical Knife UsedBenchmade Contego Knife Black Class -M4 - Manual Open Tactical Knife Used,$210.00,$12.10
https://thumbs.ebaystatic.com/pict/2248996385546464_1.jpg,1,$190.00,"Mar 25, 2022",Benchmade Mini-Dejavoo Lum Design Folding Knife Rare DiscontinuedBenchmade Mini-Dejavoo Lum Design Folding Knife Rare Discontinued,$190.00,$12.45
https://thumbs.ebaystatic.com/pict/2249063334776464_1.jpg,1,$19.00,"Apr 4, 2022",Benchmade Knife Box Black Class Box 9160SBK-ORG Triage Empty Knife Factory BoxBenchmade Knife Box Black Class Box 9160SBK-ORG Triage Empty Knife Factory Box,$19.00,$1.50
https://thumbs.ebaystatic.com/pict/2249063363046464_1.jpg,1,$10.00,"Mar 29, 2022",Benchmade Knife Box Black Class Box 915SBK Triage Empty Knife Factory BoxBenchmade Knife Box Black Class Box 915SBK Triage Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249063384936464_1.jpg,1,$10.00,"Apr 7, 2022",Benchmade Knife Box Black Class Box 3320 Pagan Empty Knife Factory BoxBenchmade Knife Box Black Class Box 3320 Pagan Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249063456476464_1.jpg,1,$10.00,"Mar 26, 2022",Benchmade Knife Box Black Class Box 3300 Empty Knife Factory BoxBenchmade Knife Box Black Class Box 3300 Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249063516776464_1.jpg,1,$10.00,"Mar 27, 2022",Benchmade Knife Box Black Class Box 5400BK Serum Empty Knife Factory BoxBenchmade Knife Box Black Class Box 5400BK Serum Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249063548606464_1.jpg,1,$10.00,"Apr 1, 2022",Benchmade Knife Box Blue Class Box 556S Mini Griptilian Empty Knife Factory BoxBenchmade Knife Box Blue Class Box 556S Mini Griptilian Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249063588046464_1.jpg,1,$10.00,"Mar 28, 2022",Benchmade Knife Box Blue Class 550BKHGOD Griptilian Empty Knife Factory BoxBenchmade Knife Box Blue Class 550BKHGOD Griptilian Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249063656266464_1.jpg,1,$10.00,"Apr 5, 2022",Benchmade Knife Box Blue Class 585S Mini Barrage Empty Knife Factory BoxBenchmade Knife Box Blue Class 585S Mini Barrage Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249080481756464_1.jpg,1,$80.00,"Mar 28, 2022",Benchmade Mini Griptilian 556-S30V 2.91 inch Drop Point KnifeBenchmade Mini Griptilian 556-S30V 2.91 inch Drop Point Knife,$80.00,$9.45
https://i.ebayimg.com/00/s/NzM4WDE1MzU=/z/nRgAAOSwIWZiQyfx/$_57.PNG?set_id=880000500F,1,$10.00,"Aug 9, 2022",", preview full size imageBenchmade Knife Box Black Class Box 9500 Mini Stryker Empty Knife Factory BoxBenchmade Knife Box Black Class Box 9500 Mini Stryker Empty Knife Factory Box",$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249108733036464_1.jpg,1,$10.00,"Apr 15, 2022",Benchmade Knife Box Black Class Box 5000S Presido Tanto Empty Knife Factory BoxBenchmade Knife Box Black Class Box 5000S Presido Tanto Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249109215176464_1.jpg,1,$10.00,"Apr 1, 2022",Benchmade Knife Box Blue Class 560BK Freek Empty Knife Factory BoxBenchmade Knife Box Blue Class 560BK Freek Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249109284216464_1.jpg,1,$12.00,"May 25, 2022",Benchmade Knife Box Blue Class Hunt 15200DLC  Altitude Empty Knife Factory BoxBenchmade Knife Box Blue Class Hunt 15200DLC  Altitude Empty Knife Factory Box,$12.00,$2.50
https://thumbs.ebaystatic.com/pict/2249109364976464_1.jpg,1,$14.00,"May 12, 2022",Benchmade Knife Box Heckler & Koch 14430S H&K Patrol Empty Knife Factory BoxBenchmade Knife Box Heckler & Koch 14430S H&K Patrol Empty Knife Factory Box,$14.00,$2.50
https://thumbs.ebaystatic.com/pict/2249112430786464_1.jpg,1,$170.50,"Apr 5, 2022",BENCHMADE Crooked River 15080-2 Knife CPM-S30V Stainless & Dymondwood 0620400BENCHMADE Crooked River 15080-2 Knife CPM-S30V Stainless & Dymondwood 0620400,$170.50,$5.99
https://thumbs.ebaystatic.com/pict/2249125703536464_1.jpg,1,$115.00,"Mar 30, 2022",Benchmade Bugout 535BK-2 Partially Serrated Folding Knife - Black. Lightly UsedBenchmade Bugout 535BK-2 Partially Serrated Folding Knife - Black. Lightly Used,$115.00,$5.10
https://thumbs.ebaystatic.com/pict/2249130604916464_1.jpg,1,$125.00,"Mar 31, 2022",BENCHMADE 15031-2 NORTH FORK KNIFEBENCHMADE 15031-2 NORTH FORK KNIFE,$125.00,$4.00
https://thumbs.ebaystatic.com/pict/2249160993606464_1.jpg,1,$80.00,"Apr 3, 2022",Benchmade DISCONTINUED N690 FACAS Full tang Knife - UsedBenchmade DISCONTINUED N690 FACAS Full tang Knife - Used,$80.00,$5.30
https://thumbs.ebaystatic.com/pict/2249181029966464_1.jpg,1,$150.00,"Apr 2, 2022","Benchmade Hunt Crooked River AXIS Lock Knife Gray G-10 (4"" Satin) 15080-1Benchmade Hunt Crooked River AXIS Lock Knife Gray G-10 (4"" Satin) 15080-1",$150.00,$0.00
https://thumbs.ebaystatic.com/pict/2249194986826464_1.jpg,1,$112.50,"Apr 10, 2022",Benchmade 535GRY-1 Ambidextrous Foldable Pocket Knife - GreenBenchmade 535GRY-1 Ambidextrous Foldable Pocket Knife - Green,$112.50,$0.00
https://thumbs.ebaystatic.com/pict/2249226140716464_1.jpg,1,$10.00,"Apr 5, 2022",Benchmade Knife Box Blue Class 551-ORG Griptilian Empty Knife OEM Factory BoxBenchmade Knife Box Blue Class 551-ORG Griptilian Empty Knife OEM Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249226209596464_1.jpg,1,$12.00,"Apr 11, 2022",Benchmade Knife Black Class Box 860SBK Bedlam 67/1000 Empty Knife Factory BoxBenchmade Knife Black Class Box 860SBK Bedlam 67/1000 Empty Knife Factory Box,$12.00,$1.50
https://thumbs.ebaystatic.com/pict/2249226249246464_1.jpg,1,$12.00,"Apr 18, 2022",Benchmade Knife Bone Collector 15015-2 Skinner Empty Knife OEM  Factory BoxBenchmade Knife Bone Collector 15015-2 Skinner Empty Knife OEM  Factory Box,$12.00,$1.50
https://thumbs.ebaystatic.com/pict/2249230473256464_1.jpg,1,$275.00,"Apr 6, 2022",Discontinued Benchmade 810BK Contego Knife G10 Scales - Plain Edge - CPM-M4Discontinued Benchmade 810BK Contego Knife G10 Scales - Plain Edge - CPM-M4,$275.00,$0.00
https://thumbs.ebaystatic.com/pict/2249231273036464_1.jpg,1,$190.00,"Apr 5, 2022",BENCHMADE 745 MINI DEJAVOO LUM POCKET KNIFE BLACKBENCHMADE 745 MINI DEJAVOO LUM POCKET KNIFE BLACK,$190.00,$12.00
https://thumbs.ebaystatic.com/pict/2249232777226464_1.jpg,1,$149.99,"Apr 10, 2022",Benchmade D2 Sibert  Folding Knife Black blade Tan Handle Good condBenchmade D2 Sibert  Folding Knife Black blade Tan Handle Good cond,$149.99,$5.30
https://thumbs.ebaystatic.com/pict/2249284789486464_1.jpg,1,$111.00,"Apr 15, 2022","Benchmade Mini Freek Folding Knife - 565BK  ""NO RESERVE OFFERING""  HARD FINDBenchmade Mini Freek Folding Knife - 565BK  ""NO RESERVE OFFERING""  HARD FIND",$111.00,$8.45
https://thumbs.ebaystatic.com/pict/2249293353246464_1.jpg,1,$10.00,"Apr 15, 2022",Benchmade Knife Box Blue Class 551-1 Griptilian Empty Knife Factory Box 637/1000Benchmade Knife Box Blue Class 551-1 Griptilian Empty Knife Factory Box 637/1000,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249293502286464_1.jpg,1,$10.00,"Apr 15, 2022",Benchmade Knife Box Blue Class 550-1 Griptilian Empty Knife Factory Box 152/1000Benchmade Knife Box Blue Class 550-1 Griptilian Empty Knife Factory Box 152/1000,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249293581256464_1.jpg,1,$10.00,"Apr 10, 2022",Benchmade Knife Box Blue Class Box 556-1 Mini Griptilian Empty Knife Factory BoxBenchmade Knife Box Blue Class Box 556-1 Mini Griptilian Empty Knife Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249293649216464_1.jpg,1,$10.00,"Apr 9, 2022",Benchmade Knife Box Blue Class 950SBK Osborne Rift Empty Knife OEM Factory BoxBenchmade Knife Box Blue Class 950SBK Osborne Rift Empty Knife OEM Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249293671136464_1.jpg,1,$10.00,"Apr 19, 2022",Benchmade Knife Box Blue Class 583SBK-1 Barrage Warn Empty Knife OEM Factory BoxBenchmade Knife Box Blue Class 583SBK-1 Barrage Warn Empty Knife OEM Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249325574306464_1.jpg,1,$112.00,"Apr 16, 2022",Benchmade Mini Bugout KnifeBenchmade Mini Bugout Knife,$112.00,$7.00
https://thumbs.ebaystatic.com/pict/2249331676966464_1.jpg,1,$120.35,"Apr 18, 2022","Benchmade 15017 Hidden Canyon Hunter Knife Wood Fixed Blade (2.79"" Stonewash)Benchmade 15017 Hidden Canyon Hunter Knife Wood Fixed Blade (2.79"" Stonewash)",$120.35,$4.65
https://thumbs.ebaystatic.com/pict/2249332808556464_1.jpg,1,$55.00,"Apr 11, 2022",Benchmade 557 Mini-Griptilian 154CM Tanto Knife UsedBenchmade 557 Mini-Griptilian 154CM Tanto Knife Used,$55.00,$6.25
https://thumbs.ebaystatic.com/pict/2249409281986464_1.jpg,1,$525.00,"Apr 17, 2022",Benchmade 781 Anthem Knife Single Piece Milled Titanium Handle CPM-20CV BladeBenchmade 781 Anthem Knife Single Piece Milled Titanium Handle CPM-20CV Blade,$525.00,$10.00
https://thumbs.ebaystatic.com/pict/2249495150336464_1.jpg,1,$155.00,"Apr 22, 2022",Benchmade Mini-Dejavoo Lum Design Folding Knife Rare DiscontinuedBenchmade Mini-Dejavoo Lum Design Folding Knife Rare Discontinued,$155.00,$12.45
https://thumbs.ebaystatic.com/pict/2249521894266464_1.jpg,1,$81.51,"Apr 29, 2022","Benchmade Freek 560BK Combo Serrated Blade Pocket Knife  ""GOOD FIND""Benchmade Freek 560BK Combo Serrated Blade Pocket Knife  ""GOOD FIND""",$81.51,$8.45
https://thumbs.ebaystatic.com/pict/2249531675016464_1.jpg,1,$10.00,"May 4, 2022",Benchmade Knife 2550BK Mini Reflex Black Class Empty Knife OEM Factory BoxBenchmade Knife 2550BK Mini Reflex Black Class Empty Knife OEM Factory Box,$10.00,$1.50
https://i.ebayimg.com/00/s/MTYwMFgxMTk0/z/wmQAAOSwjYtiZCPG/$_57.PNG?set_id=880000500F,1,$10.00,"Jun 21, 2022",", preview full size imageBenchmade Knife 915-ORG Triage Black Class Empty Knife OEM Factory BoxBenchmade Knife 915-ORG Triage Black Class Empty Knife OEM Factory Box",$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249531695206464_1.jpg,1,$10.00,"Apr 23, 2022",Benchmade Knife 913D2 Nitrous Stryker Black Class Empty Knife OEM Factory BoxBenchmade Knife 913D2 Nitrous Stryker Black Class Empty Knife OEM Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249531715696464_1.jpg,1,$10.00,"Apr 23, 2022",Benchmade Knife 916SBK Triage Black Class Empty Knife OEM Factory BoxBenchmade Knife 916SBK Triage Black Class Empty Knife OEM Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249531781066464_1.jpg,1,$10.00,"May 25, 2022",Benchmade Knife 525S Black Class Empty Knife OEM Factory BoxBenchmade Knife 525S Black Class Empty Knife OEM Factory Box,$10.00,$1.50
https://thumbs.ebaystatic.com/pict/2249531924166464_1.jpg,1,$12.00,"Apr 25, 2022",Benchmade Knife Hunt 15008-BLK Steep Country Hunter Empty Knife OEM  Factory BoxBenchmade Knife Hunt 15008-BLK Steep Country Hunter Empty Knife OEM  Factory Box,$12.00,$1.50
https://thumbs.ebaystatic.com/pict/2249539156726464_1.jpg,1,$420.00,"May 1, 2022",CUSTOM Benchmade Damasteel 3.4 inch Mini Crooked River Folding KnifeCUSTOM Benchmade Damasteel 3.4 inch Mini Crooked River Folding Knife,$420.00,$5.00
https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/~tMAAOSwvf9iaBP8/$_57.JPG?set_id=8800005007,1,$85.00,"Jul 3, 2022",", preview full size imageBENCHMADE 556 POCKET KNIFE USA  PARDUE  D2BENCHMADE 556 POCKET KNIFE USA  PARDUE  D2",$85.00,$5.99
https://thumbs.ebaystatic.com/pict/2249629166376464_1.jpg,1,$215.00,"May 1, 2022",Benchmade Bugout 535-3 CPM-S90V Blade Carbon Fiber Handle Folding KnifeBenchmade Bugout 535-3 CPM-S90V Blade Carbon Fiber Handle Folding Knife,$215.00,$9.45
https://thumbs.ebaystatic.com/pict/2249665847016464_1.jpg,1,$129.00,"May 5, 2022",Benchmade 601 Tengu Flipper Pocket Knife - BlackBenchmade 601 Tengu Flipper Pocket Knife - Black,$129.00,$7.00
https://thumbs.ebaystatic.com/pict/2249666903226464_1.jpg,1,$265.00,"May 8, 2022",Benchmade 755 MPR Sibert Frame Lock Knife Titanium (Discontinued)Benchmade 755 MPR Sibert Frame Lock Knife Titanium (Discontinued),$265.00,$6.95
https://thumbs.ebaystatic.com/pict/2249699019136464_1.jpg,1,$83.00,"May 12, 2022",BENCHMADE 551 POCKET KNIFE USA  PARDUE  154cm   #TBENCHMADE 551 POCKET KNIFE USA  PARDUE  154cm   #T,$83.00,$5.99
https://thumbs.ebaystatic.com/pict/2249794859216464_1.jpg,1,$155.50,"May 16, 2022",Benchmade 707 Sequel KnifeBenchmade 707 Sequel Knife,$155.50,$9.85
https://thumbs.ebaystatic.com/pict/2249880433706464_1.jpg,1,$350.00,"May 22, 2022",benchmade contego 810 cpm m4 folding knifebenchmade contego 810 cpm m4 folding knife,$350.00,$16.10
https://thumbs.ebaystatic.com/pict/2249891215316464_1.jpg,1,$215.00,"May 16, 2022",Benchmade R&D knifeBenchmade R&D knife,$215.00,$0.00
https://thumbs.ebaystatic.com/pict/2249901760756464_1.jpg,1,$99.00,"May 23, 2022",Benchmade Bone Collector KnifeBenchmade Bone Collector Knife,$99.00,$8.00
https://thumbs.ebaystatic.com/pict/2249917196776464_1.jpg,1,$76.51,"May 26, 2022",Benchmade VEX 10750BP KnifeBenchmade VEX 10750BP Knife,$76.51,$5.30
https://thumbs.ebaystatic.com/pict/2249942428626464_1.jpg,1,$125.00,"May 20, 2022","Benchmade 319-2 Proper Slipjoint Folding Knife 2.8"" S90V SF Blade Carbon FiberBenchmade 319-2 Proper Slipjoint Folding Knife 2.8"" S90V SF Blade Carbon Fiber",$125.00,$5.25
https://thumbs.ebaystatic.com/pict/2249942766056464_1.jpg,1,$91.00,"May 26, 2022",Benchmade 555-S30V Mini Griptilian - Satin Blade / Black Handle Benchmade 555-S30V Mini Griptilian - Satin Blade / Black Handle ,$91.00,$10.00
https://thumbs.ebaystatic.com/pict/2249942910316464_1.jpg,1,$129.50,"May 26, 2022",Benchmade 533BK-1 Mini Bugout AXIS Lock Folding Knife White Drop PointBenchmade 533BK-1 Mini Bugout AXIS Lock Folding Knife White Drop Point,$129.50,$11.94
https://thumbs.ebaystatic.com/pict/2249942942286464_1.jpg,1,$107.50,"May 26, 2022","Benchmade Arcane AXIS Assisted Flipper Knife 3.2"" S90V Satin Plain Blade, Black Benchmade Arcane AXIS Assisted Flipper Knife 3.2"" S90V Satin Plain Blade, Black ",$107.50,$12.41
https://thumbs.ebaystatic.com/pict/2249969251506464_1.jpg,1,$35.00,"May 29, 2022",Benchmade Proper 318 / 319 Custom Macassar Ebony Wood Knife SCALES ONLYBenchmade Proper 318 / 319 Custom Macassar Ebony Wood Knife SCALES ONLY,$35.00,$0.00
https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/NkYAAOSwi9Fiirld/$_57.JPG?set_id=8800005007,1,$82.00,"Jun 19, 2022",", preview full size imageBENCHMADE USA 556 POCKET KNIFE Mel PARDUE mini Griptilian 154cm GRAY HANDLEBENCHMADE USA 556 POCKET KNIFE Mel PARDUE mini Griptilian 154cm GRAY HANDLE",$82.00,$5.99
https://thumbs.ebaystatic.com/pict/2249995274156464_1.jpg,1,$90.00,"Jun 1, 2022",Benchmade USA Mel Pardue 154CM Griptilian 551 Folding Pocket Knife GREEN/ORANGEBenchmade USA Mel Pardue 154CM Griptilian 551 Folding Pocket Knife GREEN/ORANGE,$90.00,$7.00
https://thumbs.ebaystatic.com/pict/2250011886776464_1.jpg,1,$256.00,"May 31, 2022",Benchmade Bedlam 860 154CM All Black Folding KnifeBenchmade Bedlam 860 154CM All Black Folding Knife,$256.00,$10.15
https://thumbs.ebaystatic.com/pict/2250026495886464_1.jpg,1,$182.50,"May 30, 2022","Benchmade Freek Knife CPM-M4 Plain Blade, Black/Gray G10 Handles - 560BK-1Benchmade Freek Knife CPM-M4 Plain Blade, Black/Gray G10 Handles - 560BK-1",$182.50,$6.95
https://thumbs.ebaystatic.com/pict/2250026604766464_1.jpg,1,$127.50,"May 30, 2022",Benchmade Mini Bugout AXIS Lock Knife White/Black Excellent Condition 533BK-1Benchmade Mini Bugout AXIS Lock Knife White/Black Excellent Condition 533BK-1,$127.50,$6.95
https://i.ebayimg.com/00/s/Mzk5WDEyMDA=/z/Vv8AAOSwF39ikTNH/$_32.JPG?set_id=880000500F,1,$103.50,"Jun 3, 2022",", preview full size imageBenchmade Boost 590 folding knife, Assisted-Opening, CPM-S30V premium steelBenchmade Boost 590 folding knife, Assisted-Opening, CPM-S30V premium steel",$103.50,$6.25
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/wUwAAOSwsOJikjAS/$_12.JPG?set_id=880000500F,1,$175.00,"Jun 1, 2022",", preview full size imageDiscontinued Benchmade Knife Emerson Spec War model CQC7 Tanto FolderDiscontinued Benchmade Knife Emerson Spec War model CQC7 Tanto Folder",$175.00,$0.00
https://thumbs.ebaystatic.com/pict/2250095263426464_1.jpg,1,$59.99,"May 30, 2022",Benchmade USA 535 S30v Folding Pocket Knife POOR CONDITION *FREE SHIPPING*Benchmade USA 535 S30v Folding Pocket Knife POOR CONDITION *FREE SHIPPING*,$59.99,$0.00
https://thumbs.ebaystatic.com/pict/2250097078376464_1.jpg,1,$84.50,"May 30, 2022",Benchmade 915 Triage knifeBenchmade 915 Triage knife,$84.50,$5.00
https://i.ebayimg.com/00/s/NzU0WDE2MDA=/z/IYcAAOSwuVJil~MX/$_12.JPG?set_id=880000500F,1,$49.99,"Jun 2, 2022",", preview full size imageBenchmade 535 Bugout *CLONE* Knife Black w/blue Thumbstuds And Standoffs UsedBenchmade 535 Bugout *CLONE* Knife Black w/blue Thumbstuds And Standoffs Used",$49.99,$3.99
https://i.ebayimg.com/00/s/MTMzNlgxMDAy/z/Q1cAAOSwxINin~~7/$_57.JPG?set_id=880000500F,1,$120.50,"Jun 12, 2022",", preview full size imageBenchmade Mini Griptilian 556BKOD-D2 Folding KnifeBenchmade Mini Griptilian 556BKOD-D2 Folding Knife",$120.50,$5.25
https://i.ebayimg.com/00/s/MTM0N1gxMDEw/z/cqsAAOSwyvVioAH3/$_57.JPG?set_id=880000500F,1,$86.00,"Jun 12, 2022",", preview full size imageBenchmade Mini Griptilian 556SBK-S30V Folding KnifeBenchmade Mini Griptilian 556SBK-S30V Folding Knife",$86.00,$5.25
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/dIQAAOSwYnZioLXp/$_12.JPG?set_id=880000500F,1,$70.00,"Jun 11, 2022",", preview full size imageBENCHMADE Pika II Tanto Folding EDC Pocket Knife *DISCONTINUED*BENCHMADE Pika II Tanto Folding EDC Pocket Knife *DISCONTINUED*",$70.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0akAAOSwqdJiolus/$_12.JPG?set_id=880000500F,1,$90.00,"Jun 10, 2022",", preview full size imageBENCHMADE 15031-2 NORTH FORK KNIFEBENCHMADE 15031-2 NORTH FORK KNIFE",$90.00,$4.75
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/3yYAAOSwWRJiqT6J/$_12.JPG?set_id=880000500F,1,$72.99,"Jun 19, 2022",", preview full size imageBenchmade Barrage Osborne Design Axis Assist Knife - Tanto / Serrated BladeBenchmade Barrage Osborne Design Axis Assist Knife - Tanto / Serrated Blade",$72.99,$10.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XOQAAOSwqw1iqhic/$_12.JPG?set_id=880000500F,1,$128.50,"Jun 22, 2022",", preview full size imageBenchmade Oeser Tengu Flipper LLK 601 Knife Benchmade Oeser Tengu Flipper LLK 601 Knife ",$128.50,$9.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/D6cAAOSwB5Viqi5A/$_12.JPG?set_id=880000500F,1,$285.00,"Jun 26, 2022",", preview full size imageBENCHMADE McHENRY & WILLIAMS Black Blade Axis Lock Used No Box Knife KnivesBENCHMADE McHENRY & WILLIAMS Black Blade Axis Lock Used No Box Knife Knives",$285.00,$9.45
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/exoAAOSwJ8RiqjV7/$_12.JPG?set_id=880000500F,1,$226.50,"Jun 26, 2022",", preview full size imageBENCHMADE McHENRY & WILLIAMS Axis Lock Used No Box Knife KnivesBENCHMADE McHENRY & WILLIAMS Axis Lock Used No Box Knife Knives",$226.50,$9.45
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rdcAAOSwFediqjgE/$_12.JPG?set_id=880000500F,1,$154.50,"Jun 26, 2022",", preview full size imageLOT of 4 Knives Benchmade Sog Explorer Gil Hibben Folder Knife Used No BoxesLOT of 4 Knives Benchmade Sog Explorer Gil Hibben Folder Knife Used No Boxes",$154.50,$9.45
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Av4AAOSwudxieYeV/$_12.JPG?set_id=880000500F,1,$185.00,"Jul 12, 2022",", preview full size imageBenchmade 950 Rift Osborne Folding Pocket KnifeBenchmade 950 Rift Osborne Folding Pocket Knife",$185.00,$9.65
https://i.ebayimg.com/00/s/NTYyWDE2MDA=/z/eKkAAOSw5BJiq7tz/$_12.JPG?set_id=880000500F,1,$155.00,"Jun 23, 2022",", preview full size imageBenchmade Mel Pardue Hunter 15400 Knife DiscontinuedBenchmade Mel Pardue Hunter 15400 Knife Discontinued",$155.00,$0.00
https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/AzUAAOSwssliq-~Y/$_32.JPG?set_id=880000500F,1,$175.00,"Jun 17, 2022",", preview full size imageBenchmade Mini Adamas Folding Knife in Cruwear (Black Blade and Scales)Benchmade Mini Adamas Folding Knife in Cruwear (Black Blade and Scales)",$175.00,$10.99
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/CPEAAOSwCeRirnNK/$_12.JPG?set_id=880000500F,1,$178.50,"Jun 25, 2022",", preview full size imagebenchmade osborne 940 pocket knifebenchmade osborne 940 pocket knife",$178.50,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mW4AAOSwfGhisfXO/$_12.JPG?set_id=880000500F,1,$100.00,"Jun 22, 2022",", preview full size imageBenchmade 950 Rift Osborne Folding Knife Discontinued Model K53 UsedBenchmade 950 Rift Osborne Folding Knife Discontinued Model K53 Used",$100.00,$9.10
https://i.ebayimg.com/00/s/MTMzNlgxMDAy/z/Q1cAAOSwxINin~~7/$_57.JPG?set_id=880000500F,1,$112.50,"Jun 26, 2022",", preview full size imageBenchmade Mini Griptilian 556BKOD-D2 Folding KnifeBenchmade Mini Griptilian 556BKOD-D2 Folding Knife",$112.50,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/X7UAAOSw1cJisUpf/$_32.JPG?set_id=880000500F,1,$177.00,"Jun 29, 2022",", preview full size imageBenchmade Mini Adamas First Production Knife Excellent Condition 273GY-1Benchmade Mini Adamas First Production Knife Excellent Condition 273GY-1",$177.00,$6.95
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/cRwAAOSw2WhiuhiN/$_32.JPG?set_id=880000500F,1,$130.00,"Jul 30, 2022",", preview full size imageDISCONTINUED-Benchmade Precinct 320 Flipper Folding Liner Lock Knife-Ball DesignDISCONTINUED-Benchmade Precinct 320 Flipper Folding Liner Lock Knife-Ball Design",$130.00,$5.50
https://i.ebayimg.com/00/s/MTMxMVg5NzI=/z/QJcAAOSwClJiuxiG/$_12.JPG?set_id=880000500F,1,$10.00,"Jul 2, 2022",", preview full size imageBenchmade Knife 1100-1 Pen Grey With Blue Silver Empty Knife OEM Factory BoxBenchmade Knife 1100-1 Pen Grey With Blue Silver Empty Knife OEM Factory Box",$10.00,$2.50
https://i.ebayimg.com/00/s/MTYwMFgxMTk0/z/iGEAAOSweQZiu0ik/$_12.JPG?set_id=880000500F,1,$12.00,"Aug 12, 2022",", preview full size imageBenchmade Knife Heckler & Koch 6000012BK MP5 Tanto Empty Knife Factory BoxBenchmade Knife Heckler & Koch 6000012BK MP5 Tanto Empty Knife Factory Box",$12.00,$2.50
https://i.ebayimg.com/00/s/MTIxM1gxMTc5/z/1QsAAOSw4rNiu0mY/$_12.JPG?set_id=880000500F,1,$12.00,"Aug 4, 2022",", preview full size imageBenchmade Knife Heckler & Koch 6000010BK MP5 D.P Empty Knife Factory BoxBenchmade Knife Heckler & Koch 6000010BK MP5 D.P Empty Knife Factory Box",$12.00,$2.50
https://i.ebayimg.com/00/s/MTYwMFgxMTk0/z/ctAAAOSwG-piu0ro/$_12.JPG?set_id=880000500F,1,$12.00,"Aug 12, 2022",", preview full size imageBenchmade Knife Heckler & Koch 14975SBK Scorch Empty Knife Factory BoxBenchmade Knife Heckler & Koch 14975SBK Scorch Empty Knife Factory Box",$12.00,$2.50
https://i.ebayimg.com/00/s/MTIzOVgxMTA1/z/lp8AAOSwmn5iu0vK/$_12.JPG?set_id=880000500F,1,$12.00,"Jul 18, 2022",", preview full size imageBenchmade Knife Heckler & Koch 14925SBK H&K Scorch RT Empty Knife Factory BoxBenchmade Knife Heckler & Koch 14925SBK H&K Scorch RT Empty Knife Factory Box",$12.00,$2.50
https://i.ebayimg.com/00/s/MTM0NVg5MTc=/z/mooAAOSwf7Niu00x/$_12.JPG?set_id=880000500F,1,$12.00,"Jun 29, 2022",", preview full size imageBenchmade Knife Red Class 10100LFK Prototype Empty Knife OEM Factory BoxBenchmade Knife Red Class 10100LFK Prototype Empty Knife OEM Factory Box",$12.00,$2.50
https://i.ebayimg.com/00/s/MTYwMFgxMTk0/z/J-gAAOSwKMViu01W/$_12.JPG?set_id=880000500F,1,$6.00,"Jul 1, 2022",", preview full size imageBenchmade Knife Red Class 10210SB Mini Ambush Empty Knife OEM Factory BoxBenchmade Knife Red Class 10210SB Mini Ambush Empty Knife OEM Factory Box",$6.00,$2.50
