Image,Field,Price,Field2,title1,title2,avg_cost,avg_shipping
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/pwEAAOSwNkNigbJr/$_12.JPG?set_id=880000500F,1,$23.72,"Jun 6, 2022",,CRKT M16-10KS Carson Design Tanto Combo Edge Frame Lock Black Pocket Knife! ,$23.72,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/TbsAAOSwHSxigmbv/$_12.JPG?set_id=880000500F,1,$23.00,"Jun 8, 2022",,CRKT 5500 KISS FOLDING POCKET KNIFE FRAMELOCK PLAIN EDGE TANTO BLADE MONEY CLIP!,$23.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/wTEAAOSwmOBigvFl/$_12.JPG?set_id=880000500F,1,$47.00,"Jul 9, 2022",,CRKT M16-14DSFG Desert Tanto Large With Veff Serrations Folding Knife,$47.00,$3.76
https://thumbs.ebaystatic.com/pict/2656979528476464_1.jpg,1,$66.00,"May 29, 2022",Columbia River CRKT 5102 Ed Van Hoy Snap Lock Folding Knife Plain Blade,,$66.00,$4.70
https://thumbs.ebaystatic.com/pict/2656980650656464_1.jpg,1,$25.00,"May 19, 2022",CRKT Swindle Ken Onion Design Ball Bearing Pivot Gray Steel Folding Knife Used,,$25.00,$5.00
https://thumbs.ebaystatic.com/pict/2656998614796464_1.jpg,1,$18.04,"May 28, 2022","CRKT Drifter EDC Folding Pocket Knife: Everyday Carry, Gray Ti Nitride Blade!",,$18.04,$0.00
https://thumbs.ebaystatic.com/pict/2657000196446464_1.jpg,1,$19.38,"May 24, 2022",CRKT Pilar 5311 Folding Voxnaes Design  Pocket Stainless Knife,,$19.38,$5.20
https://i.ebayimg.com/00/s/ODEwWDE0NDA=/z/a3cAAOSwQeRiiOfH/$_12.JPG?set_id=880000500F,1,$22.00,"Jul 7, 2022",,CRKT 5520 PECK ED HALLIGAN ENGINEERED POCKET KNIFE MONEY CLIP,$22.00,$0.00
https://thumbs.ebaystatic.com/pict/2657020427536464_1.jpg,1,$16.15,"May 28, 2022",CRKT 6470 Pazoda Folding Pocket Knife Gray Plain Edge Frame Lock! ,,$16.15,$0.00
https://i.ebayimg.com/00/s/NTA0WDEyNTM=/z/zf4AAOSwP9ZiioBf/$_12.JPG?set_id=880000500F,1,$16.99,"Jul 29, 2022",,CRKT Shenanigan Folding Blade Pocket Knife~Camo Grip~Ken Onion,$16.99,$0.00
https://i.ebayimg.com/00/s/NTAwWDg4MQ==/z/YAIAAOSwXihii3PT/$_12.JPG?set_id=880000500F,1,$19.98,"Jun 11, 2022",,CRKT Pilar 5311 Folding Blade Pocket Knife,$19.98,$0.00
https://i.ebayimg.com/00/s/ODEwWDE0NDA=/z/PfgAAOSwxHJijrIR/$_12.JPG?set_id=880000500F,1,$21.88,"Jun 22, 2022",,CRKT 5520 PECK ED HALLIGAN ENGINEERED POCKET KNIFE MONEY CLIP,$21.88,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/s50AAOSwoLhihscZ/$_12.JPG?set_id=880000500F,1,$27.00,"Jun 26, 2022",,RUGER CRKT R2301 HOLLOW POINT +P FRAME LOCK FLIPPER KNIFE KEN ONION DESIGN,$27.00,$4.95
https://thumbs.ebaystatic.com/pict/2657100733306464_1.jpg,1,$36.09,"May 29, 2022",CRKT Fossil 5470 Folding Knife With IKBS Pivot System Flavio Ikoma!,,$36.09,$0.00
https://i.ebayimg.com/00/s/MTA2M1gxNjAw/z/DmIAAOSwGeFikYVJ/$_57.JPG?set_id=8800005007,1,$63.00,"Aug 29, 2022",,CRKT Ken Onion Design FORESIGHT K220KKP  Knife,$63.00,$0.00
https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/fdoAAOSwlxRiboaT/$_57.JPG?set_id=8800005007,1,$0.99,"Jun 5, 2022",,CRKT-LCK Folding Knife Pocket Tactical Survival Knife Military Camping Outdoor ,$0.99,$38.99
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/U3cAAOSwWSBihsGA/$_12.JPG?set_id=880000500F,1,$15.50,"Jun 10, 2022",,CRKT - Columbia River Knife & Tool - Carson Design M16-13Z - Spear Point - Used,$15.50,$7.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/zPYAAOSwhdhihkyr/$_57.JPG?set_id=8800005007,1,$15.00,"Jun 8, 2022",, CRKT SQUID FRAMELOCK SMALL  COLUMBIA   Folding Pocket Knife    1388M     ,$15.00,$3.94
https://i.ebayimg.com/00/s/MTYwMFgxMDYz/z/BJIAAOSw2PpikXsy/$_57.JPG?set_id=8800005007,1,$45.00,"Jun 5, 2022",,"9.5” Black CRKT Folding Combat Pocket Knife, Model M21-14SF",$45.00,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/ji4AAOSwg2VinpuZ/$_12.JPG?set_id=880000500F,1,$18.04,"Jun 17, 2022",,"CRKT Drifter EDC Folding Pocket Knife: Everyday Carry, Gray Ti Nitride Blade!",$18.04,$0.00
https://i.ebayimg.com/00/s/ODEwWDE0OTA=/z/2C8AAOSwSeVin595/$_12.JPG?set_id=880000500F,1,$20.50,"Jun 17, 2022",,CRKT Moxie Lerch Design 1100 Assisted Black Liner Lock Folding Pocket Knife!,$20.50,$4.85
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sQAAAOSwXGdioUHm/$_12.JPG?set_id=880000500F,1,$31.00,"Jun 15, 2022",,CRKT M16-14SFG EDC Folding Pocket Knife,$31.00,$5.15
https://i.ebayimg.com/00/s/NjU5WDE2MDA=/z/EeMAAOSw6gtipROY/$_12.JPG?set_id=880000500F,1,$23.72,"Jun 17, 2022",,CRKT 5510 KISS FOLDING POCKET KNIFE FRAMELOCK COMBO EDGE TANTO BLADE MONEY CLIP!,$23.72,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/d78AAOSwUhZipWeD/$_12.JPG?set_id=880000500F,1,$28.00,"Jun 18, 2022",,CRKT CEO Richard Rogers Design Pocket Knife - 7096,$28.00,$5.40
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/nYwAAOSw6iBipf8E/$_12.JPG?set_id=880000500F,1,$84.00,"Jun 19, 2022",,"CRKT Knife Lot - My Tighe, Ripple, Enticer",$84.00,$10.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8uUAAOSw6bJipj03/$_12.JPG?set_id=880000500F,1,$150.00,"Jul 4, 2022",,CRKT BT-70 Knife -Bob Terzuola Design,$150.00,$0.00
https://i.ebayimg.com/00/s/NzM5WDEyNjk=/z/g0kAAOSwPPxiplFg/$_12.JPG?set_id=880000500F,1,$25.95,"Jun 20, 2022",,CRKT 6450S Drifter Folding Pocket Knife Plain Edge Frame Lock - Great Cond. 310,$25.95,$0.00
https://i.ebayimg.com/00/s/NzM5WDEyMTM=/z/FPsAAOSwKDpiplGG/$_12.JPG?set_id=880000500F,1,$20.85,"Aug 25, 2022",,CRKT Squid 2490KS Burnley Design Folding Pocket Knife Framelock Gray - Great 311,$20.85,$0.00
https://i.ebayimg.com/00/s/NzAyWDExOTg=/z/Dp8AAOSwjuZipz~q/$_12.JPG?set_id=880000500F,1,$34.99,"Jun 26, 2022",,CRKT Avant 4620 Folding Blade Pocket Knife~Columbia River~Nice!,$34.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/wOgAAOSwaslip94h/$_12.JPG?set_id=880000500F,1,$20.51,"Jun 18, 2022",,RUGER Black CRKT R1202K Crackshot Compact Outburst Assisted Opening Knife,$20.51,$4.65
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/cuIAAOSwGE5ip~BB/$_12.JPG?set_id=880000500F,1,$59.00,"Jun 18, 2022",,CRKT 2490SWK Orange  “First Production Run”Squid Burnley Design Pocket Knife,$59.00,$5.25
https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/fdoAAOSwlxRiboaT/$_57.JPG?set_id=8800005007,1,$0.99,"Jun 20, 2022",,CRKT-LCK Folding Knife Pocket Tactical Survival Knife Military Camping Outdoor ,$0.99,$38.99
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YPcAAOSwGZViqmJj/$_12.JPG?set_id=880000500F,1,$24.50,"Jun 20, 2022",,CRKT M16-14ZSF DESERT TAN HANDLE FOLDING POCKET KNIFE!,$24.50,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/od8AAOSwy8tiqmqf/$_12.JPG?set_id=880000500F,1,$17.35,"Jun 20, 2022",,CRKT Hootenanny K300KXP Flipper Pocket Knife,$17.35,$5.25
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/MbIAAOSw5xxiq9bH/$_12.JPG?set_id=880000500F,1,$15.50,"Jun 23, 2022",,CRKT K415KXP Ken Onion Design Ripple Aluminum Black Handle Knife Drop Point,$15.50,$4.70
https://i.ebayimg.com/00/s/ODAwWDgwMA==/z/fdoAAOSwlxRiboaT/$_57.JPG?set_id=8800005007,1,$0.99,"Jun 25, 2022",,CRKT-LCK Folding Knife Pocket Tactical Survival Knife Military Camping Outdoor ,$0.99,$38.99
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/liEAAOSwRj1in9Mg/$_12.JPG?set_id=880000500F,1,$15.50,"Jul 2, 2022",,CRKT BURNLEY DESING TUNA 2520 FOLDING Frame Lock POCKET KNIFE,$15.50,$6.25
https://i.ebayimg.com/00/s/Mzc1WDUwMA==/z/428AAOSwpgdikxRP/$_32.JPG?set_id=8800005007,1,$34.99,"Jul 3, 2022",,CRKT Ikoma Fossil  5470 Folding Pocket Knife: Stainless Steel Plain Edge,$34.99,$4.44
https://i.ebayimg.com/00/s/NjU0WDE1NjU=/z/7t0AAOSwfW9iuXiP/$_12.JPG?set_id=880000500F,1,$39.99,"Jul 7, 2022",,CRKT 5820 Avant-Tac Folding Blade Pocket Knife~Nice!,$39.99,$3.50
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/swEAAOSwfUdiuiRr/$_12.JPG?set_id=880000500F,1,$22.50,"Aug 15, 2022",,CRKT M16-01KS Carson Design Frame Lock Black Pocket Knife,$22.50,$5.25
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Pw0AAOSwulliujPr/$_12.JPG?set_id=880000500F,1,$72.00,"Jul 2, 2022",,CRKT Provoke 4040 Folding Karambit Knife,$72.00,$9.10
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/M4wAAOSw6DRiuky~/$_12.JPG?set_id=880000500F,1,$14.50,"Aug 4, 2022",,CRKT 2490 Squid Burnley Design Pocket Knife,$14.50,$5.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/K9sAAOSwMs5ivnZJ/$_57.JPG?set_id=8800005007,1,$10.00,"Jul 10, 2022",,CRKT Ed Halligan P.E.C.K. Knife w/Belt/Money Clip Stainless Steel Handles K1079,$10.00,$4.85
https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/39oAAOSwbYxiwZZ9/$_57.JPG?set_id=8800005007,1,$15.99,"Jul 9, 2022",,CRKT 5500 Ed Haligan K.I.S.S. Pocket Knife,$15.99,$0.00
https://i.ebayimg.com/00/s/NzcyWDExNTc=/z/t1gAAOSwfW9itdWS/$_12.JPG?set_id=880000500F,1,$15.51,"Jul 12, 2022",,CRKT Columbia River Knife Tool M16-01S Carson Design Folding Knife,$15.51,$5.20
https://i.ebayimg.com/00/s/NTA3WDEyNTA=/z/Vf0AAOSwfOxiyU3l/$_12.JPG?set_id=880000500F,1,$17.99,"Jul 31, 2022",,CRKT K.I.S.S. 5510 Folding Blade Pocket Knife~KISS,$17.99,$3.45
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qWsAAOSwsJBiywGf/$_12.JPG?set_id=880000500F,1,$15.65,"Jul 15, 2022",,CRKT CEO 7096 Pocket Knife Rogers Design Plain Silver Blade Liner Lock,$15.65,$4.60
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/zQQAAOSw76xiy1xp/$_57.JPG?set_id=8800005007,1,$85.00,"Jul 19, 2022",,"CRKT GUPPIE MULTI TOOL. Adjustable wrench, Carabiner bottle opener, knife,driver",$85.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/okYAAOSwIrpi0K5H/$_12.JPG?set_id=880000500F,1,$17.50,"Jul 25, 2022",,"CRKT LIFT OFF (Discontinued) 6830 Knife, Zytel Grips, Push Button Folder +sheath",$17.50,$5.40
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/iz4AAOSwGxVi1Lrb/$_12.JPG?set_id=880000500F,1,$34.00,"Jul 23, 2022",,CRKT M16-13SFG Carson design Pocket Knife!,$34.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ElMAAOSwVD5i1MbW/$_12.JPG?set_id=880000500F,1,$39.97,"Aug 7, 2022",,"CRKT M21-12G CARSON FLIPPER KNIFE BLACK G10 3 1/8"" COMBO EDGE BLADE AUTO LAWKS",$39.97,$0.00
https://i.ebayimg.com/00/s/OTg0WDE1Njg=/z/mlMAAOSwpQFi1daN/$_12.JPG?set_id=880000500F,1,$23.75,"Aug 25, 2022",,CRKT M16-10KZ Carson Design Tanto Combo Edge Frame Lock Black Pocket Knife!,$23.75,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8jAAAOSwM5Ni1dpA/$_12.JPG?set_id=880000500F,1,$17.50,"Jul 25, 2022",,CRKT M16-10KZ Carson Design Tanto Frame Lock Black Pocket Knife! NO RESERVE!,$17.50,$4.85
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XdMAAOSwVf1i2aBF/$_12.JPG?set_id=880000500F,1,$100.00,"Jul 21, 2022",,CRKT Pilar Pilar II Batum Tuna Piet CEO value lot folding knife D2,$100.00,$12.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/u7IAAOSwRUxi3Vsj/$_12.JPG?set_id=880000500F,1,$20.50,"Jul 31, 2022",,CRKT Pilar Stainless Steel Large Frame Flipper Knife,$20.50,$4.00
https://i.ebayimg.com/00/s/OTQyWDE1NTY=/z/43MAAOSwFmpi40D7/$_12.JPG?set_id=880000500F,1,$27.99,"Jul 30, 2022",,CRKT 7096 Rogers CEO Satin Plain Blade Gentleman's Folding Knife! NICE!,$27.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fS4AAOSwhY5i6BH3/$_57.PNG?set_id=880000500F,1,$14.95,"Aug 8, 2022",,CRKT Ken Onion Design FORESIGHT K220KKS Knife First Production SHARP,$14.95,$5.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/hMUAAOSwsEZi6aeq/$_12.JPG?set_id=880000500F,1,$35.00,"Aug 3, 2022",,crkt knife,$35.00,$7.53
https://i.ebayimg.com/00/s/OTUzWDE1Mjg=/z/LR4AAOSwhY5i6dpK/$_12.JPG?set_id=880000500F,1,$13.25,"Aug 9, 2022",,CRKT M16-10Z Carson Design Tanto Frame Lock Black Pocket Knife! NO RESERVE!,$13.25,$4.85
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/QOAAAOSwm71i6d1w/$_12.JPG?set_id=880000500F,1,$26.00,"Aug 12, 2022",,CRKT Carson Design M18-04 Folding Liner Lock Blade Knife! NO RESERVE!,$26.00,$4.85
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/N38AAOSwxOdi6yUI/$_12.JPG?set_id=880000500F,1,$5.50,"Aug 10, 2022",,CRKT M16-12Z Folding Pocket Knife - Carson Design - Liner Lock! NO RESERVE!,$5.50,$4.85
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qRMAAOSwE3Ji7GX6/$_12.JPG?set_id=880000500F,1,$21.57,"Aug 19, 2022",,CRKT Carson Design M16-10S Folding Pocket Knife!,$21.57,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/zhUAAOSwGY9i8bEu/$_12.JPG?set_id=880000500F,1,$39.97,"Aug 20, 2022",,CRKT M16-14DSFG CARSON SPECIAL FORCES FLIPPER KNIFE AUTO LAWKS DESERT TAN G-10,$39.97,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/lVEAAOSwU8xi-45J/$_12.JPG?set_id=880000500F,1,$44.97,"Aug 19, 2022",,"Columbia River CRKT 6525 Liong Mah Lanny Assisted Flipper Knife 3.175"" EXCELLENT",$44.97,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/eX0AAOSwK0Vi-4~z/$_12.JPG?set_id=880000500F,1,$39.97,"Aug 23, 2022",,"CRKT Overland EDC Knife, Plain Edge Folding Frame Lock 8Cr13MoV (6280)",$39.97,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LA0AAOSwfQBi~Ujn/$_12.JPG?set_id=880000500F,1,$18.00,"Aug 24, 2022",,NEW Black CRKT M 16-10KZ Serrated Tanto Stainless LinerLock Knife,$18.00,$4.80
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/UBEAAOSwsQJjAUGo/$_12.JPG?set_id=880000500F,1,$24.97,"Aug 21, 2022",,CRKT Large Pilar Folding Framelock EDC Pocket Knife Manual Open Sheepsfoot 5315,$24.97,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5gUAAOSwlcFjAYiW/$_12.JPG?set_id=880000500F,1,$36.00,"Aug 27, 2022",,CRKT Ken Onion Ripple 2 Aluminum K410KXP Knife  Nice,$36.00,$4.70
https://thumbs.ebaystatic.com/pict/2739655901146464_1.jpg,1,$125.00,"Nov 4, 2021","C.R.K.T.  1013A Voodoo Assisted Folding Knife 3.275"" Bead Blast Combo Blade USA",,$125.00,$4.50
https://thumbs.ebaystatic.com/pict/2745961978666464_1.jpg,1,$11.00,"Oct 17, 2021",CRKT. 6480 Pazoda gray frame lock pocket knife with stainless steel handle,,$11.00,$4.25
https://thumbs.ebaystatic.com/pict/2746523970826464_1.jpg,1,$50.00,"Nov 1, 2021",Snap On Crkt Ripple Ken Onion Knife G848,,$50.00,$0.00
https://thumbs.ebaystatic.com/pict/2748674693756464_1.jpg,1,$11.87,"Oct 13, 2021",CRKT Pazoda 6480 silver pocket knife with frame lock & plain edge blade,,$11.87,$4.25
https://thumbs.ebaystatic.com/pict/2748931925746464_1.jpg,1,$45.00,"Jan 5, 2022",USED CRKT Columbia River M21-12G Carson Design Folding Pocket Knife,,$45.00,$0.00
https://thumbs.ebaystatic.com/pict/2749017611506464_1.jpg,1,$39.00,"Sep 23, 2021",CRKT M16-03KS Carson Design Black Pocket Folding Knife,,$39.00,$0.00
https://thumbs.ebaystatic.com/pict/2749017615696464_1.jpg,1,$25.00,"Sep 5, 2021",CRKT Crawford Design Point Guard 6752RKG Folding Pocket Knife,,$25.00,$0.00
https://thumbs.ebaystatic.com/pict/2749017626456464_1.jpg,1,$35.00,"Oct 2, 2021",CRKT 1096K Tiny Tighe Breaker Spring Assisted Opening Pocket Folding Knife,,$35.00,$0.00
https://thumbs.ebaystatic.com/pict/2749075232396464_1.jpg,1,$23.00,"Sep 6, 2021",CRKT Carson Design M16-01KS Pocket Black Folding Knife,,$23.00,$0.00
https://thumbs.ebaystatic.com/pict/2749201473346464_1.jpg,1,$12.99,"Sep 1, 2021",CRKT KNIFE PECK #5520 MONEY CLIP FRAME LOCK PLAIN EDGE USED FOLDING POCKET ,,$12.99,$4.90
https://thumbs.ebaystatic.com/pict/2749235432896464_1.jpg,1,$32.00,"Sep 1, 2021",CRKT COLUMBIA RIVER M16-14ZSF TANTO LOCKBACK FOLDING SURVIVAL BOWIE KNIFE KNIVES,,$32.00,$5.70
https://thumbs.ebaystatic.com/pict/2749256259276464_1.jpg,1,$79.99,"Aug 30, 2021",CRKT Hissatsu Fixed Blade Knife with Sheath,,$79.99,$2.99
https://thumbs.ebaystatic.com/pict/2749259845766464_1.jpg,1,$15.50,"Sep 3, 2021",CRKT COLUMBIA RIVER MJ LERCH 1050K FIRE SPARK LOCKBACK FOLDING KNIFE KNIVES JACK,,$15.50,$5.20
https://thumbs.ebaystatic.com/pict/2749271486906464_1.jpg,1,$18.99,"Sep 5, 2021",CRKT 6612N Mt. Rainer pocket knife combo edge blade liner lock tan handle ,,$18.99,$4.50
https://thumbs.ebaystatic.com/pict/2749314187266464_1.jpg,1,$43.16,"Sep 2, 2021","CRKT Razel Folding Liner Lock Knife, Micarta (4030)",,$43.16,$0.00
https://thumbs.ebaystatic.com/pict/2749334124496464_1.jpg,1,$20.00,"Sep 9, 2021","CRKT 2490 Squid Pocket Folding Knife Gray, Good Condition",,$20.00,$0.00
https://thumbs.ebaystatic.com/pict/2749334155006464_1.jpg,1,$25.00,"Sep 13, 2021",CRKT Pilar 5311 Framelock Folding Pocket Knife,,$25.00,$0.00
https://thumbs.ebaystatic.com/pict/2749339515706464_1.jpg,1,$34.26,"Sep 8, 2021",CRKT 5470 Large Fossil Frame Lock Knife,,$34.26,$0.00
https://thumbs.ebaystatic.com/pict/2749374593266464_1.jpg,1,$36.00,"Sep 14, 2021",CRKT Carson Design M16-13SF Folding Pocket Knife,,$36.00,$8.00
https://thumbs.ebaystatic.com/pict/2749394004616464_1.jpg,1,$10.00,"Sep 15, 2021",CRKT Septimo pocket knife,,$10.00,$3.69
https://thumbs.ebaystatic.com/pict/2749433296916464_1.jpg,1,$22.00,"Sep 16, 2021",CRKT 2550 Sketch Linerlock Gray Pocket Folding Knife,,$22.00,$0.00
https://thumbs.ebaystatic.com/pict/2749433387666464_1.jpg,1,$37.59,"Sep 16, 2021",CRKT COLUMBIA RIVER KNIFE TOOLS 5460 IKOMA FOSSIL LOCKBACK FOLDING HUNTER KNIVES,,$37.59,$4.95
https://thumbs.ebaystatic.com/pict/2749472123336464_1.jpg,1,$33.33,"Sep 17, 2021",CRKT Fossil 5470 Plain Edge Satin Blade Finish Frame Lock Flipper Folding Knife ,,$33.33,$0.00
https://thumbs.ebaystatic.com/pict/2749472275366464_1.jpg,1,$40.99,"Sep 16, 2021",Ruger Columbia River Knife CRKT Hollow-Point +P R2301 Folding Pocket Knife EUC,,$40.99,$0.00
https://thumbs.ebaystatic.com/pict/2749525533186464_1.jpg,2,$25.00,"Nov 11, 2021",CRKT Pazoda Stainless Steel Pocket Knife CRKT With Pocket Clip CRKT Pazoda LRG ,,$12.50,$4.50
https://thumbs.ebaystatic.com/pict/2749528693756464_1.jpg,1,$55.00,"Sep 24, 2021",CRKT Lake111 7255Z Pocket Knife CRKT Lake111 7255Z Pocket Knife Discontuined,,$55.00,$14.50
https://thumbs.ebaystatic.com/pict/2749536195096464_1.jpg,1,$32.65,"Sep 29, 2021","CRKT LCK Ruger Edition, Matthew Lerch Designed Knife (R3801)",,$32.65,$0.00
https://thumbs.ebaystatic.com/pict/2749602784206464_1.jpg,1,$40.00,"Oct 1, 2021",RARE/DISC CRKT 8112 CUSTOMIZED MINI TIGHE TAC FOLDING KNIFE SOUTHPAWKNIVES,,$40.00,$8.45
https://thumbs.ebaystatic.com/pict/2749662319666464_1.jpg,1,$29.00,"Oct 3, 2021",K18 CRKT Pilar and 5.11 Tactical Pocket Knife,,$29.00,$1.35
https://thumbs.ebaystatic.com/pict/2749662320306464_1.jpg,1,$26.00,"Oct 3, 2021",K16 CRKT M16-14ZSF Carson Pocket Knife,,$26.00,$5.20
https://thumbs.ebaystatic.com/pict/2749693847846464_1.jpg,1,$34.00,"Oct 5, 2021",COLOMBIA RIVER CRKT 6064STAG BONE TRAPPER FOLDING KNIFE KNIVES OLD POCKET RETIRE,,$34.00,$14.25
https://thumbs.ebaystatic.com/pict/2749772577686464_1.jpg,1,$45.00,"Oct 26, 2021","CRKT Columbia River Knife & Tool M16-14D, Dedication to Operation Iraqi Freedom",,$45.00,$5.00
https://thumbs.ebaystatic.com/pict/2749790550026464_1.jpg,1,$37.90,"Oct 27, 2021",CRKT M16-14SFG Special Forces G10 Folding Pocket Knife Carson Design Serrated,,$37.90,$4.99
https://thumbs.ebaystatic.com/pict/2749934522986464_1.jpg,1,$21.49,"Nov 25, 2021",Vintage CRKT M-16 01KS Carson Design Black Out Folding KNIFE Pocket Locking,,$21.49,$5.23
https://thumbs.ebaystatic.com/pict/2749980827766464_1.jpg,1,$20.99,"Oct 30, 2021",CRKT M16-10KS Carson Design Tanto Combo Knife + 2280 Keydashi,,$20.99,$6.00
https://thumbs.ebaystatic.com/pict/2749989366816464_1.jpg,1,$61.00,"Oct 31, 2021",CRKT Pilar 3 Knife Lot,,$61.00,$7.99
https://thumbs.ebaystatic.com/pict/2750010761096464_1.jpg,1,$12.00,"Oct 25, 2021",CRKT M16-10KZ all black tanto combo edge blade liner lock pocket knife,,$12.00,$4.50
https://thumbs.ebaystatic.com/pict/2750056307356464_1.jpg,1,$15.00,"Oct 28, 2021","CRKT Piet Lightweight Folder Pocket Knife 8Cr13MoV GRN 5390 Voxnaes 6.35"" Open",,$15.00,$5.95
https://thumbs.ebaystatic.com/pict/2750095912926464_1.jpg,1,$26.77,"Nov 5, 2021",CRKT COLUMBIA RIVER KNIFE TOOLS 5470 IKOMA FOSSIL LOCKBACK FOLDING HUNTER KNIVES,,$26.77,$5.25
https://thumbs.ebaystatic.com/pict/2750116461866464_1.jpg,1,$9.99,"Nov 9, 2021",CRKT Edgie 2 6444B pocket knife with G10 scales Blade is worn,,$9.99,$4.50
https://thumbs.ebaystatic.com/pict/2750116691426464_1.jpg,1,$11.75,"Jan 10, 2022",CRKT. Pazoda 6490 all gray frame lock combo edge blade pocket knife,,$11.75,$4.25
https://thumbs.ebaystatic.com/pict/2750163613496464_1.jpg,1,$145.00,"Nov 6, 2021",CRKT Provoke 4040STW Folding Karambit Knife Imperial White,,$145.00,$4.50
https://thumbs.ebaystatic.com/pict/2750182103766464_1.jpg,1,$50.00,"Nov 13, 2021",Snap On Crkt Ripple Ken Onion Knife G848,,$50.00,$0.00
https://thumbs.ebaystatic.com/pict/2750250080476464_1.jpg,1,$49.00,"Nov 16, 2021",2002 CRKT Kommer Alaska Bwana Discontinued Folding Skinning Knife 6204,,$49.00,$5.50
https://thumbs.ebaystatic.com/pict/2750267723056464_1.jpg,1,$54.99,"Jan 25, 2022",CRKT 2903 Hissatsu Folder Folding Pocket Knife Assisted Plain Liner Lock,,$54.99,$11.75
https://thumbs.ebaystatic.com/pict/2750293902516464_1.jpg,1,$28.00,"Nov 20, 2021",COLUMBIA RIVER KNIFE TOOLS CRKT ROGERS 7096 CEO SLIM LOCKBACK FOLDING POCKET EC,,$28.00,$5.25
https://thumbs.ebaystatic.com/pict/2750314327176464_1.jpg,1,$24.00,"Nov 24, 2021",CRKT Pilar Plain Edge Folding Framelock Knife 5311 Satin EDC ,,$24.00,$0.00
https://thumbs.ebaystatic.com/pict/2750381628736464_1.jpg,1,$17.50,"Dec 2, 2021",CRKT M16-01KS Carson Design Black Single Blade Knife ,,$17.50,$4.83
https://thumbs.ebaystatic.com/pict/2750459042676464_1.jpg,1,$37.51,"Nov 30, 2021",CRKT M16-14SFG FOLDING KNIFE,,$37.51,$0.00
https://thumbs.ebaystatic.com/pict/2750464210736464_1.jpg,1,$22.50,"Dec 4, 2021",CRKT COLUMBIA RIVER KNIFE TOOLS 5460 IKOMA FOSSIL LOCKBACK FOLDING HUNTER KNIVES,,$22.50,$5.25
https://thumbs.ebaystatic.com/pict/2750490409256464_1.jpg,1,$25.00,"Dec 5, 2021",CRKT CEO Richard Rogers Design Pocket Knife - 7096 - Lightly Used,,$25.00,$2.99
https://thumbs.ebaystatic.com/pict/2750504414906464_1.jpg,1,$11.50,"Dec 12, 2021",C51 CRKT Ruger R1704 Pocket Knife,,$11.50,$4.75
