Image,Field,Field1,Field2,Price,Field3,avg_price,avg_shipping
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/nugAAOSwnDFi-XPK/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204068755854?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Chive 1600 Folding Pocket Knife (July 02)- K146,1,$13.00,"Aug 20, 2022",$13.00,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/bZUAAOSweZRi-XSi/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204068756647?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Ken Onion Leek 1660 Folding Pocket Knife - K148,1,$22.53,"Aug 21, 2022",$22.53,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/1fwAAOSw09Vi-Xav/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204068762709?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Glass Breaker Blur 1670GBBLKST Folding Pocket Knife - K150,1,$43.98,"Aug 21, 2022",$43.98,$5.25
https://i.ebayimg.com/00/s/Nzc0WDEwMzI=/z/sdcAAOSwesdi-XeF/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204068763460?nordt=true&orig_cvip=true&rt=nc,Kershaw Scallion 1620PUR Folding Pocket Knife - K152,1,$26.20,"Aug 21, 2022",$26.20,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/VhwAAOSwOypi-XgD/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204068764565?nordt=true&orig_cvip=true&rt=nc,Kershaw Assisted opening Pico 3470 Folding Pocket Knife - K144,1,$19.99,"Aug 21, 2022",$19.99,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/dzcAAOSwLfhi3HDK/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204071885300?nordt=true&orig_cvip=true&rt=nc,Kershaw Assisted Opening Zing 1730SS Folding Pocket Knife - K99,1,$18.99,"Aug 18, 2022",$18.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/97EAAOSwg81i8D44/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073311955?nordt=true&orig_cvip=true&rt=nc,Kershaw Rainbow Leek 1660VIB Folding Pocket Knife - (2/2005) - K134,1,$74.99,"Aug 27, 2022",$74.99,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/ij4AAOSwYoZjAXAZ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073354637?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Ken Onion Leek 1660 Folding Pocket Knife - K54,1,$32.00,"Aug 27, 2022",$32.00,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/AI8AAOSw9NxjAXWe/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073359989?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Dividend 1812GRY Folding Pocket Knife - K55 - MEC Construction,1,$24.99,"Aug 27, 2022",$24.99,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/pMEAAOSwOAVjAXZ6/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073360780?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Leek 1660CKTST Folding Pocket Knife - K56,1,$33.00,"Aug 27, 2022",$33.00,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/KXgAAOSwyOljAXcU/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073362985?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Tiger Stripe Blur 1670BLKTS Folding Pocket Knife - K57,1,$44.99,"Aug 27, 2022",$44.99,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/fwMAAOSwKuxjAoJ4/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073957676?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Chive 1600 Folding Pocket Knife - K158,1,$15.50,"Aug 28, 2022",$15.50,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/1GcAAOSw4PJjAoL0/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073960523?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Ken Onion Leek 1660ST Folding Pocket Knife - K159,1,$22.50,"Aug 28, 2022",$22.50,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/UF4AAOSwNh9jAoN9/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073961641?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Ken Onion Leek 1660OLBW Folding Pocket Knife - K160,1,$37.02,"Aug 28, 2022",$37.02,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/BmwAAOSwQZBjAoP6/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073964565?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Ken Onion Snap-On Leek 1660SWBLKSO Pocket Knife - K161,1,$51.00,"Aug 28, 2022",$51.00,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/IeAAAOSw-oxjAoTW/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073966248?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Link 1776GRYBW Folding Pocket Knife - K162,1,$24.99,"Aug 28, 2022",$24.99,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/XFgAAOSw4ytjAoVJ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204073967635?nordt=true&orig_cvip=true&rt=nc,Discontinued Kershaw Ken Onion Whirlwind 1560ST Folding Pocket Knife - K163,1,$54.00,"Aug 28, 2022",$54.00,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/RuYAAOSwn1djApTc/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204074124499?nordt=true&orig_cvip=true&rt=nc,kershaw knife 4325 JAPAN MADE STUNNING WILL NOT DISAPPOINT MINT ,1,$66.00,"Aug 28, 2022",$66.00,$8.95
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/N38AAOSwJYRi-XU1/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204074150282?nordt=true&orig_cvip=true&rt=nc,Discontinued Kershaw USA Blackout 1560ST Pocket Knife -K149 - No Spring & Damage,1,$20.00,"Aug 21, 2022",$20.00,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/~T0AAOSw2GdjBQiO/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204075575098?nordt=true&orig_cvip=true&rt=nc,Kershaw Assisted Opening Zing 1730SS Folding Pocket Knife - Zing 1,1,$19.99,"Aug 26, 2022",$19.99,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/bVkAAOSwjadjBQlJ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204075576825?nordt=true&orig_cvip=true&rt=nc,Kershaw Assisted Opening Volt 3655 Folding Pocket Knife - Volt - 1 ,1,$20.99,"Aug 23, 2022",$20.99,$0.00
https://thumbs.ebaystatic.com/pict/2242870951456464_1.jpg,,,1,"$1,198.17","Sep 26, 2021","$1,198.17",$0.00
https://thumbs.ebaystatic.com/pict/2242966472366464_1.jpg,,,1,$34.97,"Jan 5, 2022",$34.97,$0.00
https://thumbs.ebaystatic.com/pict/2244489248916464_1.jpg,,,1,$22.50,"Dec 13, 2021",$22.50,$5.99
https://thumbs.ebaystatic.com/pict/2244489383586464_1.jpg,,,1,$34.01,"Jan 11, 2022",$34.01,$5.99
https://thumbs.ebaystatic.com/pict/2244489421546464_1.jpg,,,1,$24.97,"Dec 24, 2021",$24.97,$5.99
https://thumbs.ebaystatic.com/pict/2244885472616464_1.jpg,,,1,$50.00,"Sep 20, 2021",$50.00,$5.20
https://thumbs.ebaystatic.com/pict/2244974923746464_1.jpg,,,1,$45.00,"Oct 18, 2021",$45.00,$4.95
https://thumbs.ebaystatic.com/pict/2245074460906464_1.jpg,,,1,$50.00,"Dec 14, 2021",$50.00,$5.30
https://thumbs.ebaystatic.com/pict/2245192613856464_1.jpg,,,1,$80.00,"Feb 24, 2022",$80.00,$5.50
https://thumbs.ebaystatic.com/pict/2245249882096464_1.jpg,,,1,$79.99,"Oct 28, 2021",$79.99,$10.00
https://thumbs.ebaystatic.com/pict/2245371754636464_1.jpg,,,1,$18.00,"Oct 26, 2021",$18.00,$4.99
https://thumbs.ebaystatic.com/pict/2245460161726464_1.jpg,,,1,$19.99,"Nov 18, 2021",$19.99,$9.20
https://thumbs.ebaystatic.com/pict/2245547361846464_1.jpg,,,1,$50.00,"Jan 31, 2022",$50.00,$5.99
https://thumbs.ebaystatic.com/pict/2245696826796464_1.jpg,,,1,$32.99,"Oct 6, 2021",$32.99,$0.00
https://thumbs.ebaystatic.com/pict/2245751714896464_1.jpg,,,1,$40.00,"Sep 1, 2021",$40.00,$0.00
https://thumbs.ebaystatic.com/pict/2245881806376464_1.jpg,,,1,$39.95,"Sep 27, 2021",$39.95,$3.95
https://thumbs.ebaystatic.com/pict/2245890769796464_1.jpg,,,1,$26.00,"Sep 4, 2021",$26.00,$0.00
https://thumbs.ebaystatic.com/pict/2245916257406464_1.jpg,,,1,$15.50,"Sep 4, 2021",$15.50,$5.20
https://thumbs.ebaystatic.com/pict/2245916327456464_1.jpg,,,1,$12.50,"Sep 5, 2021",$12.50,$4.85
https://thumbs.ebaystatic.com/pict/2245927812716464_1.jpg,,,1,$25.00,"Sep 1, 2021",$25.00,$0.00
https://thumbs.ebaystatic.com/pict/2245950868816464_1.jpg,,,1,$55.00,"Sep 9, 2021",$55.00,$4.95
https://thumbs.ebaystatic.com/pict/2245977000726464_1.jpg,,,1,$24.00,"Sep 9, 2021",$24.00,$0.00
https://thumbs.ebaystatic.com/pict/2246073025016464_1.jpg,,,1,$9.95,"Sep 17, 2021",$9.95,$4.00
https://thumbs.ebaystatic.com/pict/2246103252836464_1.jpg,,,1,$70.00,"Oct 14, 2021",$70.00,$8.00
https://thumbs.ebaystatic.com/pict/2246134449776464_1.jpg,,,1,$18.50,"Sep 24, 2021",$18.50,$4.30
https://thumbs.ebaystatic.com/pict/2246134938266464_1.jpg,,,1,$40.00,"Sep 24, 2021",$40.00,$4.90
https://thumbs.ebaystatic.com/pict/2246234162466464_1.jpg,,,1,$22.50,"Oct 3, 2021",$22.50,$3.87
https://thumbs.ebaystatic.com/pict/2246244528946464_1.jpg,,,1,$35.00,"Sep 27, 2021",$35.00,$3.69
https://thumbs.ebaystatic.com/pict/2246250813786464_1.jpg,,,1,$18.00,"Oct 18, 2021",$18.00,$3.50
https://thumbs.ebaystatic.com/pict/2246260821216464_1.jpg,,,1,$34.95,"Oct 5, 2021",$34.95,$6.95
https://thumbs.ebaystatic.com/pict/2246280169356464_1.jpg,,,1,$179.00,"Oct 7, 2021",$179.00,$0.00
https://thumbs.ebaystatic.com/pict/2246289466436464_1.jpg,,,1,$31.00,"Oct 2, 2021",$31.00,$4.99
https://thumbs.ebaystatic.com/pict/2246298363926464_1.jpg,,,1,$51.00,"Oct 3, 2021",$51.00,$9.85
https://thumbs.ebaystatic.com/pict/2246337149266464_1.jpg,,,1,$14.99,"Oct 10, 2021",$14.99,$5.75
https://thumbs.ebaystatic.com/pict/2246359838066464_1.jpg,,,1,$29.99,"Oct 12, 2021",$29.99,$3.99
https://thumbs.ebaystatic.com/pict/2246389165726464_1.jpg,,,1,$15.99,"Oct 13, 2021",$15.99,$3.75
https://thumbs.ebaystatic.com/pict/2246421867736464_1.jpg,,,1,$19.50,"Oct 17, 2021",$19.50,$4.45
https://thumbs.ebaystatic.com/pict/2246425071596464_1.jpg,,,1,$34.99,"Oct 18, 2021",$34.99,$5.00
https://thumbs.ebaystatic.com/pict/2246426087826464_1.jpg,,,1,$104.50,"Oct 17, 2021",$104.50,$10.00
https://thumbs.ebaystatic.com/pict/2246433384706464_1.jpg,,,1,$20.00,"Oct 12, 2021",$20.00,$4.50
https://thumbs.ebaystatic.com/pict/2246460800746464_1.jpg,,,1,$44.00,"Oct 15, 2021",$44.00,$4.95
https://thumbs.ebaystatic.com/pict/2246462747226464_1.jpg,,,1,$20.00,"Oct 14, 2021",$20.00,$6.85
https://thumbs.ebaystatic.com/pict/2246465955556464_1.jpg,,,1,$14.36,"Oct 18, 2021",$14.36,$0.00
https://thumbs.ebaystatic.com/pict/2246511192566464_1.jpg,,,1,$29.99,"Oct 24, 2021",$29.99,$0.00
https://thumbs.ebaystatic.com/pict/2246522918416464_1.jpg,,,1,$15.99,"Dec 21, 2021",$15.99,$5.00
https://thumbs.ebaystatic.com/pict/2246555485716464_1.jpg,,,1,$35.00,"Nov 12, 2021",$35.00,$0.00
https://thumbs.ebaystatic.com/pict/2246592217366464_1.jpg,,,1,$29.00,"Nov 2, 2021",$29.00,$6.50
https://thumbs.ebaystatic.com/pict/2246609009856464_1.jpg,,,1,$45.00,"Nov 7, 2021",$45.00,$5.95
https://thumbs.ebaystatic.com/pict/2246609518266464_1.jpg,,,1,$10.50,"Nov 7, 2021",$10.50,$5.95
https://thumbs.ebaystatic.com/pict/2246609830386464_1.jpg,,,1,$12.00,"Nov 7, 2021",$12.00,$5.95
https://thumbs.ebaystatic.com/pict/2246617073696464_1.jpg,,,1,$73.00,"Nov 1, 2021",$73.00,$14.65
https://thumbs.ebaystatic.com/pict/2246620664756464_1.jpg,,,1,$14.50,"Nov 1, 2021",$14.50,$4.50
https://thumbs.ebaystatic.com/pict/2246620689216464_1.jpg,,,1,$27.00,"Nov 1, 2021",$27.00,$5.00
https://thumbs.ebaystatic.com/pict/2246627999546464_1.jpg,,,1,$39.99,"Nov 11, 2021",$39.99,$0.00
https://thumbs.ebaystatic.com/pict/2246648804586464_1.jpg,,,1,$35.00,"Dec 18, 2021",$35.00,$5.95
https://thumbs.ebaystatic.com/pict/2246661228556464_1.jpg,,,1,$37.00,"Nov 8, 2021",$37.00,$0.00
https://thumbs.ebaystatic.com/pict/2246661446956464_1.jpg,,,1,$32.00,"Nov 8, 2021",$32.00,$5.95
https://thumbs.ebaystatic.com/pict/2246661602596464_1.jpg,,,1,$28.00,"Nov 8, 2021",$28.00,$5.95
https://thumbs.ebaystatic.com/pict/2246687025436464_1.jpg,,,1,$36.00,"Nov 6, 2021",$36.00,$0.00
https://thumbs.ebaystatic.com/pict/2246718340316464_1.jpg,,,1,$29.99,"Nov 6, 2021",$29.99,$6.80
https://thumbs.ebaystatic.com/pict/2246779272506464_1.jpg,,,1,$11.50,"Nov 15, 2021",$11.50,$5.95
https://thumbs.ebaystatic.com/pict/2246779471676464_1.jpg,,,1,$28.05,"Nov 15, 2021",$28.05,$5.95
https://thumbs.ebaystatic.com/pict/2246780032876464_1.jpg,,,1,$18.00,"Nov 15, 2021",$18.00,$5.95
https://thumbs.ebaystatic.com/pict/2246782396866464_1.jpg,,,1,$25.00,"Nov 10, 2021",$25.00,$0.00
https://thumbs.ebaystatic.com/pict/2246835251786464_1.jpg,,,1,$13.80,"Nov 13, 2021",$13.80,$0.00
https://thumbs.ebaystatic.com/pict/2246853613556464_1.jpg,,,1,$39.00,"Nov 22, 2021",$39.00,$5.95
https://thumbs.ebaystatic.com/pict/2246865765956464_1.jpg,,,1,$32.00,"Nov 22, 2021",$32.00,$5.95
https://thumbs.ebaystatic.com/pict/2246885374166464_1.jpg,,,1,$30.00,"Nov 18, 2021",$30.00,$5.00
https://thumbs.ebaystatic.com/pict/2246904313266464_1.jpg,,,1,$12.00,"Nov 19, 2021",$12.00,$5.00
https://thumbs.ebaystatic.com/pict/2246904472896464_1.jpg,,,1,$17.00,"Nov 18, 2021",$17.00,$5.00
https://thumbs.ebaystatic.com/pict/2246920360446464_1.jpg,,,1,$67.99,"Dec 2, 2021",$67.99,$0.00
https://thumbs.ebaystatic.com/pict/2246922736426464_1.jpg,,,1,$139.95,"Nov 14, 2021",$139.95,$0.00
https://thumbs.ebaystatic.com/pict/2246930355016464_1.jpg,,,1,$49.95,"Nov 20, 2021",$49.95,$20.34
https://thumbs.ebaystatic.com/pict/2246936278956464_1.jpg,,,1,$34.95,"Nov 15, 2021",$34.95,$0.00
https://thumbs.ebaystatic.com/pict/2246949287986464_1.jpg,,,1,$39.74,"Nov 22, 2021",$39.74,$9.20
https://thumbs.ebaystatic.com/pict/2246964367236464_1.jpg,,,1,$44.95,"Jan 23, 2022",$44.95,$0.00
https://thumbs.ebaystatic.com/pict/2246975008896464_1.jpg,,,1,$66.00,"Nov 24, 2021",$66.00,$0.00
https://thumbs.ebaystatic.com/pict/2246995948406464_1.jpg,,,1,$29.99,"Nov 23, 2021",$29.99,$0.00
https://thumbs.ebaystatic.com/pict/2246996609736464_1.jpg,,,1,$10.00,"Nov 25, 2021",$10.00,$4.50
https://thumbs.ebaystatic.com/pict/2246996711416464_1.jpg,,,1,$0.99,"Nov 25, 2021",$0.99,$4.00
https://thumbs.ebaystatic.com/pict/2247007862976464_1.jpg,,,1,$10.05,"Dec 3, 2021",$10.05,$5.95
https://thumbs.ebaystatic.com/pict/2247010419276464_1.jpg,,,1,$46.00,"Nov 27, 2021",$46.00,$9.95
https://thumbs.ebaystatic.com/pict/2247011688826464_1.jpg,,,1,$16.50,"Nov 29, 2021",$16.50,$2.46
https://thumbs.ebaystatic.com/pict/2247013115486464_1.jpg,,,1,$35.00,"Nov 26, 2021",$35.00,$5.00
https://thumbs.ebaystatic.com/pict/2247013804926464_1.jpg,,,1,$25.00,"Nov 26, 2021",$25.00,$5.00
https://thumbs.ebaystatic.com/pict/2247040832886464_1.jpg,,,1,$19.00,"Nov 28, 2021",$19.00,$4.65
https://thumbs.ebaystatic.com/pict/2247088928166464_1.jpg,,,1,$12.99,"Dec 3, 2021",$12.99,$4.75
https://thumbs.ebaystatic.com/pict/2247094185256464_1.jpg,,,1,$26.00,"Nov 29, 2021",$26.00,$4.68
https://thumbs.ebaystatic.com/pict/2247111011056464_1.jpg,,,1,$3.25,"Dec 2, 2021",$3.25,$4.00
https://thumbs.ebaystatic.com/pict/2247120428316464_1.jpg,,,1,$62.99,"Dec 6, 2021",$62.99,$0.00
https://thumbs.ebaystatic.com/pict/2247121162526464_1.jpg,,,1,$20.00,"May 10, 2022",$20.00,$0.00
https://thumbs.ebaystatic.com/pict/2247126428826464_1.jpg,,,1,$29.99,"Nov 27, 2021",$29.99,$0.00
https://thumbs.ebaystatic.com/pict/2247128270476464_1.jpg,,,1,$16.50,"Dec 3, 2021",$16.50,$5.00
https://thumbs.ebaystatic.com/pict/2247141212326464_1.jpg,,,1,$22.50,"Dec 14, 2021",$22.50,$0.00
https://thumbs.ebaystatic.com/pict/2247144754976464_1.jpg,,,1,$92.00,"Dec 4, 2021",$92.00,$5.00
https://thumbs.ebaystatic.com/pict/2247150127046464_1.jpg,,,1,$20.00,"Dec 3, 2021",$20.00,$0.00
https://thumbs.ebaystatic.com/pict/2247160217056464_1.jpg,,,1,$24.50,"Dec 5, 2021",$24.50,$5.95
https://thumbs.ebaystatic.com/pict/2247172800726464_1.jpg,,,1,$15.50,"Dec 6, 2021",$15.50,$5.95
https://thumbs.ebaystatic.com/pict/2247172875336464_1.jpg,,,1,$23.50,"Dec 6, 2021",$23.50,$5.95
https://thumbs.ebaystatic.com/pict/2247173006216464_1.jpg,,,1,$26.00,"Dec 6, 2021",$26.00,$5.95
https://thumbs.ebaystatic.com/pict/2247175348486464_1.jpg,,,1,$18.00,"Dec 19, 2021",$18.00,$4.00
https://thumbs.ebaystatic.com/pict/2247209579056464_1.jpg,,,1,$24.99,"Dec 8, 2021",$24.99,$0.00
https://thumbs.ebaystatic.com/pict/2247224056876464_1.jpg,,,1,$79.95,"Dec 24, 2021",$79.95,$0.00
https://thumbs.ebaystatic.com/pict/2247269060266464_1.jpg,,,1,$23.50,"Dec 13, 2021",$23.50,$3.16
https://thumbs.ebaystatic.com/pict/2247279582626464_1.jpg,,,1,$120.00,"Dec 7, 2021",$120.00,$5.73
https://thumbs.ebaystatic.com/pict/2247279582686464_1.jpg,,,1,$150.00,"Dec 23, 2021",$150.00,$9.20
https://thumbs.ebaystatic.com/pict/2247335134056464_1.jpg,,,1,$10.38,"Dec 16, 2021",$10.38,$0.00
https://thumbs.ebaystatic.com/pict/2247347011376464_1.jpg,,,1,$110.00,"Dec 22, 2021",$110.00,$0.00
https://thumbs.ebaystatic.com/pict/2247349125206464_1.jpg,,,1,$50.00,"Dec 13, 2021",$50.00,$5.95
https://thumbs.ebaystatic.com/pict/2247352044756464_1.jpg,,,1,$99.00,"Dec 11, 2021",$99.00,$5.85
https://thumbs.ebaystatic.com/pict/2247352214056464_1.jpg,,,1,$59.69,"Dec 13, 2021",$59.69,$6.15
https://thumbs.ebaystatic.com/pict/2247352397186464_1.jpg,,,1,$220.00,"Dec 11, 2021",$220.00,$6.25
https://thumbs.ebaystatic.com/pict/2247391303696464_1.jpg,,,1,$46.00,"Dec 16, 2021",$46.00,$6.00
https://thumbs.ebaystatic.com/pict/2247393051056464_1.jpg,,,1,$29.95,"Dec 14, 2021",$29.95,$5.40
https://thumbs.ebaystatic.com/pict/2247397231726464_1.jpg,,,1,$9.50,"Dec 20, 2021",$9.50,$0.00
https://thumbs.ebaystatic.com/pict/2247405734336464_1.jpg,,,1,$50.00,"Dec 16, 2021",$50.00,$4.75
https://thumbs.ebaystatic.com/pict/2247409488936464_1.jpg,,,1,$41.00,"Dec 19, 2021",$41.00,$0.00
https://thumbs.ebaystatic.com/pict/2247415352896464_1.jpg,,,1,$48.00,"Dec 21, 2021",$48.00,$0.00
https://thumbs.ebaystatic.com/pict/2247574055186464_1.jpg,,,1,$44.00,"Dec 31, 2021",$44.00,$5.00
https://thumbs.ebaystatic.com/pict/2247599137496464_1.jpg,,,1,$30.00,"Dec 27, 2021",$30.00,$5.20
https://thumbs.ebaystatic.com/pict/2247611956966464_1.jpg,,,1,$28.88,"Jan 8, 2022",$28.88,$0.00
https://thumbs.ebaystatic.com/pict/2247623722746464_1.jpg,,,1,$17.50,"Jan 8, 2022",$17.50,$8.00
https://thumbs.ebaystatic.com/pict/2247637497666464_1.jpg,,,1,$125.00,"Jan 14, 2022",$125.00,$3.00
https://thumbs.ebaystatic.com/pict/2247652475536464_1.jpg,,,1,$45.00,"Jan 2, 2022",$45.00,$10.79
https://thumbs.ebaystatic.com/pict/2247654813926464_1.jpg,,,1,$49.95,"Jan 10, 2022",$49.95,$6.25
https://thumbs.ebaystatic.com/pict/2247655287026464_1.jpg,,,1,$50.00,"Jan 31, 2022",$50.00,$5.25
https://thumbs.ebaystatic.com/pict/2247687820036464_1.jpg,,,1,$48.00,"Dec 31, 2021",$48.00,$0.00
https://thumbs.ebaystatic.com/pict/2247699630926464_1.jpg,,,1,$20.50,"Jan 9, 2022",$20.50,$5.95
https://thumbs.ebaystatic.com/pict/2247702705236464_1.jpg,,,1,$75.00,"Jan 6, 2022",$75.00,$0.00
https://thumbs.ebaystatic.com/pict/2247702795606464_1.jpg,,,1,$17.60,"Jan 6, 2022",$17.60,$0.00
https://thumbs.ebaystatic.com/pict/2247702968906464_1.jpg,,,1,$73.50,"Jan 6, 2022",$73.50,$0.00
https://thumbs.ebaystatic.com/pict/2247715441466464_1.jpg,,,1,$63.00,"Apr 28, 2022",$63.00,$0.00
https://thumbs.ebaystatic.com/pict/2247716929906464_1.jpg,,,1,$15.00,"Jan 7, 2022",$15.00,$0.00
https://thumbs.ebaystatic.com/pict/2247717859396464_1.jpg,,,1,$29.00,"Jan 7, 2022",$29.00,$0.00
https://thumbs.ebaystatic.com/pict/2247717896966464_1.jpg,,,1,$50.00,"Jan 7, 2022",$50.00,$0.00
https://thumbs.ebaystatic.com/pict/2247719193676464_1.jpg,,,1,$8.50,"Jan 10, 2022",$8.50,$14.85
https://thumbs.ebaystatic.com/pict/2247722514226464_1.jpg,,,1,$30.00,"Jan 3, 2022",$30.00,$10.00
https://thumbs.ebaystatic.com/pict/2247747608816464_1.jpg,,,1,$19.99,"Jan 11, 2022",$19.99,$5.95
https://thumbs.ebaystatic.com/pict/2247752101816464_1.jpg,,,1,$5.50,"Jan 11, 2022",$5.50,$0.00
https://thumbs.ebaystatic.com/pict/2247779957526464_1.jpg,,,1,$47.50,"Jan 11, 2022",$47.50,$0.00
https://thumbs.ebaystatic.com/pict/2247782426736464_1.jpg,,,1,$19.95,"Feb 22, 2022",$19.95,$0.00
https://thumbs.ebaystatic.com/pict/2247782470076464_1.jpg,,,1,$21.50,"Feb 10, 2022",$21.50,$0.00
https://thumbs.ebaystatic.com/pict/2247782474466464_1.jpg,,,1,$18.00,"Mar 3, 2022",$18.00,$0.00
https://thumbs.ebaystatic.com/pict/2247796776126464_1.jpg,,,1,$17.40,"Jan 16, 2022",$17.40,$0.00
https://thumbs.ebaystatic.com/pict/2247796777546464_1.jpg,,,1,$17.10,"Apr 4, 2022",$17.10,$0.00
https://thumbs.ebaystatic.com/pict/2247797155336464_1.jpg,,,1,$16.00,"Jan 11, 2022",$16.00,$0.00
https://thumbs.ebaystatic.com/pict/2247797159496464_1.jpg,,,1,$13.60,"Jan 10, 2022",$13.60,$0.00
https://thumbs.ebaystatic.com/pict/2247800617886464_1.jpg,,,1,$9.00,"Jan 14, 2022",$9.00,$5.25
https://thumbs.ebaystatic.com/pict/2247812678466464_1.jpg,,,1,$12.00,"Jan 15, 2022",$12.00,$5.43
https://thumbs.ebaystatic.com/pict/2247814404836464_1.jpg,,,1,$31.00,"Jan 17, 2022",$31.00,$5.95
https://thumbs.ebaystatic.com/pict/2247842487276464_1.jpg,,,1,$48.00,"Jan 17, 2022",$48.00,$5.40
https://thumbs.ebaystatic.com/pict/2247846078116464_1.jpg,,,1,$50.00,"Jan 12, 2022",$50.00,$6.00
https://thumbs.ebaystatic.com/pict/2247854059006464_1.jpg,,,1,$40.00,"Jan 21, 2022",$40.00,$11.99
https://thumbs.ebaystatic.com/pict/2247856867606464_1.jpg,,,1,$13.99,"Jan 13, 2022",$13.99,$4.99
https://thumbs.ebaystatic.com/pict/2247857258926464_1.jpg,,,1,$28.10,"Jan 21, 2022",$28.10,$11.99
https://thumbs.ebaystatic.com/pict/2247859188986464_1.jpg,,,1,$45.00,"Jan 16, 2022",$45.00,$0.00
https://thumbs.ebaystatic.com/pict/2247894776426464_1.jpg,,,1,$31.00,"Jan 18, 2022",$31.00,$5.40
https://thumbs.ebaystatic.com/pict/2247909557426464_1.jpg,,,1,$15.50,"Jan 21, 2022",$15.50,$5.30
https://thumbs.ebaystatic.com/pict/2247912552806464_1.jpg,,,1,$21.50,"Apr 6, 2022",$21.50,$5.99
https://thumbs.ebaystatic.com/pict/2247912683696464_1.jpg,,,1,$42.00,"Jan 21, 2022",$42.00,$5.99
https://thumbs.ebaystatic.com/pict/2247913372486464_1.jpg,,,1,$9.99,"Jan 21, 2022",$9.99,$5.00
https://thumbs.ebaystatic.com/pict/2247942024096464_1.jpg,,,1,$11.00,"Jan 24, 2022",$11.00,$5.95
https://thumbs.ebaystatic.com/pict/2247942235976464_1.jpg,,,1,$5.00,"Jan 24, 2022",$5.00,$14.85
https://thumbs.ebaystatic.com/pict/2247958597086464_1.jpg,,,1,$19.50,"Jan 24, 2022",$19.50,$6.00
https://thumbs.ebaystatic.com/pict/2247961601156464_1.jpg,,,1,$38.00,"Jan 24, 2022",$38.00,$5.95
https://thumbs.ebaystatic.com/pict/2247974397286464_1.jpg,,,1,$8.50,"Jan 25, 2022",$8.50,$4.00
https://thumbs.ebaystatic.com/pict/2247991640636464_1.jpg,,,1,$300.00,"Jan 26, 2022",$300.00,$0.00
https://thumbs.ebaystatic.com/pict/2248023370206464_1.jpg,,,1,$43.00,"Jan 26, 2022",$43.00,$8.70
