Image,url,item,Field4,price,shipping,Data_field
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/om8AAOSwlptizrik/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134171542801?nordt=true&orig_cvip=true&rt=nc,#309 Blackwashed Kershaw Scallion 1620FLBW Assisted Opening Frame Lock Knife USA,"Jul 18, 2022",$41.00,$0.00,134171542801
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/8i0AAOSw31ZiOpey/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/313925732575?nordt=true&orig_cvip=true&rt=nc,Kershaw Speedsafe 1365 Folding Knife-Blackwash Finish Blade -Gray Handle!,"Jul 18, 2022",$25.99,$0.00,313925732575
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8KMAAOSwcVxim9rm/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/125352996785?nordt=true&orig_cvip=true&rt=nc,Kershaw 1555TI Cryo Gray SpeedSafe Assisted Open Knife w/22o Right Triangle Logo,"Jul 18, 2022",$15.99,$5.50,125352996785
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/SfoAAOSwgQ9ixjSb/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/255617907907?nordt=true&orig_cvip=true&rt=nc,"1600 Kershaw Chive Knife plain Blade 3"" frame lock!","Jul 18, 2022",$27.99,$0.00,255617907907
https://i.ebayimg.com/00/s/MTAyNFgxMTA1/z/TaMAAOSwWHhiyjha/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/185497111167?nordt=true&orig_cvip=true&rt=nc,"Kershaw 5000 Classic Gentlemans Stainless Steel Pocket Knife 1-3/4"" Blade","Jul 18, 2022",$8.95,$3.48,185497111167
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/gAAAAOSwxzli1IHp/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/385013175433?nordt=true&orig_cvip=true&rt=nc,Kershaw 1920 Knife Kershaw 1920BLSTWM Blue Multi-Tool Bit Driver Hawk Design,"Jul 18, 2022",$25.00,$0.00,385013175433
https://i.ebayimg.com/00/s/NzA5WDEyMDA=/z/YuUAAOSwCFRiztv5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/255628082657?nordt=true&orig_cvip=true&rt=nc,Used Kershaw 4030TIKVT Pocket Knife,"Jul 18, 2022",$7.50,$4.00,255628082657
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~swAAOSwIvtiaDDG/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/325204259791?nordt=true&orig_cvip=true&rt=nc,Kershaw 8100wm EMT Knife Mint Condition Only Used Two Times,"Jul 18, 2022",$17.99,$0.00,325204259791
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gn4AAOSw5PVizB-z/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/374172510628?nordt=true&orig_cvip=true&rt=nc,KERSHAW  1310 1 BLADE LOCK BACK WOOD HANDLES  KNIFE,"Jul 18, 2022",$36.00,$4.95,374172510628
https://i.ebayimg.com/00/s/OTYxWDUwNA==/z/YV4AAOSwhRxiyEpO/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/195201555538?nordt=true&orig_cvip=true&rt=nc, Kershaw Cryo 1555TI Knife Frame Lock Plain Edge Blade - Very good condition! ,"Jul 18, 2022",$17.59,$5.20,195201555538
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pQMAAOSw9tRioMYS/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/284870939785?nordt=true&orig_cvip=true&rt=nc,Kershaw Assisted Opening 1308TANBW Folding Pocket Knife ,"Jul 18, 2022",$10.00,$4.70,284870939785
https://i.ebayimg.com/00/s/NjAwWDEyMDA=/z/PscAAOSwPUxizlDh/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/255627503117?nordt=true&orig_cvip=true&rt=nc,Used Kershaw 1660 Pocket Knife,"Jul 17, 2022",$23.20,$4.00,255627503117
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gzwAAOSwawxh6fDa/$_1.JPG?set_id=8800005007,https://www.ebay.com/itm/294750823830?nordt=true&orig_cvip=true&rt=nc,Kershaw 1660 LEEK Knife,"Jul 17, 2022",$30.00,$6.00,294750823830
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/j7IAAOSwBzZisP~u/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185484033953?nordt=true&orig_cvip=true&rt=nc,Vintage Snap-on Kershaw Collectable Knife 3115 Corral Creek Kai Cutlery,"Jul 17, 2022",$40.00,$4.86,185484033953
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/b1QAAOSw2i5iyeSy/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204032703548?nordt=true&orig_cvip=true&rt=nc,Kershaw Select Fire 1920ST Folding Pocket Knife & Multi-tool - K76,"Jul 17, 2022",$23.50,$5.25,204032703548
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/5ysAAOSwzW1iy5DB/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185496472559?nordt=true&orig_cvip=true&rt=nc,"Kershaw Link Folding Knife 3.25"" CPM-20CV Steel Blade Olive Aluminum Handle","Jul 17, 2022",$59.00,$5.20,185496472559
https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/K9kAAOSwmHFiFYqK/$_1.JPG?set_id=880000500F,https://www.ebay.com/itm/265562736901?nordt=true&orig_cvip=true&rt=nc,Used Kershaw 1560RM Rocky Mountain Elk Foundation Knife - FREE SHIPPING,"Jul 17, 2022",$55.00,$0.00,265562736901
https://i.ebayimg.com/00/s/MTEzMVgxNjAw/z/dlcAAOSw0URiy0sd/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234619553624?nordt=true&orig_cvip=true&rt=nc,Kershaw 1310WM Hotwire Assisted Open Pocket Knife Mint Kershaw Knife,"Jul 17, 2022",$10.25,$4.00,234619553624
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/eSoAAOSw0QFiy1Jn/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234619571594?nordt=true&orig_cvip=true&rt=nc,Kershaw 1600 Chive Ken Onion Assisted Open Pocket Knife 2006 Date Etched Knife ,"Jul 17, 2022",$25.86,$4.00,234619571594
https://i.ebayimg.com/00/s/MTAxMVgxNjAw/z/cdcAAOSwAdJiy1S-/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234619579050?nordt=true&orig_cvip=true&rt=nc,Kershaw 1660CKT Black Leek Assisted Open Pocket Knife Personalized Knife ,"Jul 17, 2022",$27.00,$4.00,234619579050
https://i.ebayimg.com/00/s/OTY5WDE2MDA=/z/7z8AAOSwau5iy0g3/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234619546140?nordt=true&orig_cvip=true&rt=nc,Kershaw 1306BW Filter Assisted Open Knife Blackwashed Kershaw Knife,"Jul 17, 2022",$12.50,$4.00,234619546140
https://i.ebayimg.com/00/s/MTA4MFgxNjAw/z/pUwAAOSwzGFiyIoa/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234617284760?nordt=true&orig_cvip=true&rt=nc,Kershaw 3650 Volt II Assisted Open Pocket Knife SpeedSafe Kershaw Knife ,"Jul 17, 2022",$15.50,$4.00,234617284760
https://i.ebayimg.com/00/s/OTM4WDE2MDA=/z/pFkAAOSw9fZisRyy/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/175326285388?nordt=true&orig_cvip=true&rt=nc,HTF Old Stock Kershaw Ken Onion 1500ST ATS34 Micarta Scales Locking Pocket Knife,"Jul 17, 2022",$89.88,$8.10,175326285388
https://i.ebayimg.com/00/s/Njk2WDUyMg==/z/E88AAOSwquti1LQM/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/144649893091?nordt=true&orig_cvip=true&rt=nc,Kershaw Pocket Knife with sheath,"Jul 17, 2022",$35.00,$5.40,144649893091
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/WcgAAOSwzTxix414/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295083466803?nordt=true&orig_cvip=true&rt=nc,Kershaw 3655 Volt Assisted Opening Pocket Knife ....,"Jul 17, 2022",$18.50,$0.00,295083466803
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/w2sAAOSw42piyw7s/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204033404794?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Skyline 1760 Folding Pocket Knife - K85,"Jul 17, 2022",$90.00,$5.25,204033404794
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/VgQAAOSwicpiyw-p/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204033406306?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Ken Onion Leek 1660 Folding Pocket Knife - K84,"Jul 17, 2022",$40.00,$5.25,204033406306
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/-9gAAOSw1uZiyxBe/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204033409599?nordt=true&orig_cvip=true&rt=nc,Kershaw Scallion 1620BWNB Folding Pocket Knife - K83,"Jul 17, 2022",$23.25,$5.25,204033409599
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FjAAAOSwvCZiy1ed/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234619588148?nordt=true&orig_cvip=true&rt=nc,Kershaw 1660ST Assisted Open Pocket Knife Speed Assist Open Pocket Knife,"Jul 17, 2022",$31.00,$4.00,234619588148
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/hAUAAOSwC~ZiyxKo/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204033413927?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Scallion 1620FL Folding Pocket Knife - K81,"Jul 17, 2022",$18.51,$5.25,204033413927
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/fYwAAOSwUIViyxS7/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204033421656?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Chive 1600 Folding Pocket Knife (May 03) - K79,"Jul 17, 2022",$20.00,$5.25,204033421656
https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/gO8AAOSwsrNiyLcU/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255620865900?nordt=true&orig_cvip=true&rt=nc,"(17) Knives, KERSHAW 1306BW,1555TI,1170,1990 & OTHERS pocket knife","Jul 17, 2022",$74.00,$11.99,255620865900
https://i.ebayimg.com/00/s/MTE5NVgxNjAw/z/k4sAAOSwCsJihGFf/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255540806626?nordt=true&orig_cvip=true&rt=nc,Kershaw SpeedSafe 1830 OSO Sweet Assisted Opening Folding Knife,"Jul 17, 2022",$14.95,$5.00,255540806626
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/D~4AAOSwbO1iyxM6/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204033418452?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Leek 1660CKT Folding Pocket Knife - K80 - Modified Poorly,"Jul 17, 2022",$14.50,$5.25,204033418452
https://i.ebayimg.com/00/s/MTA1OVgxNjAw/z/gG4AAOSw7dhiyu7R/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/363903531192?nordt=true&orig_cvip=true&rt=nc,Kershaw Leek Straight Edge Spear Point Assisted Blade Pocket Knife 1660,"Jul 17, 2022",$22.70,$0.00,363903531192
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/DBYAAOSwnsxiyxJx/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/384999574444?nordt=true&orig_cvip=true&rt=nc,Kershaw 1600PINK Chive Ken Onion Assisted Open Pocket Knife Excellent Condition,"Jul 17, 2022",$33.99,$0.00,384999574444
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/hUkAAOSwt-9isUf6/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295087791033?nordt=true&orig_cvip=true&rt=nc,Kershaw Emerson Design 6034T Folding Pocket Knife,"Jul 17, 2022",$21.50,$0.00,295087791033
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/tU0AAOSwyDJivKae/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144626818487?nordt=true&orig_cvip=true&rt=nc,Kershaw USA 1620FL Scallion Pocket Knife,"Jul 17, 2022",$27.00,$0.00,144626818487
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/COAAAOSwWa5iwI8r/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/234609726322?nordt=true&orig_cvip=true&rt=nc,J05 Kershaw 1840CKTST Shallot Pocket Knife,"Jul 17, 2022",$81.00,$5.50,234609726322
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Zg8AAOSwLB1izLX1/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/354160787594?nordt=true&orig_cvip=true&rt=nc,2 Kershaw Knives - Kershaw AMPLITUDE 3871WMX And Kershaw THISTLE 3812WMX,"Jul 17, 2022",$31.00,$4.95,
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RjYAAOSwl1NiyzU5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185496210450?nordt=true&orig_cvip=true&rt=nc,"Kershaw 3871 Amplitude 3.25"" SpeedSafe Assisted Folding Pocket Knife","Jul 17, 2022",$18.00,$0.00,185496210450
https://i.ebayimg.com/00/s/MTUzOVgxNjAw/z/IiMAAOSw1uZiyzHa/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/384999745986?nordt=true&orig_cvip=true&rt=nc,Vintage KERSHAW BLACK GULCH 3120 Folding Knife From Japan Discontinued,"Jul 17, 2022",$21.50,$8.61,384999745986
https://i.ebayimg.com/00/s/MTUzMlgxNjAw/z/VsUAAOSw4SdiyzBS/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/384999742227?nordt=true&orig_cvip=true&rt=nc,Kershaw Oregon USA 2060 by Kai Japan Pocket Knife 3 Blade Vintage,"Jul 17, 2022",$18.65,$7.87,384999742227
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/TbcAAOSw8uJizdEF/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/255626980117?nordt=true&orig_cvip=true&rt=nc,"Kershaw 1670BLK Blur Assisted Folding Knife 3-3/8"" Plain Blade","Jul 17, 2022",$41.00,$5.15,255626980117
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Oi8AAOSwAdJiyUyK/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/275386918278?nordt=true&orig_cvip=true&rt=nc,Kershaw 1835TBLKST Kuro Tanto Assisted Opening Folding Pocket Knife 1835 TBLKST,"Jul 17, 2022",$16.98,$0.00,275386918278
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/pI0AAOSwLNNiyxcu/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/374171498632?nordt=true&orig_cvip=true&rt=nc,"1600SO Kershaw Chive Knife Snap On plain Blade 3"" frame lock Assisted ","Jul 17, 2022",$20.85,$4.70,374171498632
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/e0MAAOSwCUBilRpq/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185497080988?nordt=true&orig_cvip=true&rt=nc,Kershaw 3930 Flitch Black Speedsafe Assisted Folding Pocket Knife ,"Jul 17, 2022",$13.00,$5.15,185497080988
https://i.ebayimg.com/00/s/OTcwWDExNTQ=/z/h~cAAOSwRSphqxB6/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/324929743677?nordt=true&orig_cvip=true&rt=nc,Kershaw Pocket Knife Lot of 2 - (Speedsafe 1306BW and1555TI) Frame Lock Knives,"Jul 17, 2022",$35.00,$4.99,324929743677
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4UQAAOSwNkBizasC/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/374173939028?nordt=true&orig_cvip=true&rt=nc,#301 FULLERTON Black Oxide Kershaw Leek 1660CKTST Serrated Speedsafe Knife USA,"Jul 17, 2022",$25.00,$0.00,374173939028
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/MAkAAOSwRRFizXpF/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/374173779106?nordt=true&orig_cvip=true&rt=nc,#297 Black Kershaw 3410ST Chill Serrated G10 Drop Point Flipper Liner Lock Knife,"Jul 17, 2022",$16.50,$0.00,374173779106
https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/GXIAAOSwwgtiwQcx/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/325262973222?nordt=true&orig_cvip=true&rt=nc,Exc! Kershaw 1050 Folding Lockback Hunter Pocket Knife~Mint Leather Sheath~Box!,"Jul 17, 2022",$149.99,$12.41,325262973222
https://i.ebayimg.com/00/s/NjAzWDE0MTU=/z/n9QAAOSwyx9igozK/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/334443390966?nordt=true&orig_cvip=true&rt=nc,Kershaw Speedsafe 3655 RJ Martin Folding Pocket Knife Assisted Plain Frame,"Jul 17, 2022",$20.00,$0.00,334443390966
https://i.ebayimg.com/00/s/MTA2M1gxNjAw/z/CsoAAOSwYQFiw3b4/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/155064017243?nordt=true&orig_cvip=true&rt=nc,KERSHAW 1776 TGRYBW TANTO LINK Gray Aluminum Handle Black Wash Knife Blade USA,"Jul 17, 2022",$35.00,$0.00,155064017243
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/vh8AAOSwJydifUW2/$_1.JPG?set_id=8800005007,https://www.ebay.com/itm/354056643556?nordt=true&orig_cvip=true&rt=nc,KERSHAW 3930 Flitch Knife ,"Jul 17, 2022",$12.00,$6.00,354056643556
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/XQ8AAOSw8y5iE~ub/$_1.JPG?set_id=8800005007,https://www.ebay.com/itm/353926826944?nordt=true&orig_cvip=true&rt=nc,KERSHAW D.W.O 3000 Japan Knife,"Jul 17, 2022",$30.00,$6.00,353926826944
https://i.ebayimg.com/00/s/NzU3WDE2MDA=/z/Ts4AAOSwEjxiyeUj/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/284890658090?nordt=true&orig_cvip=true&rt=nc,Rare Kershaw 1660H3 Ken Onion Leek Assisted Flipper Knife Plain Blade #F48,"Jul 17, 2022",$36.00,$6.00,284890658090
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XOUAAOSwgDtizJDd/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/125412319812?nordt=true&orig_cvip=true&rt=nc,"KERSHAW HOTWIRE, SPEEDSAFE OPENING POCKET KNIFE, 1310WM","Jul 17, 2022",$6.50,$6.00,125412319812
https://i.ebayimg.com/00/s/MTM5NlgxNjAw/z/jZEAAOSw6~BiwHvH/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/284890466396?nordt=true&orig_cvip=true&rt=nc,Kershaw Oregon USA 2060 by Kai Japan Pocket Knife 3 Blade Vintage,"Jul 16, 2022",$45.99,$5.40,284890466396
https://i.ebayimg.com/00/s/NzU3WDE2MDA=/z/r3sAAOSwnFxiqYEK/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/284893260663?nordt=true&orig_cvip=true&rt=nc,"Kershaw 1670BLK Ken Onion Blur Assisted Folding Knife 3-3/8"" Plain Blade #R30","Jul 16, 2022",$25.00,$8.00,284893260663
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/uRUAAOSw-M1iyj4f/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255622699923?nordt=true&orig_cvip=true&rt=nc,Kershaw 1650 Vapor II Ken Onion Plain Edge Knife Knives Preowned Very Good ,"Jul 16, 2022",$20.01,$5.00,255622699923
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/wtoAAOSwvXBiQPUc/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/294989855560?nordt=true&orig_cvip=true&rt=nc, Kershaw 6054BRNBLK Emerson Folding Knife ,"Jul 16, 2022",$24.99,$0.00,294989855560
https://i.ebayimg.com/00/s/Nzk2WDE2MDA=/z/1X8AAOSwwNxi01e2/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/325272275730?nordt=true&orig_cvip=true&rt=nc,Kershaw RAM Pocket Knife G10,"Jul 16, 2022",$120.00,$0.00,325272275730
https://i.ebayimg.com/00/s/MTA5NFgxNjAw/z/CPEAAOSwMxliuLDo/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234616868814?nordt=true&orig_cvip=true&rt=nc,Kershaw 1556BW Cryo II Assisted Open Pocket Knife Hinderer Design Kershaw Knife,"Jul 16, 2022",$16.50,$4.00,234616868814
https://i.ebayimg.com/00/s/ODI1WDE2MDA=/z/KlYAAOSwdqlixyMQ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234616000648?nordt=true&orig_cvip=true&rt=nc,"Kershaw 1990 Brawler Assisted Open Pocket Knife 3.25"" Tanto Blade Kershaw Knife","Jul 16, 2022",$11.50,$4.00,234616000648
https://i.ebayimg.com/00/s/MTA3OFgxNTk5/z/~ZAAAOSw68VixyYI/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234616019929?nordt=true&orig_cvip=true&rt=nc,Kershaw KS8700BLK Shuffle Multi-Function Folding Knife All Black Kershaw Knife,"Jul 16, 2022",$7.49,$4.00,234616019929
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/FosAAOSwZ39ixyHo/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234615986011?nordt=true&orig_cvip=true&rt=nc,Kershaw 1620ST Scallion Assisted Open Pocket Knife Date Stamped Kershaw Knife,"Jul 16, 2022",$33.00,$4.00,234615986011
https://i.ebayimg.com/00/s/MTAzOFgxNjAw/z/mVoAAOSwIsNiyB1N/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/234616890154?nordt=true&orig_cvip=true&rt=nc,Kershaw 1620ST Scallion Assisted Open Pocket Knife Rare Skeletonized Blade Knife,"Jul 16, 2022",$24.52,$4.00,234616890154
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/4bIAAOSwjQViyinT/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/394156692185?nordt=true&orig_cvip=true&rt=nc, Kershaw Blur 1670TBLKST Knife Liner Lock Combo Edge Tanto Blade USA,"Jul 16, 2022",$43.00,$0.00,394156692185
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/U7cAAOSwy~Fix48o/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295083475177?nordt=true&orig_cvip=true&rt=nc,Kershaw USA 1620OL Scallion Assisted Opening Knife,"Jul 16, 2022",$25.00,$0.00,295083475177
https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/yc0AAOSwIJRis6M-/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185489760138?nordt=true&orig_cvip=true&rt=nc,Kershaw Speedsafe 1630 Assist Opening Pocket Knife Black Made in USA,"Jul 16, 2022",$36.00,$8.95,185489760138
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/Z4EAAOSwCWdix4L8/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295083421343?nordt=true&orig_cvip=true&rt=nc, Kershaw USA 1660OLBWST Leek Assisted Opening Knife ,"Jul 16, 2022",$29.00,$0.00,295083421343
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/hCcAAOSwUrhiyeVo/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204032704890?nordt=true&orig_cvip=true&rt=nc,Kershaw USA Blur 1670TBLKST Folding Pocket Knife - K77,"Jul 16, 2022",$46.00,$5.25,204032704890
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/tvcAAOSwnmJitlRF/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295083406473?nordt=true&orig_cvip=true&rt=nc,Kershaw USA 1776TGRYBW Link Assisted Opening Knife,"Jul 16, 2022",$30.00,$0.00,295083406473
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/xFwAAOSwMxhitTmS/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/295083374961?nordt=true&orig_cvip=true&rt=nc,Kershaw 3655 Volt 8Cr13MoV Assisted Opening Pocket Knife,"Jul 16, 2022",$16.99,$0.00,295083374961
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/Z9wAAOSwSd5ia9s6/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/363835058988?nordt=true&orig_cvip=true&rt=nc,Kershaw OSO Sweet 1830 Knife,"Jul 16, 2022",$20.00,$25.00,363835058988
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/OY4AAOSwIFFitLTi/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204005133615?nordt=true&orig_cvip=true&rt=nc,Kershaw Assisted Opening Volt II 3650 Folding Pocket Knife - K-V-1,"Jul 16, 2022",$20.99,$0.00,204005133615
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/59gAAOSwVFZiplOy/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204028378440?nordt=true&orig_cvip=true&rt=nc,Kershaw Japan Black Gulch 3120 Folding Pocket Knife - B38,"Jul 16, 2022",$19.99,$5.25,204028378440
https://i.ebayimg.com/00/s/NjUxWDEyMDA=/z/lKoAAOSwXldizJ17/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/255625553602?nordt=true&orig_cvip=true&rt=nc,Used Kershaw 1835TBLKST Pocket Knife,"Jul 16, 2022",$5.51,$4.00,255625553602
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/DZMAAOSwREJikC89/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/265710095328?nordt=true&orig_cvip=true&rt=nc,"Kershaw 1990 Tactical Black Brawler 3.25"" Tanto Folding Pocket Knife! ","Jul 16, 2022",$17.66,$0.00,265710095328
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/wO0AAOSwoVBirzi2/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/204028376937?nordt=true&orig_cvip=true&rt=nc,Kershaw Scallion 1620H3 Folding Pocket Knife (2008) - K50,"Jul 16, 2022",$20.00,$5.25,204028376937
https://i.ebayimg.com/00/s/OTYwWDEyODA=/z/bR8AAOSwFmRiybkx/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/255622097076?nordt=true&orig_cvip=true&rt=nc,Kershaw 6034T EMERSON KNIFE DESIGNS  Folding Pocket Knife  Tanto,"Jul 16, 2022",$26.00,$4.99,255622097076
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/e1wAAOSwHA5i0u-3/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/394167191468?nordt=true&orig_cvip=true&rt=nc,Kershaw 1660 Leek Assisted Open Pocket Knife Speed Assist Open Kershaw Knife,"Jul 16, 2022",$28.88,$0.00,394167191468
https://i.ebayimg.com/00/s/MTA2OVgxNjAw/z/CCgAAOSwYkxiy3ET/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144641485570?nordt=true&orig_cvip=true&rt=nc,Kershaw Dividend 1812 Folding Pocket Knife Assisted Plain Broken tip BinAH,"Jul 16, 2022",$19.95,$5.00,144641485570
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/V4EAAOSwTtFi0x3b/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/204039528939?nordt=true&orig_cvip=true&rt=nc,Kershaw Dividend M390 3” Assisted Flipper Pocket Knife 1812BLK USA,"Jul 16, 2022",$115.00,$5.20,204039528939
