index,brand,endedDate,image,itemNumber,price,priceWithCurrency,url,benchmade,profit,ROI,buck,case,crkt,kershaw,spyderco,victorinox
91,spyderco,"Aug 16, 2022",https://i.ebayimg.com/images/g/SR8AAOSwfnNh5YGE/s-l500.jpg,203794235723,261.0,US $261.00,https://www.ebay.com/itm/203794235723,0.0,224.0,605.4054054054054,0.0,0.0,0.0,0.0,30.0,0.0
92,spyderco,"Aug 06, 2022",https://i.ebayimg.com/images/g/~dkAAOSwqrlivfJ5/s-l500.jpg,295073249019,130.0,US $130.00,https://www.ebay.com/itm/295073249019,0.0,93.0,251.35135135135135,0.0,0.0,0.0,0.0,30.0,0.0
93,spyderco,"Jul 01, 2022",https://i.ebayimg.com/images/g/lKwAAOSwKglijaTy/s-l500.jpg,225001676961,235.0,US $235.00,https://www.ebay.com/itm/225001676961,0.0,198.0,535.1351351351352,0.0,0.0,0.0,0.0,30.0,0.0
94,spyderco,"Jul 14, 2022",https://i.ebayimg.com/images/g/vIoAAOSwb4Zil4HV/s-l500.jpg,374108950876,124.99,US $124.99,https://www.ebay.com/itm/374108950876,0.0,87.99,237.81081081081078,0.0,0.0,0.0,0.0,30.0,0.0
95,spyderco,"Jul 03, 2022",https://i.ebayimg.com/images/g/piYAAOSwUOZim599/s-l500.jpg,384931378931,300.0,US $300.00,https://www.ebay.com/itm/384931378931,0.0,263.0,710.8108108108108,0.0,0.0,0.0,0.0,30.0,0.0
96,spyderco,"Aug 09, 2022",https://i.ebayimg.com/images/g/~dkAAOSwqrlivfJ5/s-l500.jpg,295143234470,130.0,US $130.00,https://www.ebay.com/itm/295143234470,0.0,93.0,251.35135135135135,0.0,0.0,0.0,0.0,30.0,0.0
97,spyderco,"Jul 21, 2022",https://i.ebayimg.com/images/g/SVEAAOSwYkxi2b1X/s-l500.jpg,125426883343,200.0,US $200.00,https://www.ebay.com/itm/125426883343,0.0,163.0,440.5405405405405,0.0,0.0,0.0,0.0,30.0,0.0
99,spyderco,"Jul 08, 2022",https://i.ebayimg.com/images/g/pxcAAOSwMdBiaEel/s-l500.jpg,294950567306,110.0,US $110.00,https://www.ebay.com/itm/294950567306,0.0,73.0,197.2972972972973,0.0,0.0,0.0,0.0,30.0,0.0
101,spyderco,"Aug 01, 2022",https://i.ebayimg.com/images/g/pNMAAOSwxfFipB7X/s-l500.jpg,275345850084,80.0,US $80.00,https://www.ebay.com/itm/275345850084,0.0,43.0,116.21621621621621,0.0,0.0,0.0,0.0,30.0,0.0
102,spyderco,"Jul 23, 2022",https://i.ebayimg.com/images/g/moEAAOSweAxiugC-/s-l500.jpg,295066794364,120.0,US $120.00,https://www.ebay.com/itm/295066794364,0.0,83.0,224.32432432432435,0.0,0.0,0.0,0.0,30.0,0.0
103,spyderco,"Jun 06, 2022",https://i.ebayimg.com/images/g/9xoAAOSwr1NimtuL/s-l500.jpg,284842310409,200.0,US $200.00,https://www.ebay.com/itm/284842310409,0.0,163.0,440.5405405405405,0.0,0.0,0.0,0.0,30.0,0.0
122,spyderco,"Jul 07, 2022",https://i.ebayimg.com/images/g/LTwAAOSwKOVixvsD/s-l500.jpg,265770057821,115.0,US $115.00,https://www.ebay.com/itm/265770057821,0.0,78.0,210.81081081081078,0.0,0.0,0.0,0.0,30.0,0.0
132,spyderco,"Jul 04, 2022",https://i.ebayimg.com/images/g/OacAAOSwHRViwcKV/s-l500.jpg,144632762167,23.0,US $23.00,https://www.ebay.com/itm/144632762167,0.0,-14.0,-37.83783783783784,0.0,0.0,0.0,0.0,30.0,0.0
134,spyderco,"Jun 16, 2022",https://i.ebayimg.com/images/g/LFYAAOSwgs5ipWqA/s-l500.jpg,115421532457,40.0,US $40.00,https://www.ebay.com/itm/115421532457,0.0,3.0,8.108108108108109,0.0,0.0,0.0,0.0,30.0,0.0
135,spyderco,"Aug 06, 2022",https://i.ebayimg.com/images/g/-ncAAOSwZBBi6x-7/s-l500.jpg,125447011499,125.0,US $125.00,https://www.ebay.com/itm/125447011499,0.0,88.0,237.83783783783784,0.0,0.0,0.0,0.0,30.0,0.0
138,spyderco,"Jun 14, 2022",https://i.ebayimg.com/images/g/Y00AAOSw~~RipWmS/s-l500.jpg,125365483813,35.0,US $35.00,https://www.ebay.com/itm/125365483813,0.0,-2.0,-5.405405405405405,0.0,0.0,0.0,0.0,30.0,0.0
139,spyderco,"May 31, 2022",https://i.ebayimg.com/images/g/RKEAAOSwg3ViSRol/s-l500.jpg,125238642201,65.0,US $65.00,https://www.ebay.com/itm/125238642201,0.0,28.0,75.67567567567568,0.0,0.0,0.0,0.0,30.0,0.0
140,spyderco,"Jun 04, 2022",https://i.ebayimg.com/images/g/9xoAAOSwr1NimtuL/s-l500.jpg,284841820745,200.0,US $200.00,https://www.ebay.com/itm/284841820745,0.0,163.0,440.5405405405405,0.0,0.0,0.0,0.0,30.0,0.0
141,spyderco,"Aug 22, 2022",https://i.ebayimg.com/images/g/dX4AAOSwhcRibBoS/s-l500.jpg,265668917166,50.0,US $50.00,https://www.ebay.com/itm/265668917166,0.0,13.0,35.13513513513514,0.0,0.0,0.0,0.0,30.0,0.0
142,spyderco,"Jul 22, 2022",https://i.ebayimg.com/images/g/dJsAAOSwDxxhcGv2/s-l500.jpg,314062609057,94.95,US $94.95,https://www.ebay.com/itm/314062609057,0.0,57.95,156.62162162162164,0.0,0.0,0.0,0.0,30.0,0.0
143,spyderco,"Jun 11, 2022",https://i.ebayimg.com/images/g/pI8AAOSwTEZikhrD/s-l500.jpg,115401395112,125.0,US $125.00,https://www.ebay.com/itm/115401395112,0.0,88.0,237.83783783783784,0.0,0.0,0.0,0.0,30.0,0.0
144,spyderco,"Aug 02, 2022",https://i.ebayimg.com/images/g/aqcAAOSw9bRifA3H/s-l500.jpg,314088111840,179.95,US $179.95,https://www.ebay.com/itm/314088111840,0.0,142.95,386.3513513513513,0.0,0.0,0.0,0.0,30.0,0.0
145,spyderco,"Aug 02, 2022",https://i.ebayimg.com/images/g/-NMAAOSwOmZie~-U/s-l500.jpg,314050738782,224.95,US $224.95,https://www.ebay.com/itm/314050738782,0.0,187.95,507.97297297297297,0.0,0.0,0.0,0.0,30.0,0.0
146,spyderco,"Jun 06, 2022",https://i.ebayimg.com/images/g/vMkAAOSwVzFiSwXk/s-l500.jpg,363861579062,140.0,US $140.00,https://www.ebay.com/itm/363861579062,0.0,103.0,278.3783783783784,0.0,0.0,0.0,0.0,30.0,0.0
147,spyderco,"Jul 20, 2022",https://i.ebayimg.com/images/g/i68AAOSw14RihVME/s-l500.jpg,314035937107,142.45,US $142.45,https://www.ebay.com/itm/314035937107,0.0,105.44999999999999,284.99999999999994,0.0,0.0,0.0,0.0,30.0,0.0
148,spyderco,"Jul 29, 2022",https://i.ebayimg.com/images/g/PfoAAOSw0kNifAQo/s-l500.jpg,314088111944,143.96,US $143.96,https://www.ebay.com/itm/314088111944,0.0,106.96000000000001,289.0810810810811,0.0,0.0,0.0,0.0,30.0,0.0
150,spyderco,"May 30, 2022",https://i.ebayimg.com/images/g/45kAAOSwrqJikWve/s-l500.jpg,125337498836,35.0,US $35.00,https://www.ebay.com/itm/125337498836,0.0,-2.0,-5.405405405405405,0.0,0.0,0.0,0.0,30.0,0.0
157,spyderco,"Jul 11, 2022",https://i.ebayimg.com/images/g/yg8AAOSwVOpizCfd/s-l500.jpg,255624902801,150.0,US $150.00,https://www.ebay.com/itm/255624902801,0.0,113.0,305.4054054054054,0.0,0.0,0.0,0.0,30.0,0.0
179,spyderco,"Jul 10, 2022",https://i.ebayimg.com/images/g/-70AAOSwURdiyzhg/s-l500.jpg,403766800618,40.0,US $40.00,https://www.ebay.com/itm/403766800618,0.0,3.0,8.108108108108109,0.0,0.0,0.0,0.0,30.0,0.0
191,spyderco,"Aug 13, 2022",https://i.ebayimg.com/images/g/gBcAAOSwF~ti9eh1/s-l500.jpg,225114892104,250.0,US $250.00,https://www.ebay.com/itm/225114892104,0.0,213.0,575.6756756756757,0.0,0.0,0.0,0.0,30.0,0.0
230,spyderco,"Jul 06, 2022",https://i.ebayimg.com/images/g/QEQAAOSwx~1ixfyz/s-l500.jpg,403758968556,100.0,US $100.00,https://www.ebay.com/itm/403758968556,0.0,63.0,170.27027027027026,0.0,0.0,0.0,0.0,30.0,0.0
246,spyderco,"Jul 16, 2022",https://i.ebayimg.com/images/g/~0sAAOSwBTli0wq0/s-l500.jpg,175353769056,75.0,US $75.00,https://www.ebay.com/itm/175353769056,0.0,38.0,102.7027027027027,0.0,0.0,0.0,0.0,30.0,0.0
254,spyderco,"Jul 22, 2022",https://i.ebayimg.com/images/g/uxsAAOSwbC9i1yp-/s-l500.jpg,394170839838,144.99,US $144.99,https://www.ebay.com/itm/394170839838,0.0,107.99000000000001,291.8648648648649,0.0,0.0,0.0,0.0,30.0,0.0
260,spyderco,"Jul 07, 2022",https://i.ebayimg.com/images/g/La4AAOSw5lpixvy8/s-l500.jpg,265770061338,115.0,US $115.00,https://www.ebay.com/itm/265770061338,0.0,78.0,210.81081081081078,0.0,0.0,0.0,0.0,30.0,0.0
273,spyderco,"Jun 15, 2022",https://i.ebayimg.com/images/g/218AAOSwsMhiiWXh/s-l500.jpg,195072551657,299.99,US $299.99,https://www.ebay.com/itm/195072551657,0.0,262.99,710.7837837837839,0.0,0.0,0.0,0.0,30.0,0.0
331,spyderco,"Jul 10, 2022",https://i.ebayimg.com/images/g/MiMAAOSwkIZiyk1j/s-l500.jpg,204032998583,100.0,US $100.00,https://www.ebay.com/itm/204032998583,0.0,63.0,170.27027027027026,0.0,0.0,0.0,0.0,30.0,0.0
356,spyderco,"Jul 29, 2022",https://i.ebayimg.com/images/g/55EAAOSwPUxi4Ka2/s-l500.jpg,354188098004,180.0,US $180.00,https://www.ebay.com/itm/354188098004,0.0,143.0,386.4864864864865,0.0,0.0,0.0,0.0,30.0,0.0
367,spyderco,"Aug 10, 2022",https://i.ebayimg.com/images/g/okEAAOSwz91i0tm3/s-l500.jpg,284898969577,299.99,US $299.99,https://www.ebay.com/itm/284898969577,0.0,262.99,710.7837837837839,0.0,0.0,0.0,0.0,30.0,0.0
377,spyderco,"Aug 09, 2022",https://i.ebayimg.com/images/g/5S8AAOSwsrZi3vfS/s-l500.jpg,354185795141,70.0,US $70.00,https://www.ebay.com/itm/354185795141,0.0,33.0,89.1891891891892,0.0,0.0,0.0,0.0,30.0,0.0
399,spyderco,"Jul 16, 2022",https://i.ebayimg.com/images/g/yUEAAOSwURdi04By/s-l500.jpg,304566192892,111.0,US $111.00,https://www.ebay.com/itm/304566192892,0.0,74.0,200.0,0.0,0.0,0.0,0.0,30.0,0.0
442,spyderco,"Jun 28, 2022",https://i.ebayimg.com/images/g/TXAAAOSwqxZiueLp/s-l500.jpg,403741306912,285.0,US $285.00,https://www.ebay.com/itm/403741306912,0.0,248.0,670.2702702702703,0.0,0.0,0.0,0.0,30.0,0.0
444,spyderco,"May 30, 2022",https://i.ebayimg.com/images/g/vHsAAOSwj7tijAAl/s-l500.jpg,185445604185,220.0,US $220.00,https://www.ebay.com/itm/185445604185,0.0,183.0,494.5945945945946,0.0,0.0,0.0,0.0,30.0,0.0
502,spyderco,"Aug 18, 2022",https://i.ebayimg.com/images/g/vRUAAOSw1XZi~PEP/s-l500.jpg,325308177070,80.0,US $80.00,https://www.ebay.com/itm/325308177070,0.0,43.0,116.21621621621621,0.0,0.0,0.0,0.0,30.0,0.0
528,spyderco,"Jul 13, 2022",https://i.ebayimg.com/images/g/qoQAAOSwG9ZizupN/s-l500.jpg,325267590672,200.0,US $200.00,https://www.ebay.com/itm/325267590672,0.0,163.0,440.5405405405405,0.0,0.0,0.0,0.0,30.0,0.0
540,spyderco,"May 30, 2022",https://i.ebayimg.com/images/g/bvAAAOSwSUxikqc7/s-l500.jpg,185444542137,130.0,US $130.00,https://www.ebay.com/itm/185444542137,0.0,93.0,251.35135135135135,0.0,0.0,0.0,0.0,30.0,0.0
548,spyderco,"Aug 02, 2022",https://i.ebayimg.com/images/g/kp0AAOSwmO1i6HXX/s-l500.jpg,374198076369,8.5,US $8.50,https://www.ebay.com/itm/374198076369,0.0,-28.5,-77.02702702702703,0.0,0.0,0.0,0.0,30.0,0.0
597,spyderco,"Aug 02, 2022",https://i.ebayimg.com/images/g/yr8AAOSw-vdi6TTV/s-l500.jpg,284918674854,70.0,US $70.00,https://www.ebay.com/itm/284918674854,0.0,33.0,89.1891891891892,0.0,0.0,0.0,0.0,30.0,0.0
672,spyderco,"Jun 02, 2022",https://i.ebayimg.com/images/g/p~AAAOSwud5il4wF/s-l500.jpg,165512370918,135.0,US $135.00,https://www.ebay.com/itm/165512370918,0.0,98.0,264.86486486486484,0.0,0.0,0.0,0.0,30.0,0.0
679,spyderco,"Jul 17, 2022",https://i.ebayimg.com/images/g/48MAAOSw~axi1Bo4/s-l500.jpg,284900011533,44.0,US $44.00,https://www.ebay.com/itm/284900011533,0.0,7.0,18.91891891891892,0.0,0.0,0.0,0.0,30.0,0.0
694,spyderco,"Jun 27, 2022",https://i.ebayimg.com/images/g/YaMAAOSwyCxirM3W/s-l500.jpg,155041829304,325.0,US $325.00,https://www.ebay.com/itm/155041829304,0.0,288.0,778.3783783783784,0.0,0.0,0.0,0.0,30.0,0.0
697,spyderco,"Aug 21, 2022",https://i.ebayimg.com/images/g/61kAAOSweUtjAeas/s-l500.jpg,155128019542,120.0,US $120.00,https://www.ebay.com/itm/155128019542,0.0,83.0,224.32432432432435,0.0,0.0,0.0,0.0,30.0,0.0
698,spyderco,"Jul 24, 2022",https://i.ebayimg.com/images/g/ulkAAOSwr91i078K/s-l500.jpg,155080100768,110.0,US $110.00,https://www.ebay.com/itm/155080100768,0.0,73.0,197.2972972972973,0.0,0.0,0.0,0.0,30.0,0.0
699,spyderco,"Jul 04, 2022",https://i.ebayimg.com/images/g/VjYAAOSw2qFip21F/s-l500.jpg,115423988260,38.99,US $38.99,https://www.ebay.com/itm/115423988260,0.0,1.990000000000002,5.378378378378383,0.0,0.0,0.0,0.0,30.0,0.0
700,spyderco,"Jul 16, 2022",https://i.ebayimg.com/images/g/q8UAAOSwSZBi01fK/s-l500.jpg,363911601663,90.0,US $90.00,https://www.ebay.com/itm/363911601663,0.0,53.0,143.24324324324326,0.0,0.0,0.0,0.0,30.0,0.0
701,spyderco,"Jul 10, 2022",https://i.ebayimg.com/images/g/BBQAAOSwhfJinimM/s-l500.jpg,403712062987,315.0,US $315.00,https://www.ebay.com/itm/403712062987,0.0,278.0,751.3513513513514,0.0,0.0,0.0,0.0,30.0,0.0
702,spyderco,"Aug 01, 2022",https://i.ebayimg.com/images/g/VRMAAOSw5lpixbjh/s-l500.jpg,165565395420,159.99,US $159.99,https://www.ebay.com/itm/165565395420,0.0,122.99000000000001,332.4054054054054,0.0,0.0,0.0,0.0,30.0,0.0
711,spyderco,"Jun 13, 2022",https://i.ebayimg.com/images/g/svYAAOSwBNNip07o/s-l500.jpg,203992178299,35.0,US $35.00,https://www.ebay.com/itm/203992178299,0.0,-2.0,-5.405405405405405,0.0,0.0,0.0,0.0,30.0,0.0
715,spyderco,"May 28, 2022",https://i.ebayimg.com/images/g/U0oAAOSwpAlikXiZ/s-l500.jpg,314013855428,300.0,US $300.00,https://www.ebay.com/itm/314013855428,0.0,263.0,710.8108108108108,0.0,0.0,0.0,0.0,30.0,0.0
716,spyderco,"Aug 19, 2022",https://i.ebayimg.com/images/g/xmAAAOSwwbJi~oU2/s-l500.jpg,304602163087,43.0,US $43.00,https://www.ebay.com/itm/304602163087,0.0,6.0,16.216216216216218,0.0,0.0,0.0,0.0,30.0,0.0
719,spyderco,"Jun 29, 2022",https://i.ebayimg.com/images/g/K5YAAOSwCNJinWAW/s-l500.jpg,155025727822,155.0,US $155.00,https://www.ebay.com/itm/155025727822,0.0,118.0,318.9189189189189,0.0,0.0,0.0,0.0,30.0,0.0
720,spyderco,"Jun 26, 2022",https://i.ebayimg.com/images/g/TdMAAOSwquxiuNuW/s-l500.jpg,284872296327,175.0,US $175.00,https://www.ebay.com/itm/284872296327,0.0,138.0,372.97297297297297,0.0,0.0,0.0,0.0,30.0,0.0
722,spyderco,"Jul 24, 2022",https://i.ebayimg.com/images/g/Y5UAAOSwrkNi3WEq/s-l500.jpg,144657314337,140.0,US $140.00,https://www.ebay.com/itm/144657314337,0.0,103.0,278.3783783783784,0.0,0.0,0.0,0.0,30.0,0.0
724,spyderco,"Jun 05, 2022",https://i.ebayimg.com/images/g/yuMAAOSwNP5inUjO/s-l500.jpg,304516552766,80.0,US $80.00,https://www.ebay.com/itm/304516552766,0.0,43.0,116.21621621621621,0.0,0.0,0.0,0.0,30.0,0.0
727,spyderco,"Jun 09, 2022",https://i.ebayimg.com/images/g/oeIAAOSwQLxin1Hg/s-l500.jpg,334466853217,250.0,US $250.00,https://www.ebay.com/itm/334466853217,0.0,213.0,575.6756756756757,0.0,0.0,0.0,0.0,30.0,0.0
728,spyderco,"Jun 16, 2022",https://i.ebayimg.com/images/g/OIcAAOSwIHxipqVA/s-l500.jpg,185462742331,420.0,US $420.00,https://www.ebay.com/itm/185462742331,0.0,383.0,1035.135135135135,0.0,0.0,0.0,0.0,30.0,0.0
729,spyderco,"Jul 04, 2022",https://i.ebayimg.com/images/g/UWgAAOSwrTBiwmuX/s-l500.jpg,185487479677,75.0,US $75.00,https://www.ebay.com/itm/185487479677,0.0,38.0,102.7027027027027,0.0,0.0,0.0,0.0,30.0,0.0
733,spyderco,"Jun 30, 2022",https://i.ebayimg.com/images/g/oDMAAOSwBw9ivKgq/s-l500.jpg,384978788692,50.0,US $50.00,https://www.ebay.com/itm/384978788692,0.0,13.0,35.13513513513514,0.0,0.0,0.0,0.0,30.0,0.0
829,spyderco,"Jul 16, 2022",https://i.ebayimg.com/images/g/~vMAAOSwpepivxfy/s-l500.jpg,255625782083,25.0,US $25.00,https://www.ebay.com/itm/255625782083,0.0,-12.0,-32.432432432432435,0.0,0.0,0.0,0.0,30.0,0.0
833,spyderco,"Aug 20, 2022",https://i.ebayimg.com/images/g/EtsAAOSwNPtjAZ3N/s-l500.jpg,394208934430,34.98,US $34.98,https://www.ebay.com/itm/394208934430,0.0,-2.020000000000003,-5.4594594594594685,0.0,0.0,0.0,0.0,30.0,0.0
840,spyderco,"Jul 30, 2022",https://i.ebayimg.com/images/g/ugAAAOSwKPth9ccW/s-l500.jpg,403440210760,110.0,US $110.00,https://www.ebay.com/itm/403440210760,0.0,73.0,197.2972972972973,0.0,0.0,0.0,0.0,30.0,0.0
841,spyderco,"Jun 07, 2022",https://i.ebayimg.com/images/g/zswAAOSwZGdil-EM/s-l500.jpg,134135853013,175.0,US $175.00,https://www.ebay.com/itm/134135853013,0.0,138.0,372.97297297297297,0.0,0.0,0.0,0.0,30.0,0.0
843,spyderco,"Jun 10, 2022",https://i.ebayimg.com/images/g/fJwAAOSwBn1ijt96/s-l500.jpg,334453661976,450.0,US $450.00,https://www.ebay.com/itm/334453661976,0.0,413.0,1116.2162162162163,0.0,0.0,0.0,0.0,30.0,0.0
844,spyderco,"Jul 03, 2022",https://i.ebayimg.com/images/g/xVYAAOSwKJhipTZ2/s-l500.jpg,125365302934,135.0,US $135.00,https://www.ebay.com/itm/125365302934,0.0,98.0,264.86486486486484,0.0,0.0,0.0,0.0,30.0,0.0
848,spyderco,"Jul 07, 2022",https://i.ebayimg.com/images/g/vWcAAOSwy4ZivkID/s-l500.jpg,175336832776,28.5,US $28.50,https://www.ebay.com/itm/175336832776,0.0,-8.5,-22.972972972972975,0.0,0.0,0.0,0.0,30.0,0.0
849,spyderco,0,https://i.ebayimg.com/images/g/LLcAAOSwRzRiFme5/s-l500.jpg,324758921681,137.99,US $137.99,https://www.ebay.com/itm/324758921681,0.0,100.99000000000001,272.945945945946,0.0,0.0,0.0,0.0,30.0,0.0
850,spyderco,"Jun 20, 2022",https://i.ebayimg.com/images/g/TlcAAOSwa2NiNJaz/s-l500.jpg,224893216179,350.0,US $350.00,https://www.ebay.com/itm/224893216179,0.0,313.0,845.9459459459459,0.0,0.0,0.0,0.0,30.0,0.0
852,spyderco,"Jun 22, 2022",https://i.ebayimg.com/images/g/0noAAOSwOGxip2ZZ/s-l500.png,165531427189,100.0,US $100.00,https://www.ebay.com/itm/165531427189,0.0,63.0,170.27027027027026,0.0,0.0,0.0,0.0,30.0,0.0
853,spyderco,"Jun 27, 2022",https://i.ebayimg.com/images/g/Cy0AAOSwqohiuKOZ/s-l500.jpg,265754249475,225.0,US $225.00,https://www.ebay.com/itm/265754249475,0.0,188.0,508.10810810810807,0.0,0.0,0.0,0.0,30.0,0.0
854,spyderco,"Aug 06, 2022",https://i.ebayimg.com/images/g/o14AAOSwm71i5nKj/s-l500.jpg,295126527535,150.0,US $150.00,https://www.ebay.com/itm/295126527535,0.0,113.0,305.4054054054054,0.0,0.0,0.0,0.0,30.0,0.0
856,spyderco,"Aug 23, 2022",https://i.ebayimg.com/images/g/~2kAAOSwsaliuPF8/s-l500.jpg,204009024050,350.0,US $350.00,https://www.ebay.com/itm/204009024050,0.0,313.0,845.9459459459459,0.0,0.0,0.0,0.0,30.0,0.0
857,spyderco,"Jun 30, 2022",https://i.ebayimg.com/images/g/bxcAAOSw1KFin2vu/s-l500.jpg,304518734003,200.0,US $200.00,https://www.ebay.com/itm/304518734003,0.0,163.0,440.5405405405405,0.0,0.0,0.0,0.0,30.0,0.0
865,spyderco,"Jun 17, 2022",https://i.ebayimg.com/images/g/dc4AAOSwDrlirAvQ/s-l500.jpg,234591886904,95.0,US $95.00,https://www.ebay.com/itm/234591886904,0.0,58.0,156.75675675675674,0.0,0.0,0.0,0.0,30.0,0.0
866,spyderco,"May 26, 2022",https://i.ebayimg.com/images/g/o1YAAOSwh51iicpy/s-l500.jpg,115392969038,195.0,US $195.00,https://www.ebay.com/itm/115392969038,0.0,158.0,427.02702702702703,0.0,0.0,0.0,0.0,30.0,0.0
867,spyderco,"Jun 20, 2022",https://i.ebayimg.com/images/g/csMAAOSwS5lioQZP/s-l500.jpg,265728463026,214.99,US $214.99,https://www.ebay.com/itm/265728463026,0.0,177.99,481.05405405405406,0.0,0.0,0.0,0.0,30.0,0.0
868,spyderco,"May 28, 2022",https://i.ebayimg.com/images/g/UAgAAOSwHSNiibuo/s-l500.jpg,175290706985,150.0,US $150.00,https://www.ebay.com/itm/175290706985,0.0,113.0,305.4054054054054,0.0,0.0,0.0,0.0,30.0,0.0
869,spyderco,"May 31, 2022",https://i.ebayimg.com/images/g/QzAAAOSwfnRilAW5/s-l500.jpg,144578092384,549.95,US $549.95,https://www.ebay.com/itm/144578092384,0.0,512.95,1386.3513513513515,0.0,0.0,0.0,0.0,30.0,0.0
1000,spyderco,"Aug 17, 2022",https://i.ebayimg.com/images/g/AXQAAOSw0bli~ENg/s-l500.jpg,325307632613,110.0,US $110.00,https://www.ebay.com/itm/325307632613,0.0,73.0,197.2972972972973,0.0,0.0,0.0,0.0,30.0,0.0
1001,spyderco,"Jul 20, 2022",https://i.ebayimg.com/images/g/yCgAAOSwHjdi1t2K/s-l500.jpg,155083419031,45.0,US $45.00,https://www.ebay.com/itm/155083419031,0.0,8.0,21.62162162162162,0.0,0.0,0.0,0.0,30.0,0.0
1026,spyderco,"Jun 12, 2022",https://i.ebayimg.com/images/g/H0AAAOSwWqtippF~/s-l500.jpg,185462685392,132.0,US $132.00,https://www.ebay.com/itm/185462685392,0.0,95.0,256.7567567567568,0.0,0.0,0.0,0.0,30.0,0.0
1033,spyderco,"May 26, 2022",https://i.ebayimg.com/images/g/mQsAAOSwpONij93H/s-l500.jpg,354079289303,95.0,US $95.00,https://www.ebay.com/itm/354079289303,0.0,58.0,156.75675675675674,0.0,0.0,0.0,0.0,30.0,0.0
1034,spyderco,"Jul 08, 2022",https://i.ebayimg.com/images/g/rN0AAOSwSVBixYzy/s-l500.jpg,144636536622,34.0,US $34.00,https://www.ebay.com/itm/144636536622,0.0,-3.0,-8.108108108108109,0.0,0.0,0.0,0.0,30.0,0.0
1037,spyderco,"Aug 01, 2022",https://i.ebayimg.com/images/g/DmgAAOSwA9Fi1vkJ/s-l500.jpg,234630044367,75.0,US $75.00,https://www.ebay.com/itm/234630044367,0.0,38.0,102.7027027027027,0.0,0.0,0.0,0.0,30.0,0.0
1038,spyderco,"Jun 30, 2022",https://i.ebayimg.com/images/g/L0AAAOSwnIxigSnP/s-l500.jpg,265718219888,190.0,US $190.00,https://www.ebay.com/itm/265718219888,0.0,153.0,413.5135135135135,0.0,0.0,0.0,0.0,30.0,0.0
1039,spyderco,"Aug 11, 2022",https://i.ebayimg.com/images/g/oBsAAOSwMfRi8qAk/s-l500.jpg,125456183875,145.0,US $145.00,https://www.ebay.com/itm/125456183875,0.0,108.0,291.8918918918919,0.0,0.0,0.0,0.0,30.0,0.0
1040,spyderco,"Jul 20, 2022",https://i.ebayimg.com/images/g/giYAAOSwFw5ixkNe/s-l500.jpg,295081911018,105.0,US $105.00,https://www.ebay.com/itm/295081911018,0.0,68.0,183.7837837837838,0.0,0.0,0.0,0.0,30.0,0.0
1042,spyderco,"Jul 09, 2022",https://i.ebayimg.com/images/g/dxwAAOSwiUBiyNu9/s-l500.jpg,155069527354,465.0,US $465.00,https://www.ebay.com/itm/155069527354,0.0,428.0,1156.7567567567569,0.0,0.0,0.0,0.0,30.0,0.0
1043,spyderco,"Jul 01, 2022",https://i.ebayimg.com/images/g/A2sAAOSwDFViil1G/s-l500.jpg,354129083237,270.0,US $270.00,https://www.ebay.com/itm/354129083237,0.0,233.0,629.7297297297297,0.0,0.0,0.0,0.0,30.0,0.0
1044,spyderco,"Jun 26, 2022",https://i.ebayimg.com/images/g/LxgAAOSwHU9iuKBc/s-l500.jpg,265754220607,215.0,US $215.00,https://www.ebay.com/itm/265754220607,0.0,178.0,481.08108108108104,0.0,0.0,0.0,0.0,30.0,0.0
1045,spyderco,"May 28, 2022",https://i.ebayimg.com/images/g/VS8AAOSwEUxii51G/s-l500.jpg,203964087915,24.99,US $24.99,https://www.ebay.com/itm/203964087915,0.0,-12.010000000000002,-32.45945945945946,0.0,0.0,0.0,0.0,30.0,0.0
1046,spyderco,"Jun 17, 2022",https://i.ebayimg.com/images/g/fJwAAOSwBn1ijt96/s-l500.jpg,334476600495,440.0,US $440.00,https://www.ebay.com/itm/334476600495,0.0,403.0,1089.1891891891892,0.0,0.0,0.0,0.0,30.0,0.0
1048,spyderco,"May 28, 2022",https://i.ebayimg.com/images/g/WnsAAOSwQBtikPa-/s-l500.jpg,275328018130,250.0,US $250.00,https://www.ebay.com/itm/275328018130,0.0,213.0,575.6756756756757,0.0,0.0,0.0,0.0,30.0,0.0
1049,spyderco,"Jun 20, 2022",https://i.ebayimg.com/images/g/6xkAAOSwkMRisNI0/s-l500.jpg,325237141725,100.0,C $100.00,https://www.ebay.com/itm/325237141725,0.0,63.0,170.27027027027026,0.0,0.0,0.0,0.0,30.0,0.0
1050,spyderco,"Jul 23, 2022",https://i.ebayimg.com/images/g/7qEAAOSwxzRi23H9/s-l500.jpg,185510758240,120.0,US $120.00,https://www.ebay.com/itm/185510758240,0.0,83.0,224.32432432432435,0.0,0.0,0.0,0.0,30.0,0.0
1051,spyderco,"Aug 03, 2022",https://i.ebayimg.com/images/g/9U8AAOSwd1ti6tyZ/s-l500.jpg,204060582655,12.0,US $12.00,https://www.ebay.com/itm/204060582655,0.0,-25.0,-67.56756756756756,0.0,0.0,0.0,0.0,30.0,0.0
1052,spyderco,"Jun 19, 2022",https://i.ebayimg.com/images/g/Xw0AAOSwLKJiDHQj/s-l500.jpg,165338706850,160.0,US $160.00,https://www.ebay.com/itm/165338706850,0.0,123.0,332.4324324324324,0.0,0.0,0.0,0.0,30.0,0.0
