Image,Field2,title,avg_price,avg_shipping
https://thumbs.ebaystatic.com/pict/2037737822196464_1.jpg,"Dec 30, 2021",SOG Terminus XR CRYO D2 Knife Green,$29.99,$4.99
https://thumbs.ebaystatic.com/pict/2037751818176464_1.jpg,"Jan 6, 2022","USED Sog Fielder Manual Linerlock Pocket Folding Knife 4.5"" handle",$22.94,$0.00
https://thumbs.ebaystatic.com/pict/2037751825456464_1.jpg,"Jan 15, 2022","USED Sog Fielder Manual Linerlock Pocket Folding Knife 4.5"" handle CAMO",$18.00,$0.00
https://thumbs.ebaystatic.com/pict/2037751830566464_1.jpg,"Feb 5, 2022",SOG Micron II QAD Pocket Keychain Knife Lockback Plain Edge Blade USED KNIFE,$10.99,$0.00
https://thumbs.ebaystatic.com/pict/2037751840596464_1.jpg,"Feb 6, 2022",SOG Cash Card Pocket Knife Silver,$20.00,$0.00
https://thumbs.ebaystatic.com/pict/2037751856306464_1.jpg,"Jan 5, 2022","SOG Centi I Slipjoint Folding Knife 1.38"" 3Cr13 Steel Blade Key Chain size BLACK",$8.99,$0.00
https://thumbs.ebaystatic.com/pict/2037751861706464_1.jpg,"Jan 27, 2022","SOG Centi I Slipjoint Folding Knife 1.38"" 3Cr13 Steel Blade Key Chain size USED",$10.19,$0.00
https://thumbs.ebaystatic.com/pict/2037751871456464_1.jpg,"Dec 30, 2021",SOG Centi I Slipjoint Folding Knife 1.38 3Cr13 Steel Blade Key Chain size SILVER,$10.19,$0.00
https://thumbs.ebaystatic.com/pict/2037751881246464_1.jpg,"Apr 4, 2022",SOG Keytron Supreme Key Chain & Folding Pocket Knife With Bottle Opener b,$24.00,$0.00
https://thumbs.ebaystatic.com/pict/2037766182046464_1.jpg,"Jan 5, 2022",Has issue - SOG TWITCH II Assisted Opening Lockback Folding Knife ,$18.33,$0.00
https://thumbs.ebaystatic.com/pict/2037817389086464_1.jpg,"May 22, 2022","SOG Visionary II Black Folding Pocket Knife 3.75"" VG-10 Seki Japan Arclock",$130.50,$0.00
https://thumbs.ebaystatic.com/pict/2037817394106464_1.jpg,"Mar 7, 2022",broken tip - SOG Micron II QAD Small Pocket Keychain Knife Lockback Thin,$7.50,$0.00
https://thumbs.ebaystatic.com/pict/2037830315566464_1.jpg,"Jan 21, 2022",SOG Micron II Black Single Blade Locking Knife Plus BROKEN MICRON KNIFE,$9.00,$0.00
https://thumbs.ebaystatic.com/pict/2037846064936464_1.jpg,"Jan 9, 2022",SOG Lockblade Flash II Knife,$37.95,$6.15
https://thumbs.ebaystatic.com/pict/2037915718426464_1.jpg,"Jan 22, 2022",SOG Micron II - Quality Archery Design - Folding Pocket Knife,$9.50,$4.99
https://thumbs.ebaystatic.com/pict/2037924017456464_1.jpg,"Jan 23, 2022",SOG Twitch II A/O Folding Pocket Knife ,$23.50,$5.25
https://thumbs.ebaystatic.com/pict/2037924193016464_1.jpg,"Jan 23, 2022","SOG Keytron Folding Pocket Knife, Bottle Opener & Key Chain",$10.99,$4.99
https://thumbs.ebaystatic.com/pict/2038089317206464_1.jpg,"Feb 6, 2022","SOG Keytron Folding Pocket Knife, Bottle Opener & Key Chain",$12.99,$5.25
https://thumbs.ebaystatic.com/pict/2038103730876464_1.jpg,"Feb 1, 2022",SOG Escape Folding Pocket Knife and Rescue Tool - Glass Breaker and Cord Cutter,$18.99,$0.00
https://thumbs.ebaystatic.com/pict/2038163754856464_1.jpg,"Feb 14, 2022",SOG Key Chain Key Pocket Knife ,$7.99,$0.00
https://thumbs.ebaystatic.com/pict/2038175755666464_1.jpg,"Feb 2, 2022","Vintage SOG Access Card 2.0 Black VG-10 Seki, Japan Knife W/Pocket Clip",$45.00,$5.50
https://thumbs.ebaystatic.com/pict/2038281597706464_1.jpg,"Feb 26, 2022",SOG TRIDENT ELITE Assisted Opening Pocket Knife #F,$44.99,$0.00
https://thumbs.ebaystatic.com/pict/2038285903766464_1.jpg,"Feb 17, 2022",Sog Government Knife,$187.50,$0.00
https://thumbs.ebaystatic.com/pict/2038348217516464_1.jpg,"Feb 17, 2022",SOG Micron II QAD Pocket Keychain Knife Lockback Plain Edge Blade USED KNIFE,$10.99,$0.00
https://thumbs.ebaystatic.com/pict/2038348283916464_1.jpg,"Apr 18, 2022","SOG Twitch II Folding Knife 2.63"" AUS-8 Steel Blade Silver Aluminum Handle Rust",$27.99,$0.00
https://thumbs.ebaystatic.com/pict/2038348328036464_1.jpg,"Feb 17, 2022",SOG KILOWATT LINERLOCK POCKET FOLDING KNIFE Black,$29.99,$0.00
https://thumbs.ebaystatic.com/pict/2038348757676464_1.jpg,"Feb 17, 2022",Used SOG Flash 2 Pocket Knife black blade manual open,$30.00,$0.00
https://thumbs.ebaystatic.com/pict/2038348765616464_1.jpg,"Feb 21, 2022",Used SOG Flash 2 Pocket Knife black blade manual open Tanto,$28.99,$0.00
https://thumbs.ebaystatic.com/pict/2038348782056464_1.jpg,"Mar 3, 2022",Used SOG Flash 2 Pocket Knife black silver blade manual open,$20.00,$0.00
https://thumbs.ebaystatic.com/pict/2038348818646464_1.jpg,"Feb 23, 2022",Used SOG Flare Pocket Knife,$14.00,$0.00
https://thumbs.ebaystatic.com/pict/2038354754196464_1.jpg,"Feb 26, 2022",SOG Kilowatt Folding Pocket Knife and UTP & Wire Stripper - Taiwan,$18.99,$5.25
https://thumbs.ebaystatic.com/pict/2038395178806464_1.jpg,"Feb 28, 2022",SOG Trident Assisted Opening Piston Lock Knife,$22.50,$5.25
https://thumbs.ebaystatic.com/pict/2038396398606464_1.jpg,"Feb 28, 2022",SOG FLASH II ASSISTED OPEN FOLDING KNIFE,$41.00,$0.00
https://thumbs.ebaystatic.com/pict/2038397961296464_1.jpg,"Feb 25, 2022",SOG KIKU XR Folding Knife CTS-XHP Satin Steel Tan Micarta,$130.00,$0.00
https://thumbs.ebaystatic.com/pict/2038471474316464_1.jpg,"Mar 1, 2022",SOG Key Chain Key Pocket Knife - SG1,$7.99,$0.00
https://thumbs.ebaystatic.com/pict/2038514581366464_1.jpg,"Mar 8, 2022",SOG Twitch II Folding Pocket Knife Gray Plain Edge Lockback Aluminum,$19.50,$5.00
https://thumbs.ebaystatic.com/pict/2038524768926464_1.jpg,"Apr 25, 2022",USED SOG Escape Knife Strap Cutter Glass Breaker BLACK,$20.99,$0.00
https://thumbs.ebaystatic.com/pict/2038578613386464_1.jpg,"Apr 1, 2022",SOG Key Chain Key Pocket Knife - Taiwan - SG50,$2.99,$4.99
https://thumbs.ebaystatic.com/pict/2038578636826464_1.jpg,"Mar 13, 2022",SOG Micron II - Quality Archery Design - Folding Pocket Knife - SG51,$10.00,$4.99
https://thumbs.ebaystatic.com/pict/2038578652656464_1.jpg,"Mar 12, 2022","SOG Keytron Folding Pocket Knife, Bottle Opener & Key Chain - SG52",$11.50,$5.25
https://thumbs.ebaystatic.com/pict/2038578714126464_1.jpg,"Mar 13, 2022",SOG Assisted Opening Flash II Folding Pocket Knife - SG53 - Some Movement - SG53,$34.00,$5.25
https://thumbs.ebaystatic.com/pict/2038578758546464_1.jpg,"Mar 13, 2022",SOG Flash I Folding Pocket Knife - SG54 - Weak Spring - SG54,$17.50,$5.25
https://thumbs.ebaystatic.com/pict/2038578807116464_1.jpg,"Mar 13, 2022",SOG AutoClip Folding Pocket Knife - SG55 - NOT AN AUTOMATIC,$21.50,$5.25
https://thumbs.ebaystatic.com/pict/2038578903986464_1.jpg,"Mar 12, 2022",SOG Stout FLK CRYO D2 Folding Pocket Knife - SG56,$28.00,$5.25
https://thumbs.ebaystatic.com/pict/2038613904026464_1.jpg,"Mar 10, 2022",SOG Magnadot Partially Serrated Lockback Folding  Knife ,$9.99,$4.95
https://thumbs.ebaystatic.com/pict/2038658313956464_1.jpg,"Mar 19, 2022",SOG Trident quick assist pocket knife ,$26.00,$5.40
https://thumbs.ebaystatic.com/pict/2038661498916464_1.jpg,"Mar 19, 2022","SOG Flash AT Assisted Opening Blade, Pocket Knife [Civic Cyan, Cryo D2 Steel]",$53.77,$6.00
https://thumbs.ebaystatic.com/pict/2038724269236464_1.jpg,"Mar 21, 2022",SOG Micron II QAD Small Pocket Keychain Knife Lockback Plain Edge Blade Thin,$12.95,$0.00
https://thumbs.ebaystatic.com/pict/2038773428236464_1.jpg,"Mar 31, 2022",SOG Cash Card Money Clip Thin Pocket Folding Knife Blue,$26.95,$0.00
https://thumbs.ebaystatic.com/pict/2038782888566464_1.jpg,"Mar 27, 2022","SOG Terminus XR CRYO CPM-S35VN Pocket Folding Knife 3"" Blade Black Carbon Fiber",$49.95,$0.00
https://thumbs.ebaystatic.com/pict/2038783259666464_1.jpg,"Mar 26, 2022",SOG FLASH II Assisted Opening Folding Pocket Knife Serrated Tiger Stripe Blade,$67.00,$0.00
https://thumbs.ebaystatic.com/pict/2038784372056464_1.jpg,"Mar 26, 2022","SOG Trident Spring Assisted Opening Pocket Folding Knife, Tiger Tripe, Good",$59.95,$0.00
https://thumbs.ebaystatic.com/pict/2038785155486464_1.jpg,"Mar 22, 2022","SOG Twitch II Aluminum Lockback Folding Pocket Knife, has issue - read",$23.50,$0.00
https://thumbs.ebaystatic.com/pict/2038785184326464_1.jpg,"Apr 1, 2022","SOG Twitch II Aluminum Lockback Folding Pocket Knife, Serrated",$28.00,$0.00
https://thumbs.ebaystatic.com/pict/2038791671326464_1.jpg,"Mar 29, 2022",SOG Zilla Black Pocket Knife - Straight/Serrated Blade,$14.40,$5.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Uk0AAOSwB1ZiOwNp/$_57.JPG?set_id=8800005007,"Aug 3, 2022",SOG Salute Mini Black Lockback Pocket Folding Knife,$19.95,$0.00
https://thumbs.ebaystatic.com/pict/2038794858886464_1.jpg,"Apr 14, 2022",SOG Salute Lockback Black Folding Pocket Knife,$21.50,$0.00
https://thumbs.ebaystatic.com/pict/2038815827546464_1.jpg,"May 1, 2022",SOG Trident Spring Assisted Opening Pocket Folding Knife Seatbelt Cutter,$39.00,$0.00
https://thumbs.ebaystatic.com/pict/2038829940266464_1.jpg,"Apr 10, 2022",SOG Twitch XL Folding Pocket Knife Plain Edge Lockback Black Aluminum,$64.99,$4.95
https://thumbs.ebaystatic.com/pict/2038925568996464_1.jpg,"Apr 3, 2022",Used SOG Flash 2 Pocket Knife black blade manual open broken tip,$27.00,$0.00
https://thumbs.ebaystatic.com/pict/2038925572556464_1.jpg,"Apr 1, 2022",SOG Keytron Supreme Key Chain & Folding Pocket Knife With Bottle Opener,$30.00,$0.00
https://thumbs.ebaystatic.com/pict/2038943180956464_1.jpg,"Apr 3, 2022","2 Knife lot SOG Axis Lock Terminus XR Carbon Fiber Ruike HUSSAR P121 3.8"" Blade ",$59.00,$3.65
https://thumbs.ebaystatic.com/pict/2038956456216464_1.jpg,"Apr 9, 2022",SOG Gold Key Chain Key Pocket Knife - SG56 - Taiwan,$9.99,$0.00
https://thumbs.ebaystatic.com/pict/2039041459746464_1.jpg,"Apr 15, 2022","��SOG Micro ToolClip, Small EDC Multi-Tool Pliers Knife Pocket Clip, Very Good",$26.77,$0.00
https://thumbs.ebaystatic.com/pict/2039100477416464_1.jpg,"Apr 15, 2022",Vintage SOG Gentleman Lockback Stainless Steel Folding Pocket Knife Seki-Japan,$119.00,$0.00
https://thumbs.ebaystatic.com/pict/2039109726196464_1.jpg,"Apr 20, 2022",SOG Kilowatt Liner Lock pocket folding Knife Strippers ,$28.00,$0.00
https://thumbs.ebaystatic.com/pict/2039138297936464_1.jpg,"Apr 16, 2022","��SOG USA S64 Mini AutoClip Pocket Knife, BG-42 Steel Tanto Blade, Very Nice!",$59.77,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KAsAAOSwjt1iWfLj/$_12.JPG?set_id=880000500F,"Aug 9, 2022",**ONE** SOG Centi II Knife Lockback Plain Edge Blade ***ONE ONLY***,$10.99,$0.00
https://thumbs.ebaystatic.com/pict/2039149671206464_1.jpg,"May 21, 2022","SOG Twitch II Folding Knife 2.63"" AUS-8 Steel Blade black Aluminum Handle DAMAGE",$29.99,$0.00
https://thumbs.ebaystatic.com/pict/2039151415146464_1.jpg,"Apr 30, 2022",SOG Specialty Knives AutoClip Lockback Folding Pocket Knife,$21.24,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Ea8AAOSwhXxiWhkQ/$_12.JPG?set_id=880000500F,"Jun 29, 2022",SOG Twitch II Wood Handle Folding Knife ,$33.99,$0.00
https://thumbs.ebaystatic.com/pict/2039155615376464_1.jpg,"May 20, 2022",SOG Micron II Small Pocket Keychain Knife Lockback Plain Edge Blade Thin,$22.50,$0.00
https://thumbs.ebaystatic.com/pict/2039155642186464_1.jpg,"Apr 24, 2022","SOG Escape Knife Lockback Pocket Folding Knife, Ships Quick",$19.95,$3.00
https://thumbs.ebaystatic.com/pict/2039155667436464_1.jpg,"Apr 19, 2022",SOG Salute Lockback Black Folding Pocket Knife,$20.99,$0.00
https://thumbs.ebaystatic.com/pict/2039171259926464_1.jpg,"Apr 22, 2022","SOG Fielder Linerlock Pocket Folding Knife, see photos",$19.00,$0.00
https://thumbs.ebaystatic.com/pict/2039172977856464_1.jpg,"Apr 27, 2022","SOG FLASH II Assisted Opening Folding Pocket Knife, Pat.",$45.00,$0.00
https://thumbs.ebaystatic.com/pict/2039213544716464_1.jpg,"Apr 25, 2022",SOG Flare Assisted Opening Folding Pocket Knife,$19.00,$0.00
https://thumbs.ebaystatic.com/pict/2039229159176464_1.jpg,"Apr 25, 2022",SOG Sideswipe Black Pocket Knife Assisted Opening Very Clean,$12.95,$5.40
https://thumbs.ebaystatic.com/pict/2039236111976464_1.jpg,"Apr 29, 2022","SOG FLASH II Assisted Opening Folding Pocket Knife Tiger Stripe, has issues- rea",$27.00,$0.00
https://thumbs.ebaystatic.com/pict/2039275472736464_1.jpg,"Apr 28, 2022", Vintage SOG Knives Vintage S11 Sogwinder Model Folder Seki Japan Folding Knife*,$110.00,$12.00
https://thumbs.ebaystatic.com/pict/2039276940266464_1.jpg,"May 5, 2022","SOG Twitch II Aluminum Lockback Folding Pocket Knife, has issue - read",$18.83,$0.00
https://thumbs.ebaystatic.com/pict/2039386479606464_1.jpg,"May 9, 2022","��SOG Cash Card, Low Profile EDC Money Clip Pocket Knife, Nice!",$26.77,$0.00
https://thumbs.ebaystatic.com/pict/2039391862466464_1.jpg,"May 5, 2022",SOG US NAVY USCG BOSUN SAILOR'S MARLIN SPIKE ROPE RIGGING KNIFE ,$34.95,$0.00
https://thumbs.ebaystatic.com/pict/2039428604886464_1.jpg,"May 13, 2022",Vintage SOG Knives Vintage S11 Sogwinder Model Folder Seki Japan Folding Knife,$78.00,$5.10
https://thumbs.ebaystatic.com/pict/2039436136926464_1.jpg,"May 28, 2022",SOG Centi II Folding Pocket Knife ,$1.99,$5.25
https://thumbs.ebaystatic.com/pict/2039436205276464_1.jpg,"May 28, 2022",Discontinued SOG - Seki Japan - Specialty Knives - Air SOG Folding Pocket Knife ,$32.00,$5.25
https://thumbs.ebaystatic.com/pict/2039436266316464_1.jpg,"May 29, 2022",SOG Flash II Folding Pocket Knife - Spring Is A Little Weak,$15.50,$5.25
https://thumbs.ebaystatic.com/pict/2039444448686464_1.jpg,"May 9, 2022","��Sog Zoom Mini, Assisted Open EDC Pocket Knife, Aluminum Scales",$25.77,$0.00
https://thumbs.ebaystatic.com/pict/2039456107806464_1.jpg,"May 12, 2022",SOG Auto Clip Lockback Knife Black Blade ,$12.99,$4.95
https://thumbs.ebaystatic.com/pict/2039456774796464_1.jpg,"May 14, 2022","LOT E, SOG Folding Knife",$13.50,$10.00
https://thumbs.ebaystatic.com/pict/2039582518166464_1.jpg,"May 28, 2022",Tool Logic Folding Tactical Lock Knife SL PRO Model Factory Edge No Firestarter,$19.99,$4.90
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/GjUAAOSwomxijUkf/$_57.JPG?set_id=880000500F,"Jun 1, 2022","SOG Kilowatt Liner Lock pocket folding Knife Strippers, Good",$29.95,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RXgAAOSwVZBilDrB/$_57.JPG?set_id=880000500F,"Jun 18, 2022","SOG Flash I Folding Pocket Knife Assisted Open, see photos...",$23.36,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/c~cAAOSwYFpinqzh/$_12.JPG?set_id=880000500F,"Jun 13, 2022",SOG Seal XR 3.9 inch Folding Lockback Knife,$162.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/9wQAAOSw3MhinT2V/$_57.JPG?set_id=8800005007,"Jun 17, 2022",Black Stainless SOG Micron II Tanto Lockback Folding Knife,$8.50,$4.75
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/c~cAAOSwYFpinqzh/$_12.JPG?set_id=880000500F,"Jun 22, 2022",SOG Seal XR 3.9 inch Folding Lockback Knife,$155.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/B3EAAOSw229ikXr4/$_57.JPG?set_id=880000500F,"Jul 8, 2022","SOG Flash II Black Assisted Opening Pocket Folding Knife, Perfect Mint Condition",$99.95,$0.00
https://i.ebayimg.com/00/s/MTU3OFgxNjAw/z/5SsAAOSwZAJiuHfE/$_12.JPG?set_id=880000500F,"Jul 1, 2022","SOG Powerlock Black Oxide EDC Multi-Tool, Pliers, Knife, *Broken Tip On Pliers*",$39.77,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/N8wAAOSwhIBivlsx/$_57.JPG?set_id=880000500F,"Jul 25, 2022","SOG Traction Tanto Black Pocket Folding Knife Lockback, read my description",$14.88,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jFgAAOSw32divl6e/$_57.JPG?set_id=880000500F,"Jul 7, 2022",SOG Terminus XR Folding Knife D2  Black Pocket Folding Knife,$39.95,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Pe8AAOSwsCNivl8D/$_57.JPG?set_id=880000500F,"Aug 20, 2022",SOG Terminus XR Folding Knife D2 Pocket Folding Knife,$46.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qQsAAOSwV7VivmC1/$_57.JPG?set_id=880000500F,"Jul 6, 2022",SOG Escape Knife Lockback Pocket Folding Knife Serrated,$24.99,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/wc0AAOSwx7RivoAc/$_57.JPG?set_id=880000500F,"Jul 15, 2022",SOG Trident Elite Assisted Open Rescue Folding Pocket Knife Glass Breaker,$37.88,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/wjwAAOSwtx9izd1y/$_12.JPG?set_id=880000500F,"Aug 6, 2022",SOG Trident Elite Assisted Pocket Knife Half Serrated Slot Cutter Glass Breaker,$45.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/AIsAAOSw6Zhi4r62/$_12.JPG?set_id=880000500F,"Jul 29, 2022",SOG Specialty Knives AutoClip Lockback Folding Pocket Knife,$21.24,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/rv4AAOSwFixi4yvN/$_12.JPG?set_id=880000500F,"Aug 29, 2022",SOG TRIDENT TANTO  1 Blade Folding Pocket Knife Hunting Camping,$35.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/umgAAOSwJzZi4yyE/$_12.JPG?set_id=880000500F,"Aug 3, 2022",SOG Trident Folding Pocket Knife Slide Lock GFN Camo Blade Combo Blade,$42.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/NMcAAOSwBLVi4y6c/$_12.JPG?set_id=880000500F,"Aug 3, 2022",Black SOG Trident Folding Pocket Knife USED,$35.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/udAAAOSwR-li4zQv/$_12.JPG?set_id=880000500F,"Aug 7, 2022",SOG FLASH II Pocket Knife Folding Combo Blade,$46.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/yGMAAOSwF7hi5IzQ/$_12.JPG?set_id=880000500F,"Aug 16, 2022",TWO SOG FLASH II FOLDING POCKET KNIFE 1 STRAIGHT EDGE 1 PARTIALLY SERRATED BLADE,$75.00,$8.95
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/GKkAAOSwDRRi5zre/$_12.JPG?set_id=880000500F,"Aug 1, 2022",SOG Micron II QAD Pocket Keychain Knife Lockback Plain Edge Blade USED KNIFE b,$12.74,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/kjwAAOSwsGVi5zsP/$_12.JPG?set_id=880000500F,"Aug 2, 2022",SOG Micron II QAD Pocket Keychain Knife Lockback Plain Edge Blade USED KNIFE c,$12.74,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xZ8AAOSwj2ti5zws/$_12.JPG?set_id=880000500F,"Aug 29, 2022",USED SOG Centi II Knife Lockback Plain Edge Blade,$10.99,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/HbwAAOSwUJZi6Wxv/$_12.JPG?set_id=880000500F,"Aug 16, 2022","SOG BLADELIGHT 6 LED LIGHT KNIFE SHEATH, Batteries included. DISCOUNTINUED/RARE ",$45.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/10YAAOSwoSxi6~zd/$_12.JPG?set_id=880000500F,"Aug 8, 2022",SOG Flash AT Assisted Folding Pocket Knife,$45.00,$0.00
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/Tr4AAOSwz6Vi7QFP/$_57.JPG?set_id=8800005007,"Aug 13, 2022","Tool Logic Folding Knife Factory New 3"" Locking Blade * SOG",$14.99,$4.90
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/u9QAAOSwtnhi8vpl/$_12.JPG?set_id=880000500F,"Aug 14, 2022",USED SOG SlimJim Black Knife,$27.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/3UYAAOSwwYti8vsX/$_12.JPG?set_id=880000500F,"Aug 10, 2022",SOG FLASH II Pocket Knife Folding Combo Blade,$59.49,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/i-sAAOSwfLBi8vuv/$_12.JPG?set_id=880000500F,"Aug 11, 2022",SOG Trident Elite Folding Knife TF101-BX,$35.00,$0.00
https://i.ebayimg.com/00/s/MTU5OFg1MzM=/z/oRQAAOSwOAVi9DjO/$_12.JPG?set_id=880000500F,"Aug 15, 2022",SOG Specialty Knives Spec Elite I Seki Japan Folding Blade Pocket Knife.,$77.00,$5.15
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4EAAAOSwZ6xi9vVw/$_12.JPG?set_id=880000500F,"Aug 29, 2022",SOG TRIDENT TANTO  1 Blade Folding Pocket Knife Hunting Camping NEEDS CLEANING,$35.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Dq0AAOSw5sxi-9I~/$_12.JPG?set_id=880000500F,"Aug 18, 2022",SOG AEGIS Knife,$54.00,$5.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/qRAAAOSwz15i~847/$_12.JPG?set_id=880000500F,"Aug 22, 2022",Used SOG Aegis Mini Pocket Knife Mint Condition Discontinued RARE! Assisted Open,$67.99,$4.95
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/SIQAAOSwmx5jAur2/$_12.JPG?set_id=880000500F,"Aug 29, 2022",SOG SPECIALTY KNIVES 4034 TWITCH II 2 LOCKBACK FOLDING KNIFE POCKETJACK SURVIVAL,$24.99,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/jhAAAOSwdbJjB9lO/$_12.JPG?set_id=880000500F,"Aug 30, 2022",RARE Seki Japan SOG Tomcat Lock Back Folding Pocket Knife,$249.99,$5.95
https://thumbs.ebaystatic.com/pict/2243386276046464_1.jpg,"Sep 30, 2021","SOG AE31 AEGIS FL TACTICAL FOLDING KNIFE STAINLESS HANDLE FRAMELOCK 3.5"" BLADE",$5.00,$8.50
https://thumbs.ebaystatic.com/pict/2244987781016464_1.jpg,"Sep 28, 2021","SOG Cash Card • Folding Knife & Money Clip - 3 3/8"" Closed FREE SHIP k1",$24.00,$0.00
https://thumbs.ebaystatic.com/pict/2245918237796464_1.jpg,"Sep 4, 2021",SOG AutoClip (Auto Clip) Black Serrated Folding Pocket Knife BG-42 STEEL RC 62,$55.00,$0.00
https://thumbs.ebaystatic.com/pict/2246013581806464_1.jpg,"Sep 14, 2021",VINTAGE SOG SPECIALTY KNIVES SEKI JAPAN LOCKBACK FOLDING KNIFE S6 STINGRAY,$69.00,$4.30
https://thumbs.ebaystatic.com/pict/2246042454956464_1.jpg,"Nov 3, 2021","5 Pieces: SOG Key Small Knife Lock Blade Folding Pocket Knives Lot, Lockback",$22.75,$0.00
https://thumbs.ebaystatic.com/pict/2246042585556464_1.jpg,"Oct 7, 2021","3 Pieces: SOG Key Style Knife Lock Blade Folding Pocket Lot, Lockback Keychain",$14.00,$0.00
https://thumbs.ebaystatic.com/pict/2246043768736464_1.jpg,"Sep 10, 2021",SOG BLACK TRIDENT ASSISTED OPENING POCKET FOLDING KNIFE BLACK,$38.00,$0.00
https://thumbs.ebaystatic.com/pict/2246060290716464_1.jpg,"Sep 11, 2021","SOG MICRO TOOL CLIP POCKET KNIFE Multi-TOOL, Good Condition",$20.00,$5.20
https://thumbs.ebaystatic.com/pict/2246073829616464_1.jpg,"Sep 19, 2021",SOG Flash AT Used Knife Civic Cyan GRN Cryo D2 Steel 11-18-03-57 Pocket Knives,$42.00,$4.85
https://thumbs.ebaystatic.com/pict/2246085802966464_1.jpg,"Sep 20, 2021",SOG Powerplay Saw & Knife Multi-Tool Black Synthetic Sheath,$15.00,$15.20
https://thumbs.ebaystatic.com/pict/2246150746536464_1.jpg,"Oct 2, 2021",sog flash ii knife,$20.01,$4.30
https://thumbs.ebaystatic.com/pict/2246161935546464_1.jpg,"Sep 21, 2021",Vintage SOG Sogwinder II EDM. WA. Knife Seki Japan ,$155.99,$9.99
https://thumbs.ebaystatic.com/pict/2246181320506464_1.jpg,"Sep 22, 2021",Vintage SOG Paratool Folding Knife Multi Tool Pliers & Sheath New Old Stock,$50.00,$7.50
https://thumbs.ebaystatic.com/pict/2246195282756464_1.jpg,"Sep 26, 2021",sog twitch knife 2,$23.00,$4.80
https://thumbs.ebaystatic.com/pict/2246334857856464_1.jpg,"Oct 3, 2021",SOG Knives X-Ray Vision VG-10 Partially Serrated Tanto Arc Lock Knife Seki-Japan,$50.00,$5.90
https://thumbs.ebaystatic.com/pict/2246338337636464_1.jpg,"Nov 1, 2021",SOG Centi I Small Folding Pocket Knife Stainless Steel Tiny Thin Keychain Black,$14.80,$0.00
https://thumbs.ebaystatic.com/pict/2246406938356464_1.jpg,"Oct 9, 2021","3 Pieces: SOG Key Style Knife Lock Blade Folding Pocket Lot, Lockback Key chain",$13.99,$0.00
https://thumbs.ebaystatic.com/pict/2246406943836464_1.jpg,"Oct 31, 2021","4 Pieces: SOG Key Style Knife Lock Blade Folding Pocket Lot, Lockback Key chain",$17.22,$0.00
https://thumbs.ebaystatic.com/pict/2246453107126464_1.jpg,"Oct 17, 2021",SOG BLACK TRIDENT ASSISTED OPENING POCKET FOLDING KNIFE,$49.00,$0.00
https://thumbs.ebaystatic.com/pict/2246469346726464_1.jpg,"Nov 5, 2021","Sog Fielder Manual Opening Linerlock Pocket Folding Knife 4.5"" handle",$24.72,$0.00
https://thumbs.ebaystatic.com/pict/2246469353756464_1.jpg,"Nov 7, 2021"," SOG Micron Small Tiny Thin Silver Folding Knife, 1 15/16"" handle, 1"" blade",$19.88,$0.00
