Image,Field,url,units_sold,Price,Field4,Field5,avg_price,avg_shipping
https://thumbs.ebaystatic.com/pict/1853842587636464_1.jpg,,,1,$61.00,"Apr 23, 2022",Case Doctors Autumn Knife,$61.00,$9.45
https://thumbs.ebaystatic.com/pict/1853956586756464_1.jpg,,,1,$38.00,"May 12, 2022",Case XX 3207 Mini Trapper Folding Pocket Knife Yellow Delrin Handle,$38.00,$5.30
https://thumbs.ebaystatic.com/pict/1853980321446464_1.jpg,,,1,$124.99,"May 12, 2022",Case xx Knife Silver Script Cranberry 6254 Trapper,$124.99,$3.35
https://thumbs.ebaystatic.com/pict/1853983908166464_1.jpg,,,1,$41.00,"May 4, 2022",Vintage Case XX USA Six 6 Dot 31048 Single Blade Pocket Knife,$41.00,$5.90
https://thumbs.ebaystatic.com/pict/1853987227736464_1.jpg,,,1,$66.00,"May 1, 2022","lot V,Modern knife,Case XX USA,9254 SS,trapper,Golden Ruby Corelon,1/1200,rare",$66.00,$0.00
https://thumbs.ebaystatic.com/pict/1853987349666464_1.jpg,,,1,$51.00,"May 1, 2022","lot X,Modern knife,Case XX USA,6254 SS,trapper,dark red bone,original box,rare",$51.00,$0.00
https://thumbs.ebaystatic.com/pict/1853987485826464_1.jpg,,,1,$71.58,"May 1, 2022","lot Z,Modern knife,Case XX USA,Muskrat SS,bright green bone,original box,1/3000",$71.58,$0.00
https://thumbs.ebaystatic.com/pict/1853993355916464_1.jpg,,,1,$155.99,"Apr 26, 2022",CASE XX SOWBELLY KNIFE SCRIPT SHIELD TB6539 CRANBERRY BONE 5-BLADES 2002,$155.99,$4.99
https://thumbs.ebaystatic.com/pict/1854018856906464_1.jpg,,,1,$35.00,"Apr 27, 2022",Vintage Case XX 6318SS Medium Stockman Folding Pocket Knife,$35.00,$0.00
https://thumbs.ebaystatic.com/pict/1854058296656464_1.jpg,,,1,$79.99,"May 16, 2022",Case XX 61953L Cranberry Russlock Knife W/Script 2001,$79.99,$4.99
https://thumbs.ebaystatic.com/pict/1854058398216464_1.jpg,,,1,$88.99,"May 16, 2022",CASE XX LARGE STOCKMAN KNIFE 6375 GREEN BONE JOHN DEERE 2003,$88.99,$4.99
https://thumbs.ebaystatic.com/pict/1854060251936464_1.jpg,,,1,$49.00,"May 5, 2022",CASE XX 1981 3318HE YELLOW CARBON STEEL POCKET KNIFE UNUSED ,$49.00,$8.95
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/AeUAAOSwYkNiM3-4/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185406862470?nordt=true&orig_cvip=true&rt=nc,Case XX - Cheetah Handle Whittler Pocket Knife - 73043-1/2,1,$46.00,"Jun 7, 2022",,$46.00,$14.95
https://thumbs.ebaystatic.com/pict/1854074220296464_1.jpg,,,1,$84.77,"May 6, 2022",CASE XX 61011 SS DELRIN HAWKBILL POCKET KNIFE NICE ,$84.77,$0.00
https://thumbs.ebaystatic.com/pict/1854074224466464_1.jpg,,,1,$102.50,"May 6, 2022",CASE XX 1975 MUSKRAT CARBON STEEL POCKET KNIFE NICE!!!,$102.50,$8.95
https://thumbs.ebaystatic.com/pict/1854082984436464_1.jpg,,,1,$65.00,"Apr 30, 2022",Case xx Knife 2016 CV Muskrat,$65.00,$5.45
https://thumbs.ebaystatic.com/pict/1854085782656464_1.jpg,,,1,$114.27,"May 7, 2022",CASE XX 1976 6347HP SSP TESTED RAZOR EDGE STOCKMAN POCKET KNIFE UNUSED ,$114.27,$8.95
https://thumbs.ebaystatic.com/pict/1854085788346464_1.jpg,,,1,$42.00,"May 7, 2022",CASE XX 1980 25 1/2 DERIN CARBON STEEL COKE BOTTLE POCKET KNIFE USED ,$42.00,$8.95
https://thumbs.ebaystatic.com/pict/1854105163476464_1.jpg,,,1,$49.00,"May 9, 2022","lot U,Modern knife,Case XX USA,6347 SS,3 blade,engraved CASE logo bone handles",$49.00,$0.00
https://thumbs.ebaystatic.com/pict/1854105381036464_1.jpg,,,1,$99.95,"May 2, 2022",Case XX 2006 Doctors Knife - Red Stone + Pearl Cigar Band - EX185 ,$99.95,$9.95
https://thumbs.ebaystatic.com/pict/1854106712126464_1.jpg,,,1,$27.95,"May 3, 2022",1976 Case XX 06247 PEN Stockman Bone 3 Blade Pocket Knife 6247 Good Condition,$27.95,$3.42
https://thumbs.ebaystatic.com/pict/1854107619676464_1.jpg,,,1,$24.25,"May 2, 2022",Case XX USA 1965-69 Jack Knife 6235 BEAUTIFUL RED BONE Snaps Hard! CARRY/PARTS,$24.25,$3.42
https://thumbs.ebaystatic.com/pict/1854111273126464_1.jpg,,,1,$30.00,"May 9, 2022",CASE XX 3207 SS YELLOW MINI TRAPPER POCKET KNIFE ,$30.00,$0.00
https://thumbs.ebaystatic.com/pict/1854111278756464_1.jpg,,,1,$91.00,"May 9, 2022",CASE XX 3154L CV CARBON TRAPPER LOCK POCKET KNIFE UNUSED ,$91.00,$8.95
https://thumbs.ebaystatic.com/pict/1854111285896464_1.jpg,,,1,$48.00,"May 9, 2022",CASE XX 1985 3254 CARBON STEEL LARGE TRAPPER POCKET KNIFE NICE ,$48.00,$8.95
https://thumbs.ebaystatic.com/pict/1854122745796464_1.jpg,,,1,$35.00,"May 3, 2022",Case XX Red Bone Knife,$35.00,$5.50
https://thumbs.ebaystatic.com/pict/1854130402766464_1.jpg,,,1,$175.00,"May 4, 2022",Case XX 59L SS David Yellowhorse Knife And Hand Painted Porcelain Display Holder,$175.00,$0.00
https://thumbs.ebaystatic.com/pict/1854134852666464_1.jpg,,,1,$196.00,"May 16, 2022"," Case XX 6250 ~ Carbon Steel ~ Sunfish/Elephant Toe Knife ~ Pakkawood, ~      ",$196.00,$0.00
https://thumbs.ebaystatic.com/pict/1854188543256464_1.jpg,,,1,$47.00,"May 24, 2022",Case XX 61953 L SS  knife,$47.00,$8.00
https://thumbs.ebaystatic.com/pict/1854193556216464_1.jpg,,,1,$165.00,"May 22, 2022",Case xx Mother of Pearl Gold Toothpick Knife,$165.00,$0.00
https://thumbs.ebaystatic.com/pict/1854205728616464_1.jpg,,,1,$70.00,"May 17, 2022",CASE XX USA JIGGED ROSEWOOD JUMBO FOLDING HUNTER KNIFE 6265 SS & SHEATH,$70.00,$0.00
https://thumbs.ebaystatic.com/pict/1854205755626464_1.jpg,,,1,$70.00,"May 17, 2022",CASE XX USA JIGGED ROSEWOOD JUMBO FOLDING HUNTER KNIFE 6265 SS & SHEATH,$70.00,$0.00
https://thumbs.ebaystatic.com/pict/1854206475906464_1.jpg,,,1,$29.00,"May 17, 2022",CASE XX 6220 2 BLADE PEANUT  DELRIN HANDLES 2007 KNIFE,$29.00,$0.00
https://thumbs.ebaystatic.com/pict/1854218396856464_1.jpg,,,1,$142.50,"May 18, 2022",CASE XX 64090R JR. SCOUT~UNUSED~4 BLADE AMBER BONE MEDIUM JACK KNIFE,$142.50,$0.00
https://thumbs.ebaystatic.com/pict/1854231203066464_1.jpg,,,1,$69.95,"May 12, 2022",Case XX Pocket Knife - Brown Bone Handle - 6185,$69.95,$9.95
https://thumbs.ebaystatic.com/pict/1854231993476464_1.jpg,,,1,$69.95,"May 12, 2022",Case XX Pocket Knife - Brown Bone Handle - 6185D,$69.95,$9.95
https://thumbs.ebaystatic.com/pict/1854232138616464_1.jpg,,,1,$69.95,"May 12, 2022",Case XX Pocket Knife - Blue Stone Handle - 3185CV,$69.95,$9.95
https://thumbs.ebaystatic.com/pict/1854232321806464_1.jpg,,,1,$69.95,"May 12, 2022",Case XX Pocket Knife - Red/Brown Bone Handle - 6185,$69.95,$9.95
https://thumbs.ebaystatic.com/pict/1854253588536464_1.jpg,,,1,$35.00,"May 21, 2022",Case XX Peanut Folding KNIFE 4220,$35.00,$2.99
https://thumbs.ebaystatic.com/pict/1854255390326464_1.jpg,,,1,$30.00,"May 21, 2022",CASE XX 2138 SS  SODBUSTER KNIFE. USA,$30.00,$4.95
https://i.ebayimg.com/00/s/MTAzNlgxMjg0/z/LtEAAOSwk9ligGaV/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185425584464?nordt=true&orig_cvip=true&rt=nc,Small Case XX pocket knife USA 225 L SS Black handle lockback,1,$8.99,"Jun 12, 2022",,$8.99,$4.80
https://thumbs.ebaystatic.com/pict/1854265667146464_1.jpg,,,1,$42.00,"May 22, 2022",CASE XX 3207 SS YELLOW MINI TRAPPER POCKET KNIFE ,$42.00,$8.95
https://thumbs.ebaystatic.com/pict/1854265675386464_1.jpg,,,1,$41.01,"May 22, 2022",CASE XX 61011 SS DELRIN HAWKBILL POCKET KNIFE NICE ,$41.01,$8.95
https://thumbs.ebaystatic.com/pict/1854274114826464_1.jpg,,,1,$28.00,"May 23, 2022",Vintage CASE XX SOD BUSTER JR 3137 CV Yellow Handle Folding Pocket Knife,$28.00,$0.00
https://thumbs.ebaystatic.com/pict/1854301199676464_1.jpg,,,1,$36.00,"May 29, 2022",Vintage USA Case XX Bone 6292 Jack Pocket Knife,$36.00,$6.99
https://i.ebayimg.com/00/s/MTMwNlgxNjAw/z/8WIAAOSwTp5ifRzr/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185440612526?nordt=true&orig_cvip=true&rt=nc,"CASE XX Folding Blade BLACKHORN 4.2 Knife 2103L SAB SS 4.5"" Rubber Grip ",1,$99.95,"Jul 14, 2022",,$99.95,$9.50
https://thumbs.ebaystatic.com/pict/1854410891556464_1.jpg,,,1,$101.00,"May 30, 2022",CASE XX 92042 SS PEARL HANDLED 2 BLADE KNIFE AMERICAN TOBACCO CO. LUCKY STRIKE ,$101.00,$4.65
https://i.ebayimg.com/00/s/NjY1WDExOTQ=/z/1~oAAOSwYxJiKqy~/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185441860661?nordt=true&orig_cvip=true&rt=nc,Case XX USA Knife 6265 SAB SS Vintage Collectible  Blade,1,$65.00,"Jun 2, 2022",,$65.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LKQAAOSwN8FigA2X/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185444553550?nordt=true&orig_cvip=true&rt=nc,Case XX Peanut Folding KNIFE 4220,1,$36.00,"Jun 4, 2022",,$36.00,$2.99
https://thumbs.ebaystatic.com/pict/1854452148766464_1.jpg,,,1,$90.00,"Jun 1, 2022",CASE XX HOBO KNIFE AMBER JIGGED BONE HANDLES 6254 SS with SHEATH Knife and fork ,$90.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qjQAAOSwrqZilQ-M/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185446533378?nordt=true&orig_cvip=true&rt=nc,Vinatage case XX and old timer pocket knife see pictures,1,$22.26,"Jun 4, 2022",,$22.26,$4.65
https://thumbs.ebaystatic.com/pict/1854468567446464_1.jpg,,,1,$48.50,"May 30, 2022",2009 CASE XX USA 6.5375 SS LARGE STOCKMAN POCKET KNIFE 6.5 BONE STAG 1 DOT,$48.50,$3.81
https://thumbs.ebaystatic.com/pict/1854475978676464_1.jpg,,,1,$50.00,"May 31, 2022",CASE XX LIMITED EDITION TRAPPER KNIFE 3254 SS  Western Scene. Nice 2006,$50.00,$6.95
https://i.ebayimg.com/00/s/MTE4Mlg1NDY=/z/x4gAAOSwKiBimn~Y/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185451561112?nordt=true&orig_cvip=true&rt=nc,"Case XX USA 8 Dot, 1970 toothpick pocket knife, Jigged bone￼",1,$48.00,"Jun 3, 2022",,$48.00,$5.50
https://i.ebayimg.com/00/s/MTMyMFg1MDE=/z/hE4AAOSw171inidC/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185454346152?nordt=true&orig_cvip=true&rt=nc,"Case XX USA eight dot, 1970 toothpick pocket knife, jigged bone",1,$45.00,"Jun 7, 2022",,$45.00,$5.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/W3EAAOSw-G5iUvtt/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/185454851647?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX U.S.A. 3 Dot 2137 Pocket Knife - Sod Buster,1,$21.00,"Jul 3, 2022",,$21.00,$12.09
https://i.ebayimg.com/00/s/NjY2WDcwNg==/z/Jt0AAOSwGTpin8nB/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185456333469?nordt=true&orig_cvip=true&rt=nc,Vintage Boxed Case XX 059L SS USA Single Blade Pocket Knife,1,$17.50,"Jun 17, 2022",,$17.50,$5.90
https://i.ebayimg.com/00/s/NjY2WDc0OQ==/z/oMQAAOSwfZhipdLM/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185462032155?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX USA 6318SS 3 Blade Pocket Knife Nice,1,$31.00,"Jun 22, 2022",,$31.00,$10.15
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/gX8AAOSwlOJipiQA/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185462289626?nordt=true&orig_cvip=true&rt=nc,Vintage CASE XX 6254 2-Blade Pocket Knife Jade,1,$46.04,"Jun 19, 2022",,$46.04,$4.60
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IkIAAOSwH5Rip2SC/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185463433325?nordt=true&orig_cvip=true&rt=nc,Case XX SS Blue Trapper 2 Blade Pocket Knife Small Double Blade,1,$22.00,"Jun 13, 2022",,$22.00,$0.00
https://i.ebayimg.com/00/s/Njc3WDE2MDA=/z/PIEAAOSwh6diqiM1/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185465895092?nordt=true&orig_cvip=true&rt=nc,VINTAGE  CASE XX USA 5392 STOCKMAN KNIFE STAG  10 DOT 1970 Pocket Knife CKA,1,$250.00,"Jun 22, 2022",,$250.00,$5.00
https://i.ebayimg.com/00/s/NjY2WDg4Ng==/z/HnsAAOSwDBxisIER/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185471881065?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX USA 63032 CV 3 Blade Pocket Knife,1,$37.84,"Jun 30, 2022",,$37.84,$15.42
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/66wAAOSw089iqIR5/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185472803589?nordt=true&orig_cvip=true&rt=nc,US 2021 Case XX 6.5265 SS Hunter Stag Folding Pocket Knife w/ Sheath Box,1,$81.00,"Jun 27, 2022",,$81.00,$10.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/xGEAAOSwgaRifYyE/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185473591461?nordt=true&orig_cvip=true&rt=nc,Case XX Pocket Knife - Beige Bone Handle - 6185SS,1,$60.00,"Jul 27, 2022",,$60.00,$9.95
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/hacAAOSw~XtifYus/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185473591469?nordt=true&orig_cvip=true&rt=nc,Case XX Pocket Knife - Cheetah Wood Handle - 6185SS,1,$69.95,"Aug 15, 2022",,$69.95,$9.95
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/CboAAOSwIvFieUli/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185473592306?nordt=true&orig_cvip=true&rt=nc,Case XX 440C Steel Knife - 2002 German Stag Handle - DE151504L,1,$124.95,"Jul 14, 2022",,$124.95,$14.95
https://i.ebayimg.com/00/s/NjY2WDgyNQ==/z/ap0AAOSwxehitlSo/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185477592078?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX 2137SS Single Blade Pocket Knife USA,1,$18.50,"Jul 4, 2022",,$18.50,$5.95
https://i.ebayimg.com/00/s/NjY2WDExMDg=/z/HwIAAOSwVGhitlbv/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185477599173?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX USA 5 Dot 6254 Two Blade Pocket Knife,1,$40.99,"Jul 4, 2022",,$40.99,$5.95
https://i.ebayimg.com/00/s/OTQ4WDEzNjY=/z/n8sAAOSw9Zpit5lk/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185478645747?nordt=true&orig_cvip=true&rt=nc,Case XX USA 6028 SS 8 Dot (1982) 2 Blade Bone Half Whittler Pocket Knife ,1,$35.99,"Jul 20, 2022",,$35.99,$0.00
https://i.ebayimg.com/00/s/NjY2WDg1Nw==/z/ufIAAOSwxYpiuDZ9/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185479009934?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX USA 31048 CV Single Blade Pocket Knife,1,$15.50,"Jul 6, 2022",,$15.50,$5.95
https://i.ebayimg.com/00/s/MTQzOFgxNjAw/z/uugAAOSwi0hipmHC/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185480788058?nordt=true&orig_cvip=true&rt=nc,1989 CASE XX MINT SET TESTED CENTENNIAL COKE BOTTLE RED BONE KNIFE R61066 SS,1,$77.95,"Jul 7, 2022",,$77.95,$3.81
https://i.ebayimg.com/00/s/MTM2MFgxNjAw/z/3YwAAOSwPZBirRKH/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/185480794883?nordt=true&orig_cvip=true&rt=nc,Case XX 1988 Pen Knife 22087 Slick Black Snaps Great USA Made 2 Dot Safety Award,1,$18.75,"Jul 9, 2022",,$18.75,$3.42
https://i.ebayimg.com/00/s/NjY2WDEwNTU=/z/JkcAAOSwAwliv397/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185485161303?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX Ducks Unlimited DU318 SS Bradford PA 3 Blade Pocket Knife,1,$31.00,"Jul 11, 2022",,$31.00,$5.85
https://i.ebayimg.com/00/s/NjY2WDkxMQ==/z/7VwAAOSwIJRiv4Y6/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185485183159?nordt=true&orig_cvip=true&rt=nc,Vintage Case  XX 5 Dot USA 6375 Three Blade Pocket Knife,1,$73.00,"Jul 11, 2022",,$73.00,$5.85
https://i.ebayimg.com/00/s/NjY2WDk1OA==/z/yccAAOSwBCFiwqkj/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185487680564?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX 1889-1989 R6254SS Tested Centennial 2 Blade Pocket Knife,1,$61.00,"Jul 14, 2022",,$61.00,$5.95
https://i.ebayimg.com/00/s/NjY2WDEwNjg=/z/F3cAAOSwtJdiwqw8/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185487689318?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX  USA 6207 SS Two Blade Pocket Knife,1,$43.50,"Jul 14, 2022",,$43.50,$5.85
https://i.ebayimg.com/00/s/NjY2WDg4MQ==/z/tY4AAOSweQZiwq4u/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185487695689?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX 10 Dot ..........USA 6392 Three Blade Pocket Knife,1,$64.00,"Jul 14, 2022",,$64.00,$5.90
https://i.ebayimg.com/00/s/NjY2WDk1MQ==/z/d7cAAOSw1WJiwrBF/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185487704549?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX 2009 Two Blade Pocket Knife,1,$43.00,"Jul 14, 2022",,$43.00,$5.95
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/-rwAAOSw0zdiw2Xw/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185488558786?nordt=true&orig_cvip=true&rt=nc,Vintage Case XX Pocket Knife Two Blades Jackknife,1,$27.63,"Jul 11, 2022",,$27.63,$6.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/XeUAAOSw0CRiw2ae/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185488560804?nordt=true&orig_cvip=true&rt=nc,Vintage case xx 1940s pocket knife 22055,1,$31.00,"Jul 11, 2022",,$31.00,$6.00
https://i.ebayimg.com/00/s/Nzg3WDE2MDA=/z/i8kAAOSwH5lix3ue/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185492692109?nordt=true&orig_cvip=true&rt=nc,VINTAGE CASE XX BROWN BONE MEDIUM STOCKMAN POCKET KNIFE  1981 NEVER SHARPENED ,1,$40.00,"Jul 14, 2022",,$40.00,$5.15
https://i.ebayimg.com/00/s/Nzg2WDE2MDA=/z/cnwAAOSwmgBizDWE/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185497052557?nordt=true&orig_cvip=true&rt=nc,Vintage CASE XX 1980 10 dot pen knife,1,$60.00,"Jul 14, 2022",,$60.00,$4.65
https://i.ebayimg.com/00/s/MTYwMFgxNDYy/z/PdUAAOSwRRFiziS9/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185498666775?nordt=true&orig_cvip=true&rt=nc,2013 CASE XX MAKO LOCKBACK POCKET KNIFE Good Condition W/box & Sheath,1,$95.00,"Jul 18, 2022",,$95.00,$9.12
https://i.ebayimg.com/00/s/NTAwWDEzMjY=/z/Lj0AAOSwQ95izz1b/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/185499701785?nordt=true&orig_cvip=true&rt=nc,CASE XX PINK HANDLE SINGLE LOCK BLADE KNIFE 61953 L SS TESTED XX,1,$39.99,"Jul 16, 2022",,$39.99,$5.20
https://i.ebayimg.com/00/s/NzIwWDE2MDA=/z/90UAAOSw85Rivw2E/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185501827503?nordt=true&orig_cvip=true&rt=nc,"W.R. Case xx 3254 ss trapper, Grizzly Bear Hunter collector knife.",1,$70.00,"Jul 22, 2022",,$70.00,$9.85
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/4lIAAOSwx5Zi0zkf/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185503254314?nordt=true&orig_cvip=true&rt=nc,Case XX 6333 SS Small Stockman Brown Handle Pocket Knife,1,$25.00,"Jul 19, 2022",,$25.00,$7.30
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/5JoAAOSwkIZi1IF6/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185504293521?nordt=true&orig_cvip=true&rt=nc,CASE XX USA 59L SS HUNTING HERITAGE COLLECTION Lock Back Knife w/ Sheath,1,$51.00,"Jul 24, 2022",,$51.00,$7.80
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2foAAOSwQ95i1xKx/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185506636289?nordt=true&orig_cvip=true&rt=nc,Case Stockman Amber Knife Case XX 6375 CV,1,$49.98,"Aug 10, 2022",,$49.98,$5.20
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/D1UAAOSwMg9i2ju5/$_57.PNG?set_id=880000500F,https://www.ebay.com/itm/185509406785?nordt=true&orig_cvip=true&rt=nc,Case XX 6185D Green Dr Pocket Knife Rare,1,$88.00,"Jul 23, 2022",,$88.00,$5.00
https://i.ebayimg.com/00/s/MTQwNlg2NzU=/z/pg4AAOSwlIdi2wYL/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185510427951?nordt=true&orig_cvip=true&rt=nc,"Case XX stainless USA stag 52087SSP razor edge stockman knife￼, Minty Uncarried￼",1,$105.00,"Aug 5, 2022",,$105.00,$5.40
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/srkAAOSwIeVi2xLc/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185510486224?nordt=true&orig_cvip=true&rt=nc,3 Vintage Case Hunting knife and pocket knives XX ,1,$79.00,"Jul 29, 2022",,$79.00,$8.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5zgAAOSwE3hiI6jQ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185512385255?nordt=true&orig_cvip=true&rt=nc,"Case XX Trapper Yellow Pocket Knife, TVA 50 Yr LE, Rare Vintage!",1,$79.95,"Jul 31, 2022",,$79.95,$5.95
https://i.ebayimg.com/00/s/MTAwN1gxMDgw/z/VDgAAOSwxspizakF/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185512409318?nordt=true&orig_cvip=true&rt=nc,CASE XX 61011 FOLDING HAWKBILL POCKET KNIFE 1996 no box,1,$51.00,"Jul 31, 2022",,$51.00,$9.45
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/c4wAAOSwqqNi3ZzY/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185512489968?nordt=true&orig_cvip=true&rt=nc,Vintage 1965 - 69 Case XX Stainless U.S.A. 2 Blade Folding Knife Red Bovine Bone,1,$27.45,"Jul 31, 2022",,$27.45,$4.95
https://i.ebayimg.com/00/s/MTI3NFgxNjAw/z/8MwAAOSwnbFizE0g/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185513908428?nordt=true&orig_cvip=true&rt=nc,2001 Vintage Case XX USA Lockback 059L SS 4 Dot & 5 X's Pocket Knife Near Mint,1,$14.59,"Jul 26, 2022",,$14.59,$3.39
https://i.ebayimg.com/00/s/ODEwWDEwODA=/z/b~EAAOSw7Zli4MH4/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185515213672?nordt=true&orig_cvip=true&rt=nc,2013 Case XX Pocket Knife Navy Blue Bone Trapper Chevy Badge 6254 SS USED EDC ,1,$45.00,"Aug 9, 2022",,$45.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6bgAAOSwm55i4bXg/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185516064214?nordt=true&orig_cvip=true&rt=nc,NEW Vintage 1995 CASE XX 62087 SS Folding Red Pocket Knife With Scissors NIB,1,$67.00,"Aug 3, 2022",,$67.00,$5.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LCkAAOSwFnVi5YpN/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185519021923?nordt=true&orig_cvip=true&rt=nc,CASE XX Single Blade Tiny Toothpick Knife/Knives Lot of 6,1,$187.50,"Aug 6, 2022",,$187.50,$8.80
https://i.ebayimg.com/00/s/MTYwMFgxMTky/z/rZoAAOSwprNi5qMl/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185519852928?nordt=true&orig_cvip=true&rt=nc,2008 Case XX USA 2 dot Jigged Blue Bone 3 Blade Stockman Knife 6344 SS ,1,$35.00,"Jul 31, 2022",,$35.00,$0.00
https://i.ebayimg.com/00/s/NDEyWDc1MA==/z/hKwAAOSwoQdi5wHJ/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185520226968?nordt=true&orig_cvip=true&rt=nc,CASE XX 61011 FOLDING HAWKBILL POCKET KNIFE 1991 no box,1,$45.00,"Aug 7, 2022",,$45.00,$9.85
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/D1UAAOSwMg9i2ju5/$_57.PNG?set_id=880000500F,https://www.ebay.com/itm/185522268715?nordt=true&orig_cvip=true&rt=nc,Case XX 6185D Green Dr Pocket Knife Rare,1,$88.00,"Aug 2, 2022",,$88.00,$5.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/XW4AAOSw4ohi6egk/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185522893093?nordt=true&orig_cvip=true&rt=nc,Vintage 90's CASE XX 59L SS Hammerhead Lockblade Folding Knife ,1,$50.00,"Aug 11, 2022",,$50.00,$5.00
